$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.918
0.0,0.0,0.1,0.1,0.912
0.0,0.0,0.2,0.2,0.91
0.0,0.0,0.3,0.3,0.884
0.0,0.0,0.4,0.4,0.872
0.0,0.0,0.5,0.5,0.848
0.0,0.0,0.6,0.6,0.818
0.0,0.0,0.7,0.7,0.814
0.0,0.0,0.8,0.8,0.798
0.0,0.0,0.9,0.9,0.762
0.0,0.0,1.0,1.0,0.718
0.0,0.0,1.1,1.1,0.714
0.0,0.0,1.2,1.2,0.636
0.0,0.0,1.3,1.3,0.62
0.0,0.0,1.4,1.4,0.638
0.0,0.0,1.5,1.5,0.57
0.0,0.0,1.6,1.6,0.518
0.0,0.0,1.7,1.7,0.53
0.0,0.0,1.8,1.8,0.438
0.0,0.0,1.9,1.9,0.432
0.0,0.0,2.0,2.0,0.424
0.0,0.0,2.1,2.1,0.402
0.0,0.0,2.2,2.2,0.362
0.0,0.0,2.3,2.3,0.346
0.0,0.0,2.4,2.4,0.342
0.0,0.0,2.5,2.5,0.332
0.0,0.0,2.6,2.6,0.316
0.0,0.0,2.7,2.7,0.248
0.0,0.0,2.8,2.8,0.266
0.0,0.0,2.9,2.9,0.26
0.0,0.0,3.0,3.0,0.256
0.0,0.0,3.1,3.1,0.224
0.0,0.0,3.2,3.2,0.236
0.0,0.0,3.3,3.3,0.222
0.0,0.0,3.4,3.4,0.188
0.0,0.0,3.5,3.5,0.198
0.0,0.0,3.6,3.6,0.164
0.0,0.0,3.7,3.7,0.156
0.0,0.0,3.8,3.8,0.174
0.0,0.0,3.9,3.9,0.224
0.0,0.0,4.0,4.0,0.194
0.0,0.0,4.1,4.1,0.21
0.0,0.0,4.2,4.2,0.21
0.0,0.0,4.3,4.3,0.23
0.0,0.0,4.4,4.4,0.23
0.0,0.0,4.5,4.5,0.174
0.0,0.0,4.6,4.6,0.17
0.0,0.0,4.7,4.7,0.196
0.0,0.0,4.8,4.8,0.23
0.0,0.0,4.9,4.9,0.198
0.0,0.0,5.0,5.0,0.2
0.0,0.0,5.1,5.1,0.176
0.0,0.0,5.2,5.2,0.226
0.0,0.0,5.3,5.3,0.242
0.0,0.0,5.4,5.4,0.228
0.0,0.0,5.5,5.5,0.192
