$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.784
0.0,0.0,0.1,0.1,0.764
0.0,0.0,0.2,0.2,0.752
0.0,0.0,0.3,0.3,0.726
0.0,0.0,0.4,0.4,0.746
0.0,0.0,0.5,0.5,0.696
0.0,0.0,0.6,0.6,0.672
0.0,0.0,0.7,0.7,0.674
0.0,0.0,0.8,0.8,0.678
0.0,0.0,0.9,0.9,0.638
0.0,0.0,1.0,1.0,0.644
0.0,0.0,1.1,1.1,0.56
0.0,0.0,1.2,1.2,0.568
0.0,0.0,1.3,1.3,0.516
0.0,0.0,1.4,1.4,0.434
0.0,0.0,1.5,1.5,0.488
0.0,0.0,1.6,1.6,0.438
0.0,0.0,1.7,1.7,0.408
0.0,0.0,1.8,1.8,0.386
0.0,0.0,1.9,1.9,0.374
0.0,0.0,2.0,2.0,0.352
0.0,0.0,2.1,2.1,0.292
0.0,0.0,2.2,2.2,0.272
0.0,0.0,2.3,2.3,0.272
0.0,0.0,2.4,2.4,0.228
0.0,0.0,2.5,2.5,0.236
0.0,0.0,2.6,2.6,0.262
0.0,0.0,2.7,2.7,0.236
0.0,0.0,2.8,2.8,0.19
0.0,0.0,2.9,2.9,0.164
0.0,0.0,3.0,3.0,0.166
0.0,0.0,3.1,3.1,0.162
0.0,0.0,3.2,3.2,0.184
0.0,0.0,3.3,3.3,0.152
0.0,0.0,3.4,3.4,0.156
0.0,0.0,3.5,3.5,0.156
0.0,0.0,3.6,3.6,0.148
0.0,0.0,3.7,3.7,0.108
0.0,0.0,3.8,3.8,0.106
0.0,0.0,3.9,3.9,0.122
0.0,0.0,4.0,4.0,0.08
0.0,0.0,4.1,4.1,0.128
0.0,0.0,4.2,4.2,0.104
0.0,0.0,4.3,4.3,0.1
0.0,0.0,4.4,4.4,0.108
0.0,0.0,4.5,4.5,0.096
0.0,0.0,4.6,4.6,0.086
0.0,0.0,4.7,4.7,0.088
0.0,0.0,4.8,4.8,0.11
0.0,0.0,4.9,4.9,0.092
0.0,0.0,5.0,5.0,0.084
0.0,0.0,5.1,5.1,0.082
0.0,0.0,5.2,5.2,0.116
0.0,0.0,5.3,5.3,0.092
0.0,0.0,5.4,5.4,0.1
0.0,0.0,5.5,5.5,0.106
0.0,0.0,5.6,5.6,0.104
0.0,0.0,5.7,5.7,0.102
0.0,0.0,5.8,5.8,0.112
0.0,0.0,5.9,5.9,0.13
0.0,0.0,6.0,6.0,0.084
0.0,0.0,6.1,6.1,0.076
0.0,0.0,6.2,6.2,0.084
0.0,0.0,6.3,6.3,0.1
0.0,0.0,6.4,6.4,0.102
0.0,0.0,6.5,6.5,0.102
0.0,0.0,6.6,6.6,0.084
0.0,0.0,6.7,6.7,0.09
0.0,0.0,6.8,6.8,0.106
0.0,0.0,6.9,6.9,0.102
0.0,0.0,7.0,7.0,0.076
0.0,0.0,7.1,7.1,0.078
0.0,0.0,7.2,7.2,0.078
0.0,0.0,7.3,7.3,0.074
0.0,0.0,7.4,7.4,0.118
0.0,0.0,7.5,7.5,0.096
0.0,0.0,7.6,7.6,0.098
0.0,0.0,7.7,7.7,0.126
0.0,0.0,7.8,7.8,0.086
0.0,0.0,7.9,7.9,0.108
0.0,0.0,8.0,8.0,0.09
0.0,0.0,8.1,8.1,0.118
0.0,0.0,8.2,8.2,0.092
0.0,0.0,8.3,8.3,0.108
0.0,0.0,8.4,8.4,0.118
0.0,0.0,8.5,8.5,0.092
0.0,0.0,8.6,8.6,0.09
0.0,0.0,8.7,8.7,0.088
0.0,0.0,8.8,8.8,0.1
0.0,0.0,8.9,8.9,0.096
0.0,0.0,9.0,9.0,0.102
0.0,0.0,9.1,9.1,0.114
0.0,0.0,9.2,9.2,0.09
0.0,0.0,9.3,9.3,0.13
0.0,0.0,9.4,9.4,0.096
0.0,0.0,9.5,9.5,0.112
0.0,0.0,9.6,9.6,0.072
0.0,0.0,9.7,9.7,0.074
0.0,0.0,9.8,9.8,0.096
0.0,0.0,9.9,9.9,0.114
