$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.88
0.0,0.0,0.1,0.1,0.884
0.0,0.0,0.2,0.2,0.824
0.0,0.0,0.3,0.3,0.824
0.0,0.0,0.4,0.4,0.798
0.0,0.0,0.5,0.5,0.774
0.0,0.0,0.6,0.6,0.804
0.0,0.0,0.7,0.7,0.79
0.0,0.0,0.8,0.8,0.75
0.0,0.0,0.9,0.9,0.75
0.0,0.0,1.0,1.0,0.742
0.0,0.0,1.1,1.1,0.662
0.0,0.0,1.2,1.2,0.656
0.0,0.0,1.3,1.3,0.636
0.0,0.0,1.4,1.4,0.54
0.0,0.0,1.5,1.5,0.556
0.0,0.0,1.6,1.6,0.492
0.0,0.0,1.7,1.7,0.472
0.0,0.0,1.8,1.8,0.468
0.0,0.0,1.9,1.9,0.368
0.0,0.0,2.0,2.0,0.35
0.0,0.0,2.1,2.1,0.264
0.0,0.0,2.2,2.2,0.298
0.0,0.0,2.3,2.3,0.236
0.0,0.0,2.4,2.4,0.218
0.0,0.0,2.5,2.5,0.228
0.0,0.0,2.6,2.6,0.184
0.0,0.0,2.7,2.7,0.156
0.0,0.0,2.8,2.8,0.174
0.0,0.0,2.9,2.9,0.178
0.0,0.0,3.0,3.0,0.166
0.0,0.0,3.1,3.1,0.148
0.0,0.0,3.2,3.2,0.132
0.0,0.0,3.3,3.3,0.12
0.0,0.0,3.4,3.4,0.134
0.0,0.0,3.5,3.5,0.112
0.0,0.0,3.6,3.6,0.084
0.0,0.0,3.7,3.7,0.112
0.0,0.0,3.8,3.8,0.118
0.0,0.0,3.9,3.9,0.11
0.0,0.0,4.0,4.0,0.124
0.0,0.0,4.1,4.1,0.132
0.0,0.0,4.2,4.2,0.1
0.0,0.0,4.3,4.3,0.122
0.0,0.0,4.4,4.4,0.11
0.0,0.0,4.5,4.5,0.116
0.0,0.0,4.6,4.6,0.096
