$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.762
0.0,0.0,0.1,0.1,0.752
0.0,0.0,0.2,0.2,0.746
0.0,0.0,0.3,0.3,0.76
0.0,0.0,0.4,0.4,0.766
0.0,0.0,0.5,0.5,0.778
0.0,0.0,0.6,0.6,0.762
0.0,0.0,0.7,0.7,0.74
0.0,0.0,0.8,0.8,0.75
0.0,0.0,0.9,0.9,0.762
0.0,0.0,1.0,1.0,0.746
0.0,0.0,1.1,1.1,0.74
0.0,0.0,1.2,1.2,0.76
0.0,0.0,1.3,1.3,0.77
0.0,0.0,1.4,1.4,0.746
0.0,0.0,1.5,1.5,0.75
0.0,0.0,1.6,1.6,0.768
0.0,0.0,1.7,1.7,0.742
0.0,0.0,1.8,1.8,0.756
0.0,0.0,1.9,1.9,0.74
0.0,0.0,2.0,2.0,0.75
0.0,0.0,2.1,2.1,0.734
0.0,0.0,2.2,2.2,0.732
0.0,0.0,2.3,2.3,0.712
0.0,0.0,2.4,2.4,0.756
0.0,0.0,2.5,2.5,0.704
0.0,0.0,2.6,2.6,0.684
0.0,0.0,2.7,2.7,0.716
0.0,0.0,2.8,2.8,0.74
0.0,0.0,2.9,2.9,0.732
0.0,0.0,3.0,3.0,0.736
0.0,0.0,3.1,3.1,0.726
0.0,0.0,3.2,3.2,0.706
0.0,0.0,3.3,3.3,0.684
0.0,0.0,3.4,3.4,0.694
0.0,0.0,3.5,3.5,0.706
0.0,0.0,3.6,3.6,0.678
0.0,0.0,3.7,3.7,0.686
0.0,0.0,3.8,3.8,0.694
0.0,0.0,3.9,3.9,0.676
0.0,0.0,4.0,4.0,0.694
0.0,0.0,4.1,4.1,0.672
0.0,0.0,4.2,4.2,0.676
0.0,0.0,4.3,4.3,0.66
0.0,0.0,4.4,4.4,0.648
0.0,0.0,4.5,4.5,0.658
0.0,0.0,4.6,4.6,0.588
0.0,0.0,4.7,4.7,0.574
0.0,0.0,4.8,4.8,0.618
0.0,0.0,4.9,4.9,0.586
0.0,0.0,5.0,5.0,0.584
0.0,0.0,5.1,5.1,0.6
0.0,0.0,5.2,5.2,0.632
0.0,0.0,5.3,5.3,0.596
0.0,0.0,5.4,5.4,0.588
0.0,0.0,5.5,5.5,0.544
0.0,0.0,5.6,5.6,0.562
0.0,0.0,5.7,5.7,0.512
0.0,0.0,5.8,5.8,0.566
0.0,0.0,5.9,5.9,0.508
0.0,0.0,6.0,6.0,0.484
0.0,0.0,6.1,6.1,0.482
0.0,0.0,6.2,6.2,0.51
0.0,0.0,6.3,6.3,0.472
0.0,0.0,6.4,6.4,0.474
0.0,0.0,6.5,6.5,0.508
0.0,0.0,6.6,6.6,0.45
0.0,0.0,6.7,6.7,0.426
0.0,0.0,6.8,6.8,0.416
0.0,0.0,6.9,6.9,0.422
0.0,0.0,7.0,7.0,0.39
0.0,0.0,7.1,7.1,0.344
0.0,0.0,7.2,7.2,0.364
0.0,0.0,7.3,7.3,0.366
0.0,0.0,7.4,7.4,0.36
0.0,0.0,7.5,7.5,0.366
0.0,0.0,7.6,7.6,0.33
0.0,0.0,7.7,7.7,0.344
0.0,0.0,7.8,7.8,0.324
0.0,0.0,7.9,7.9,0.31
0.0,0.0,8.0,8.0,0.31
0.0,0.0,8.1,8.1,0.318
0.0,0.0,8.2,8.2,0.26
0.0,0.0,8.3,8.3,0.262
0.0,0.0,8.4,8.4,0.274
0.0,0.0,8.5,8.5,0.25
0.0,0.0,8.6,8.6,0.264
0.0,0.0,8.7,8.7,0.24
0.0,0.0,8.8,8.8,0.232
0.0,0.0,8.9,8.9,0.26
0.0,0.0,9.0,9.0,0.246
0.0,0.0,9.1,9.1,0.218
0.0,0.0,9.2,9.2,0.236
0.0,0.0,9.3,9.3,0.238
0.0,0.0,9.4,9.4,0.218
0.0,0.0,9.5,9.5,0.222
0.0,0.0,9.6,9.6,0.23
0.0,0.0,9.7,9.7,0.21
0.0,0.0,9.8,9.8,0.228
0.0,0.0,9.9,9.9,0.218
0.0,0.0,10.0,10.0,0.198
0.0,0.0,10.1,10.1,0.238
0.0,0.0,10.2,10.2,0.246
0.0,0.0,10.3,10.3,0.21
0.0,0.0,10.4,10.4,0.178
0.0,0.0,10.5,10.5,0.218
0.0,0.0,10.6,10.6,0.202
0.0,0.0,10.7,10.7,0.188
0.0,0.0,10.8,10.8,0.214
0.0,0.0,10.9,10.9,0.2
0.0,0.0,11.0,11.0,0.212
0.0,0.0,11.1,11.1,0.21
0.0,0.0,11.2,11.2,0.204
0.0,0.0,11.3,11.3,0.23
0.0,0.0,11.4,11.4,0.216
0.0,0.0,11.5,11.5,0.198
0.0,0.0,11.6,11.6,0.206
0.0,0.0,11.7,11.7,0.212
0.0,0.0,11.8,11.8,0.208
0.0,0.0,11.9,11.9,0.198
0.0,0.0,12.0,12.0,0.212
0.0,0.0,12.1,12.1,0.226
0.0,0.0,12.2,12.2,0.21
0.0,0.0,12.3,12.3,0.192
0.0,0.0,12.4,12.4,0.2
0.0,0.0,12.5,12.5,0.208
0.0,0.0,12.6,12.6,0.184
