,muh1,muh2,mux1,mux2,success_rate
0,-4.0,-8.0,-4.0,-8.0,0.875
1,-4.0,-8.0,-3.9,-7.8,0.864
2,-4.0,-8.0,-3.8,-7.6,0.86
3,-4.0,-8.0,-3.7,-7.4,0.841
4,-4.0,-8.0,-3.6,-7.2,0.844
5,-4.0,-8.0,-3.5,-7.0,0.816
6,-4.0,-8.0,-3.4,-6.8,0.849
7,-4.0,-8.0,-3.3,-6.6,0.826
8,-4.0,-8.0,-3.2,-6.4,0.776
9,-4.0,-8.0,-3.1,-6.2,0.806
10,-4.0,-8.0,-3.0,-6.0,0.783
11,-4.0,-8.0,-2.9,-5.8,0.77
12,-4.0,-8.0,-2.8,-5.6,0.749
13,-4.0,-8.0,-2.7,-5.4,0.727
14,-4.0,-8.0,-2.6,-5.2,0.663
15,-4.0,-8.0,-2.5,-5.0,0.651
16,-4.0,-8.0,-2.4,-4.8,0.624
17,-4.0,-8.0,-2.3,-4.6,0.636
18,-4.0,-8.0,-2.2,-4.4,0.538
19,-4.0,-8.0,-2.1,-4.2,0.519
20,-4.0,-8.0,-2.0,-4.0,0.511
21,-4.0,-8.0,-1.9,-3.8,0.453
22,-4.0,-8.0,-1.8,-3.6,0.39
23,-4.0,-8.0,-1.7,-3.4,0.394
24,-4.0,-8.0,-1.6,-3.2,0.374
25,-4.0,-8.0,-1.5,-3.0,0.308
26,-4.0,-8.0,-1.4,-2.8,0.288
27,-4.0,-8.0,-1.3,-2.6,0.235
28,-4.0,-8.0,-1.2,-2.4,0.227
29,-4.0,-8.0,-1.1,-2.2,0.179
30,-4.0,-8.0,-1.0,-2.0,0.188
31,-4.0,-8.0,-0.9,-1.8,0.171
32,-4.0,-8.0,-0.8,-1.6,0.148
33,-4.0,-8.0,-0.7,-1.4,0.145
34,-4.0,-8.0,-0.6,-1.2,0.119
35,-4.0,-8.0,-0.5,-1.0,0.127
36,-4.0,-8.0,-0.4,-0.8,0.124
37,-4.0,-8.0,-0.3,-0.6,0.138
38,-4.0,-8.0,-0.2,-0.4,0.128
39,-4.0,-8.0,-0.1,-0.2,0.098
40,-4.0,-8.0,0.0,0.0,0.099
41,-4.0,-8.0,0.1,0.2,0.097
42,-4.0,-8.0,0.2,0.4,0.117
43,-4.0,-8.0,0.3,0.6,0.107
44,-4.0,-8.0,0.4,0.8,0.109
45,-4.0,-8.0,0.5,1.0,0.09
46,-4.0,-8.0,0.6,1.2,0.097
47,-4.0,-8.0,0.7,1.4,0.106
48,-4.0,-8.0,0.8,1.6,0.095
49,-4.0,-8.0,0.9,1.8,0.105
50,-4.0,-8.0,1.0,2.0,0.085
51,-4.0,-8.0,1.1,2.2,0.095
52,-4.0,-8.0,1.2,2.4,0.089
53,-4.0,-8.0,1.3,2.6,0.094
54,-4.0,-8.0,1.4,2.8,0.094
55,-4.0,-8.0,1.5,3.0,0.097
56,-4.0,-8.0,1.6,3.2,0.112
57,-4.0,-8.0,1.7,3.4,0.098
58,-4.0,-8.0,1.8,3.6,0.094
59,-4.0,-8.0,1.9,3.8,0.103
60,-4.0,-8.0,2.0,4.0,0.111
61,-4.0,-8.0,2.1,4.2,0.089
62,-4.0,-8.0,2.2,4.4,0.09
63,-4.0,-8.0,2.3,4.6,0.113
64,-4.0,-8.0,2.4,4.8,0.11
65,-4.0,-8.0,2.5,5.0,0.099
66,-4.0,-8.0,2.6,5.2,0.11
67,-4.0,-8.0,2.7,5.4,0.106
68,-4.0,-8.0,2.8,5.6,0.093
69,-4.0,-8.0,2.9,5.8,0.111
70,-4.0,-8.0,3.0,6.0,0.11
71,-4.0,-8.0,3.1,6.2,0.096
72,-4.0,-8.0,3.2,6.4,0.098
73,-4.0,-8.0,3.3,6.6,0.092
74,-4.0,-8.0,3.4,6.8,0.087
75,-4.0,-8.0,3.5,7.0,0.094
76,-4.0,-8.0,3.6,7.2,0.105
77,-4.0,-8.0,3.7,7.4,0.105
78,-4.0,-8.0,3.8,7.6,0.105
79,-4.0,-8.0,3.9,7.8,0.096
80,-4.0,-8.0,4.0,8.0,0.097
81,-4.0,-8.0,4.1,8.2,0.075
82,-4.0,-8.0,4.2,8.4,0.1
83,-4.0,-8.0,4.3,8.6,0.097
84,-4.0,-8.0,4.4,8.8,0.111
85,-4.0,-8.0,4.5,9.0,0.104
86,-4.0,-8.0,4.6,9.2,0.097
87,-4.0,-8.0,4.7,9.4,0.084
88,-4.0,-8.0,4.8,9.6,0.102
89,-4.0,-8.0,4.9,9.8,0.106
90,-4.0,-8.0,5.0,10.0,0.113
91,-4.0,-8.0,5.1,10.2,0.099
92,-4.0,-8.0,5.2,10.4,0.089
93,-4.0,-8.0,5.3,10.6,0.111
94,-4.0,-8.0,5.4,10.8,0.114
95,-4.0,-8.0,5.5,11.0,0.093
96,-4.0,-8.0,5.6,11.2,0.093
97,-4.0,-8.0,5.7,11.4,0.095
98,-4.0,-8.0,5.8,11.6,0.091
99,-4.0,-8.0,5.9,11.8,0.098
100,-4.0,-8.0,6.0,12.0,0.112
101,-4.0,-8.0,6.1,12.2,0.106
102,-4.0,-8.0,6.2,12.4,0.102
103,-4.0,-8.0,6.3,12.6,0.096
104,-4.0,-8.0,6.4,12.8,0.098
105,-4.0,-8.0,6.5,13.0,0.103
106,-4.0,-8.0,6.6,13.2,0.118
107,-4.0,-8.0,6.7,13.4,0.102
108,-4.0,-8.0,6.8,13.6,0.097
109,-4.0,-8.0,6.9,13.8,0.117
110,-4.0,-8.0,7.0,14.0,0.108
111,-4.0,-8.0,7.1,14.2,0.107
112,-4.0,-8.0,7.2,14.4,0.09
113,-4.0,-8.0,7.3,14.6,0.097
114,-4.0,-8.0,7.4,14.8,0.103
115,-4.0,-8.0,7.5,15.0,0.1
116,-4.0,-8.0,7.6,15.2,0.094
117,-4.0,-8.0,7.7,15.4,0.107
118,-4.0,-8.0,7.8,15.6,0.107
119,-4.0,-8.0,7.9,15.8,0.107
120,-4.0,-8.0,8.0,16.0,0.077
121,-4.0,-8.0,8.1,16.2,0.099
122,-4.0,-8.0,8.2,16.4,0.103
123,-4.0,-8.0,8.3,16.6,0.091
124,-4.0,-8.0,8.4,16.8,0.128
125,-4.0,-8.0,8.5,17.0,0.109
126,-4.0,-8.0,8.6,17.2,0.084
127,-4.0,-8.0,8.7,17.4,0.089
128,-4.0,-8.0,8.8,17.6,0.08
129,-4.0,-8.0,8.9,17.8,0.095
130,-4.0,-8.0,9.0,18.0,0.106
131,-4.0,-8.0,9.1,18.2,0.098
132,-4.0,-8.0,9.2,18.4,0.099
133,-4.0,-8.0,9.3,18.6,0.096
134,-4.0,-8.0,9.4,18.8,0.102
135,-4.0,-8.0,9.5,19.0,0.085
136,-4.0,-8.0,9.6,19.2,0.095
137,-4.0,-8.0,9.7,19.4,0.1
138,-4.0,-8.0,9.8,19.6,0.072
139,-4.0,-8.0,9.9,19.8,0.098
140,-4.0,-8.0,10.0,20.0,0.091
141,-4.0,-8.0,10.1,20.2,0.1
142,-4.0,-8.0,10.2,20.4,0.127
143,-4.0,-8.0,10.3,20.6,0.11
144,-4.0,-8.0,10.4,20.8,0.091
145,-4.0,-8.0,10.5,21.0,0.095
146,-4.0,-8.0,10.6,21.2,0.106
147,-4.0,-8.0,10.7,21.4,0.109
148,-4.0,-8.0,10.8,21.6,0.104
149,-4.0,-8.0,10.9,21.8,0.093
150,-4.0,-8.0,11.0,22.0,0.101
151,-4.0,-8.0,11.1,22.2,0.095
152,-4.0,-8.0,11.2,22.4,0.101
153,-4.0,-8.0,11.3,22.6,0.093
154,-4.0,-8.0,11.4,22.8,0.104
155,-4.0,-8.0,11.5,23.0,0.093
156,-4.0,-8.0,11.6,23.2,0.097
157,-4.0,-8.0,11.7,23.4,0.086
158,-4.0,-8.0,11.8,23.6,0.097
159,-4.0,-8.0,11.9,23.8,0.097
160,-4.0,-8.0,12.0,24.0,0.097
161,-4.0,-8.0,12.1,24.2,0.103
162,-4.0,-8.0,12.2,24.4,0.084
163,-4.0,-8.0,12.3,24.6,0.106
164,-4.0,-8.0,12.4,24.8,0.108
165,-4.0,-8.0,12.5,25.0,0.107
166,-4.0,-8.0,12.6,25.2,0.103
167,-4.0,-8.0,12.7,25.4,0.089
168,-4.0,-8.0,12.8,25.6,0.108
169,-4.0,-8.0,12.9,25.8,0.087
170,-4.0,-8.0,13.0,26.0,0.11
171,-4.0,-8.0,13.1,26.2,0.109
172,-4.0,-8.0,13.2,26.4,0.112
173,-4.0,-8.0,13.3,26.6,0.101
174,-4.0,-8.0,13.4,26.8,0.103
175,-4.0,-8.0,13.5,27.0,0.111
176,-4.0,-8.0,13.6,27.2,0.1
177,-4.0,-8.0,13.7,27.4,0.099
178,-4.0,-8.0,13.8,27.6,0.093
179,-4.0,-8.0,13.9,27.8,0.118
180,-4.0,-8.0,14.0,28.0,0.109
181,-4.0,-8.0,14.1,28.2,0.098
182,-4.0,-8.0,14.2,28.4,0.11
183,-4.0,-8.0,14.3,28.6,0.108
184,-4.0,-8.0,14.4,28.8,0.109
185,-4.0,-8.0,14.5,29.0,0.101
186,-4.0,-8.0,14.6,29.2,0.081
187,-4.0,-8.0,14.7,29.4,0.103
188,-4.0,-8.0,14.8,29.6,0.113
189,-4.0,-8.0,14.9,29.8,0.088
190,-4.0,-8.0,15.0,30.0,0.106
191,-4.0,-8.0,15.1,30.2,0.115
192,-4.0,-8.0,15.2,30.4,0.097
193,-4.0,-8.0,15.3,30.6,0.119
194,-4.0,-8.0,15.4,30.8,0.1
195,-4.0,-8.0,15.5,31.0,0.114
196,-4.0,-8.0,15.6,31.2,0.094
197,-4.0,-8.0,15.7,31.4,0.092
198,-4.0,-8.0,15.8,31.6,0.096
199,-4.0,-8.0,15.9,31.8,0.116
200,-4.0,-8.0,16.0,32.0,0.113
201,-3.9,-7.8,-4.0,-8.0,0.854
202,-3.9,-7.8,-3.9,-7.8,0.864
203,-3.9,-7.8,-3.8,-7.6,0.858
204,-3.9,-7.8,-3.7,-7.4,0.849
205,-3.9,-7.8,-3.6,-7.2,0.843
206,-3.9,-7.8,-3.5,-7.0,0.835
207,-3.9,-7.8,-3.4,-6.8,0.835
208,-3.9,-7.8,-3.3,-6.6,0.821
209,-3.9,-7.8,-3.2,-6.4,0.801
210,-3.9,-7.8,-3.1,-6.2,0.806
211,-3.9,-7.8,-3.0,-6.0,0.775
212,-3.9,-7.8,-2.9,-5.8,0.781
213,-3.9,-7.8,-2.8,-5.6,0.772
214,-3.9,-7.8,-2.7,-5.4,0.739
215,-3.9,-7.8,-2.6,-5.2,0.697
216,-3.9,-7.8,-2.5,-5.0,0.697
217,-3.9,-7.8,-2.4,-4.8,0.654
218,-3.9,-7.8,-2.3,-4.6,0.62
219,-3.9,-7.8,-2.2,-4.4,0.569
220,-3.9,-7.8,-2.1,-4.2,0.587
221,-3.9,-7.8,-2.0,-4.0,0.541
222,-3.9,-7.8,-1.9,-3.8,0.488
223,-3.9,-7.8,-1.8,-3.6,0.417
224,-3.9,-7.8,-1.7,-3.4,0.421
225,-3.9,-7.8,-1.6,-3.2,0.383
226,-3.9,-7.8,-1.5,-3.0,0.345
227,-3.9,-7.8,-1.4,-2.8,0.315
228,-3.9,-7.8,-1.3,-2.6,0.257
229,-3.9,-7.8,-1.2,-2.4,0.229
230,-3.9,-7.8,-1.1,-2.2,0.219
231,-3.9,-7.8,-1.0,-2.0,0.211
232,-3.9,-7.8,-0.9,-1.8,0.181
233,-3.9,-7.8,-0.8,-1.6,0.163
234,-3.9,-7.8,-0.7,-1.4,0.154
235,-3.9,-7.8,-0.6,-1.2,0.146
236,-3.9,-7.8,-0.5,-1.0,0.116
237,-3.9,-7.8,-0.4,-0.8,0.113
238,-3.9,-7.8,-0.3,-0.6,0.132
239,-3.9,-7.8,-0.2,-0.4,0.101
240,-3.9,-7.8,-0.1,-0.2,0.123
241,-3.9,-7.8,0.0,0.0,0.114
242,-3.9,-7.8,0.1,0.2,0.098
243,-3.9,-7.8,0.2,0.4,0.104
244,-3.9,-7.8,0.3,0.6,0.098
245,-3.9,-7.8,0.4,0.8,0.113
246,-3.9,-7.8,0.5,1.0,0.096
247,-3.9,-7.8,0.6,1.2,0.102
248,-3.9,-7.8,0.7,1.4,0.108
249,-3.9,-7.8,0.8,1.6,0.096
250,-3.9,-7.8,0.9,1.8,0.109
251,-3.9,-7.8,1.0,2.0,0.085
252,-3.9,-7.8,1.1,2.2,0.109
253,-3.9,-7.8,1.2,2.4,0.098
254,-3.9,-7.8,1.3,2.6,0.109
255,-3.9,-7.8,1.4,2.8,0.124
256,-3.9,-7.8,1.5,3.0,0.102
257,-3.9,-7.8,1.6,3.2,0.105
258,-3.9,-7.8,1.7,3.4,0.1
259,-3.9,-7.8,1.8,3.6,0.116
260,-3.9,-7.8,1.9,3.8,0.091
261,-3.9,-7.8,2.0,4.0,0.096
262,-3.9,-7.8,2.1,4.2,0.096
263,-3.9,-7.8,2.2,4.4,0.092
264,-3.9,-7.8,2.3,4.6,0.107
265,-3.9,-7.8,2.4,4.8,0.111
266,-3.9,-7.8,2.5,5.0,0.112
267,-3.9,-7.8,2.6,5.2,0.099
268,-3.9,-7.8,2.7,5.4,0.095
269,-3.9,-7.8,2.8,5.6,0.102
270,-3.9,-7.8,2.9,5.8,0.092
271,-3.9,-7.8,3.0,6.0,0.123
272,-3.9,-7.8,3.1,6.2,0.092
273,-3.9,-7.8,3.2,6.4,0.108
274,-3.9,-7.8,3.3,6.6,0.098
275,-3.9,-7.8,3.4,6.8,0.102
276,-3.9,-7.8,3.5,7.0,0.118
277,-3.9,-7.8,3.6,7.2,0.113
278,-3.9,-7.8,3.7,7.4,0.115
279,-3.9,-7.8,3.8,7.6,0.099
280,-3.9,-7.8,3.9,7.8,0.113
281,-3.9,-7.8,4.0,8.0,0.105
282,-3.9,-7.8,4.1,8.2,0.089
283,-3.9,-7.8,4.2,8.4,0.119
284,-3.9,-7.8,4.3,8.6,0.091
285,-3.9,-7.8,4.4,8.8,0.098
286,-3.9,-7.8,4.5,9.0,0.102
287,-3.9,-7.8,4.6,9.2,0.105
288,-3.9,-7.8,4.7,9.4,0.117
289,-3.9,-7.8,4.8,9.6,0.094
290,-3.9,-7.8,4.9,9.8,0.099
291,-3.9,-7.8,5.0,10.0,0.116
292,-3.9,-7.8,5.1,10.2,0.1
293,-3.9,-7.8,5.2,10.4,0.107
294,-3.9,-7.8,5.3,10.6,0.102
295,-3.9,-7.8,5.4,10.8,0.08
296,-3.9,-7.8,5.5,11.0,0.113
297,-3.9,-7.8,5.6,11.2,0.081
298,-3.9,-7.8,5.7,11.4,0.105
299,-3.9,-7.8,5.8,11.6,0.105
300,-3.9,-7.8,5.9,11.8,0.113
301,-3.9,-7.8,6.0,12.0,0.086
302,-3.9,-7.8,6.1,12.2,0.1
303,-3.9,-7.8,6.2,12.4,0.113
304,-3.9,-7.8,6.3,12.6,0.091
305,-3.9,-7.8,6.4,12.8,0.097
306,-3.9,-7.8,6.5,13.0,0.101
307,-3.9,-7.8,6.6,13.2,0.095
308,-3.9,-7.8,6.7,13.4,0.103
309,-3.9,-7.8,6.8,13.6,0.094
310,-3.9,-7.8,6.9,13.8,0.108
311,-3.9,-7.8,7.0,14.0,0.096
312,-3.9,-7.8,7.1,14.2,0.098
313,-3.9,-7.8,7.2,14.4,0.107
314,-3.9,-7.8,7.3,14.6,0.107
315,-3.9,-7.8,7.4,14.8,0.096
316,-3.9,-7.8,7.5,15.0,0.104
317,-3.9,-7.8,7.6,15.2,0.104
318,-3.9,-7.8,7.7,15.4,0.111
319,-3.9,-7.8,7.8,15.6,0.101
320,-3.9,-7.8,7.9,15.8,0.111
321,-3.9,-7.8,8.0,16.0,0.099
322,-3.9,-7.8,8.1,16.2,0.106
323,-3.9,-7.8,8.2,16.4,0.079
324,-3.9,-7.8,8.3,16.6,0.107
325,-3.9,-7.8,8.4,16.8,0.108
326,-3.9,-7.8,8.5,17.0,0.102
327,-3.9,-7.8,8.6,17.2,0.1
328,-3.9,-7.8,8.7,17.4,0.101
329,-3.9,-7.8,8.8,17.6,0.103
330,-3.9,-7.8,8.9,17.8,0.096
331,-3.9,-7.8,9.0,18.0,0.095
332,-3.9,-7.8,9.1,18.2,0.098
333,-3.9,-7.8,9.2,18.4,0.1
334,-3.9,-7.8,9.3,18.6,0.088
335,-3.9,-7.8,9.4,18.8,0.111
336,-3.9,-7.8,9.5,19.0,0.092
337,-3.9,-7.8,9.6,19.2,0.116
338,-3.9,-7.8,9.7,19.4,0.093
339,-3.9,-7.8,9.8,19.6,0.098
340,-3.9,-7.8,9.9,19.8,0.096
341,-3.9,-7.8,10.0,20.0,0.097
342,-3.9,-7.8,10.1,20.2,0.097
343,-3.9,-7.8,10.2,20.4,0.109
344,-3.9,-7.8,10.3,20.6,0.12
345,-3.9,-7.8,10.4,20.8,0.097
346,-3.9,-7.8,10.5,21.0,0.107
347,-3.9,-7.8,10.6,21.2,0.116
348,-3.9,-7.8,10.7,21.4,0.09
349,-3.9,-7.8,10.8,21.6,0.09
350,-3.9,-7.8,10.9,21.8,0.111
351,-3.9,-7.8,11.0,22.0,0.108
352,-3.9,-7.8,11.1,22.2,0.098
353,-3.9,-7.8,11.2,22.4,0.091
354,-3.9,-7.8,11.3,22.6,0.102
355,-3.9,-7.8,11.4,22.8,0.103
356,-3.9,-7.8,11.5,23.0,0.085
357,-3.9,-7.8,11.6,23.2,0.091
358,-3.9,-7.8,11.7,23.4,0.089
359,-3.9,-7.8,11.8,23.6,0.105
360,-3.9,-7.8,11.9,23.8,0.089
361,-3.9,-7.8,12.0,24.0,0.089
362,-3.9,-7.8,12.1,24.2,0.098
363,-3.9,-7.8,12.2,24.4,0.094
364,-3.9,-7.8,12.3,24.6,0.09
365,-3.9,-7.8,12.4,24.8,0.092
366,-3.9,-7.8,12.5,25.0,0.096
367,-3.9,-7.8,12.6,25.2,0.111
368,-3.9,-7.8,12.7,25.4,0.12
369,-3.9,-7.8,12.8,25.6,0.104
370,-3.9,-7.8,12.9,25.8,0.091
371,-3.9,-7.8,13.0,26.0,0.088
372,-3.9,-7.8,13.1,26.2,0.097
373,-3.9,-7.8,13.2,26.4,0.105
374,-3.9,-7.8,13.3,26.6,0.098
375,-3.9,-7.8,13.4,26.8,0.113
376,-3.9,-7.8,13.5,27.0,0.082
377,-3.9,-7.8,13.6,27.2,0.086
378,-3.9,-7.8,13.7,27.4,0.11
379,-3.9,-7.8,13.8,27.6,0.105
380,-3.9,-7.8,13.9,27.8,0.121
381,-3.9,-7.8,14.0,28.0,0.099
382,-3.9,-7.8,14.1,28.2,0.088
383,-3.9,-7.8,14.2,28.4,0.092
384,-3.9,-7.8,14.3,28.6,0.105
385,-3.9,-7.8,14.4,28.8,0.108
386,-3.9,-7.8,14.5,29.0,0.11
387,-3.9,-7.8,14.6,29.2,0.096
388,-3.9,-7.8,14.7,29.4,0.099
389,-3.9,-7.8,14.8,29.6,0.105
390,-3.9,-7.8,14.9,29.8,0.115
391,-3.9,-7.8,15.0,30.0,0.118
392,-3.9,-7.8,15.1,30.2,0.09
393,-3.9,-7.8,15.2,30.4,0.105
394,-3.9,-7.8,15.3,30.6,0.103
395,-3.9,-7.8,15.4,30.8,0.097
396,-3.9,-7.8,15.5,31.0,0.105
397,-3.9,-7.8,15.6,31.2,0.101
398,-3.9,-7.8,15.7,31.4,0.084
399,-3.9,-7.8,15.8,31.6,0.088
400,-3.9,-7.8,15.9,31.8,0.098
401,-3.9,-7.8,16.0,32.0,0.111
402,-3.8,-7.6,-4.0,-8.0,0.888
403,-3.8,-7.6,-3.9,-7.8,0.86
404,-3.8,-7.6,-3.8,-7.6,0.849
405,-3.8,-7.6,-3.7,-7.4,0.881
406,-3.8,-7.6,-3.6,-7.2,0.855
407,-3.8,-7.6,-3.5,-7.0,0.853
408,-3.8,-7.6,-3.4,-6.8,0.846
409,-3.8,-7.6,-3.3,-6.6,0.831
410,-3.8,-7.6,-3.2,-6.4,0.83
411,-3.8,-7.6,-3.1,-6.2,0.814
412,-3.8,-7.6,-3.0,-6.0,0.775
413,-3.8,-7.6,-2.9,-5.8,0.773
414,-3.8,-7.6,-2.8,-5.6,0.764
415,-3.8,-7.6,-2.7,-5.4,0.745
416,-3.8,-7.6,-2.6,-5.2,0.744
417,-3.8,-7.6,-2.5,-5.0,0.718
418,-3.8,-7.6,-2.4,-4.8,0.67
419,-3.8,-7.6,-2.3,-4.6,0.648
420,-3.8,-7.6,-2.2,-4.4,0.65
421,-3.8,-7.6,-2.1,-4.2,0.608
422,-3.8,-7.6,-2.0,-4.0,0.577
423,-3.8,-7.6,-1.9,-3.8,0.537
424,-3.8,-7.6,-1.8,-3.6,0.49
425,-3.8,-7.6,-1.7,-3.4,0.43
426,-3.8,-7.6,-1.6,-3.2,0.434
427,-3.8,-7.6,-1.5,-3.0,0.357
428,-3.8,-7.6,-1.4,-2.8,0.315
429,-3.8,-7.6,-1.3,-2.6,0.3
430,-3.8,-7.6,-1.2,-2.4,0.272
431,-3.8,-7.6,-1.1,-2.2,0.233
432,-3.8,-7.6,-1.0,-2.0,0.208
433,-3.8,-7.6,-0.9,-1.8,0.192
434,-3.8,-7.6,-0.8,-1.6,0.175
435,-3.8,-7.6,-0.7,-1.4,0.151
436,-3.8,-7.6,-0.6,-1.2,0.148
437,-3.8,-7.6,-0.5,-1.0,0.141
438,-3.8,-7.6,-0.4,-0.8,0.125
439,-3.8,-7.6,-0.3,-0.6,0.115
440,-3.8,-7.6,-0.2,-0.4,0.104
441,-3.8,-7.6,-0.1,-0.2,0.121
442,-3.8,-7.6,0.0,0.0,0.104
443,-3.8,-7.6,0.1,0.2,0.123
444,-3.8,-7.6,0.2,0.4,0.107
445,-3.8,-7.6,0.3,0.6,0.102
446,-3.8,-7.6,0.4,0.8,0.098
447,-3.8,-7.6,0.5,1.0,0.089
448,-3.8,-7.6,0.6,1.2,0.093
449,-3.8,-7.6,0.7,1.4,0.103
450,-3.8,-7.6,0.8,1.6,0.091
451,-3.8,-7.6,0.9,1.8,0.112
452,-3.8,-7.6,1.0,2.0,0.1
453,-3.8,-7.6,1.1,2.2,0.109
454,-3.8,-7.6,1.2,2.4,0.112
455,-3.8,-7.6,1.3,2.6,0.089
456,-3.8,-7.6,1.4,2.8,0.085
457,-3.8,-7.6,1.5,3.0,0.096
458,-3.8,-7.6,1.6,3.2,0.097
459,-3.8,-7.6,1.7,3.4,0.128
460,-3.8,-7.6,1.8,3.6,0.095
461,-3.8,-7.6,1.9,3.8,0.105
462,-3.8,-7.6,2.0,4.0,0.095
463,-3.8,-7.6,2.1,4.2,0.094
464,-3.8,-7.6,2.2,4.4,0.1
465,-3.8,-7.6,2.3,4.6,0.108
466,-3.8,-7.6,2.4,4.8,0.098
467,-3.8,-7.6,2.5,5.0,0.117
468,-3.8,-7.6,2.6,5.2,0.111
469,-3.8,-7.6,2.7,5.4,0.104
470,-3.8,-7.6,2.8,5.6,0.101
471,-3.8,-7.6,2.9,5.8,0.108
472,-3.8,-7.6,3.0,6.0,0.117
473,-3.8,-7.6,3.1,6.2,0.085
474,-3.8,-7.6,3.2,6.4,0.103
475,-3.8,-7.6,3.3,6.6,0.105
476,-3.8,-7.6,3.4,6.8,0.095
477,-3.8,-7.6,3.5,7.0,0.096
478,-3.8,-7.6,3.6,7.2,0.096
479,-3.8,-7.6,3.7,7.4,0.1
480,-3.8,-7.6,3.8,7.6,0.097
481,-3.8,-7.6,3.9,7.8,0.101
482,-3.8,-7.6,4.0,8.0,0.083
483,-3.8,-7.6,4.1,8.2,0.116
484,-3.8,-7.6,4.2,8.4,0.113
485,-3.8,-7.6,4.3,8.6,0.113
486,-3.8,-7.6,4.4,8.8,0.105
487,-3.8,-7.6,4.5,9.0,0.103
488,-3.8,-7.6,4.6,9.2,0.104
489,-3.8,-7.6,4.7,9.4,0.106
490,-3.8,-7.6,4.8,9.6,0.107
491,-3.8,-7.6,4.9,9.8,0.086
492,-3.8,-7.6,5.0,10.0,0.095
493,-3.8,-7.6,5.1,10.2,0.093
494,-3.8,-7.6,5.2,10.4,0.083
495,-3.8,-7.6,5.3,10.6,0.09
496,-3.8,-7.6,5.4,10.8,0.097
497,-3.8,-7.6,5.5,11.0,0.102
498,-3.8,-7.6,5.6,11.2,0.108
499,-3.8,-7.6,5.7,11.4,0.108
500,-3.8,-7.6,5.8,11.6,0.106
501,-3.8,-7.6,5.9,11.8,0.091
502,-3.8,-7.6,6.0,12.0,0.089
503,-3.8,-7.6,6.1,12.2,0.09
504,-3.8,-7.6,6.2,12.4,0.1
505,-3.8,-7.6,6.3,12.6,0.103
506,-3.8,-7.6,6.4,12.8,0.109
507,-3.8,-7.6,6.5,13.0,0.09
508,-3.8,-7.6,6.6,13.2,0.101
509,-3.8,-7.6,6.7,13.4,0.091
510,-3.8,-7.6,6.8,13.6,0.105
511,-3.8,-7.6,6.9,13.8,0.107
512,-3.8,-7.6,7.0,14.0,0.107
513,-3.8,-7.6,7.1,14.2,0.1
514,-3.8,-7.6,7.2,14.4,0.089
515,-3.8,-7.6,7.3,14.6,0.098
516,-3.8,-7.6,7.4,14.8,0.116
517,-3.8,-7.6,7.5,15.0,0.099
518,-3.8,-7.6,7.6,15.2,0.099
519,-3.8,-7.6,7.7,15.4,0.092
520,-3.8,-7.6,7.8,15.6,0.089
521,-3.8,-7.6,7.9,15.8,0.092
522,-3.8,-7.6,8.0,16.0,0.1
523,-3.8,-7.6,8.1,16.2,0.089
524,-3.8,-7.6,8.2,16.4,0.096
525,-3.8,-7.6,8.3,16.6,0.096
526,-3.8,-7.6,8.4,16.8,0.114
527,-3.8,-7.6,8.5,17.0,0.082
528,-3.8,-7.6,8.6,17.2,0.096
529,-3.8,-7.6,8.7,17.4,0.091
530,-3.8,-7.6,8.8,17.6,0.091
531,-3.8,-7.6,8.9,17.8,0.097
532,-3.8,-7.6,9.0,18.0,0.092
533,-3.8,-7.6,9.1,18.2,0.098
534,-3.8,-7.6,9.2,18.4,0.088
535,-3.8,-7.6,9.3,18.6,0.101
536,-3.8,-7.6,9.4,18.8,0.094
537,-3.8,-7.6,9.5,19.0,0.081
538,-3.8,-7.6,9.6,19.2,0.124
539,-3.8,-7.6,9.7,19.4,0.119
540,-3.8,-7.6,9.8,19.6,0.095
541,-3.8,-7.6,9.9,19.8,0.1
542,-3.8,-7.6,10.0,20.0,0.096
543,-3.8,-7.6,10.1,20.2,0.097
544,-3.8,-7.6,10.2,20.4,0.119
545,-3.8,-7.6,10.3,20.6,0.105
546,-3.8,-7.6,10.4,20.8,0.093
547,-3.8,-7.6,10.5,21.0,0.1
548,-3.8,-7.6,10.6,21.2,0.095
549,-3.8,-7.6,10.7,21.4,0.097
550,-3.8,-7.6,10.8,21.6,0.107
551,-3.8,-7.6,10.9,21.8,0.094
552,-3.8,-7.6,11.0,22.0,0.099
553,-3.8,-7.6,11.1,22.2,0.113
554,-3.8,-7.6,11.2,22.4,0.087
555,-3.8,-7.6,11.3,22.6,0.095
556,-3.8,-7.6,11.4,22.8,0.102
557,-3.8,-7.6,11.5,23.0,0.105
558,-3.8,-7.6,11.6,23.2,0.101
559,-3.8,-7.6,11.7,23.4,0.123
560,-3.8,-7.6,11.8,23.6,0.107
561,-3.8,-7.6,11.9,23.8,0.103
562,-3.8,-7.6,12.0,24.0,0.099
563,-3.8,-7.6,12.1,24.2,0.1
564,-3.8,-7.6,12.2,24.4,0.095
565,-3.8,-7.6,12.3,24.6,0.094
566,-3.8,-7.6,12.4,24.8,0.11
567,-3.8,-7.6,12.5,25.0,0.085
568,-3.8,-7.6,12.6,25.2,0.092
569,-3.8,-7.6,12.7,25.4,0.117
570,-3.8,-7.6,12.8,25.6,0.105
571,-3.8,-7.6,12.9,25.8,0.1
