$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
9.7,9.7,-2.8,-0.7999999999999998,0.106
9.1,9.1,-3.3,-1.2999999999999998,0.106
3.0,3.0,-0.5,1.5,0.445
-0.7,-0.7,-3.0,-1.0,0.743
11.3,11.3,-1.8,0.19999999999999996,0.084
0.8,0.8,-2.0,0.0,0.664
-1.3,-1.3,-3.5,-1.5,0.779
4.3,4.3,0.5,2.5,0.343
14.7,14.7,0.7,2.7,0.106
12.4,12.4,-0.8,1.2,0.106
13.2,13.2,-0.3,1.7,0.106
1.5,1.5,-1.5,0.5,0.606
3.6,3.6,0.0,2.0,0.379
8.4,8.4,-3.8,-1.7999999999999998,0.106
14.1,14.1,0.2,2.2,0.084
0.1,0.1,-2.5,-0.5,0.725
11.8,11.8,-1.3,0.7,0.106
-1.2,-1.2,-3.5,-1.5,0.785
-0.6,-0.6,-3.0,-1.0,0.751
11.4,11.4,-1.8,0.19999999999999996,0.098
9.8,9.8,-2.8,-0.7999999999999998,0.106
3.1,3.1,-0.5,1.5,0.389
10.5,10.5,-2.3,-0.2999999999999998,0.106
-2.0,-2.0,-4.0,-2.0,0.797
2.2,2.2,-1.0,1.0,0.529
9.2,9.2,-3.3,-1.2999999999999998,0.084
0.9,0.9,-2.0,0.0,0.637
14.8,14.8,0.7,2.7,0.084
4.4,4.4,0.5,2.5,0.31
13.3,13.3,-0.3,1.7,0.106
12.5,12.5,-0.8,1.2,0.106
3.7,3.7,0.0,2.0,0.363
11.9,11.9,-1.3,0.7,0.106
-0.5,-0.5,-3.0,-1.0,0.724
11.5,11.5,-1.8,0.19999999999999996,0.084
1.6,1.6,-1.5,0.5,0.532
-1.1,-1.1,-3.5,-1.5,0.742
-1.9,-1.9,-4.0,-2.0,0.813
2.3,2.3,-1.0,1.0,0.488
8.5,8.5,-3.8,-1.7999999999999998,0.084
1.0,1.0,-2.0,0.0,0.585
14.2,14.2,0.2,2.2,0.098
0.2,0.2,-2.5,-0.5,0.676
10.6,10.6,-2.3,-0.2999999999999998,0.084
3.2,3.2,-0.5,1.5,0.382
9.9,9.9,-2.8,-0.7999999999999998,0.084
9.3,9.3,-3.3,-1.2999999999999998,0.098
13.4,13.4,-0.3,1.7,0.084
3.8,3.8,0.0,2.0,0.329
14.9,14.9,0.7,2.7,0.098
11.6,11.6,-1.8,0.19999999999999996,0.111
4.5,4.5,0.5,2.5,0.246
-0.4,-0.4,-3.0,-1.0,0.711
12.6,12.6,-0.8,1.2,0.106
0.3,0.3,-2.5,-0.5,0.682
1.1,1.1,-2.0,0.0,0.56
12.0,12.0,-1.3,0.7,0.084
3.3,3.3,-0.5,1.5,0.349
14.3,14.3,0.2,2.2,0.084
2.4,2.4,-1.0,1.0,0.438
-1.8,-1.8,-4.0,-2.0,0.8
-1.0,-1.0,-3.5,-1.5,0.741
1.7,1.7,-1.5,0.5,0.538
8.6,8.6,-3.8,-1.7999999999999998,0.098
10.0,10.0,-2.8,-0.7999999999999998,0.098
10.7,10.7,-2.3,-0.2999999999999998,0.098
11.7,11.7,-1.8,0.19999999999999996,0.078
4.6,4.6,0.5,2.5,0.258
3.9,3.9,0.0,2.0,0.29
13.5,13.5,-0.3,1.7,0.098
15.0,15.0,0.7,2.7,0.084
9.4,9.4,-3.3,-1.2999999999999998,0.084
12.1,12.1,-1.3,0.7,0.098
12.7,12.7,-0.8,1.2,0.084
11.8,11.8,-1.8,0.19999999999999996,0.11
-0.3,-0.3,-3.0,-1.0,0.678
10.1,10.1,-2.8,-0.7999999999999998,0.084
0.4,0.4,-2.5,-0.5,0.641
-0.9,-0.9,-3.5,-1.5,0.746
-1.7,-1.7,-4.0,-2.0,0.794
10.8,10.8,-2.3,-0.2999999999999998,0.084
3.4,3.4,-0.5,1.5,0.309
1.8,1.8,-1.5,0.5,0.511
14.4,14.4,0.2,2.2,0.111
8.7,8.7,-3.8,-1.7999999999999998,0.084
1.2,1.2,-2.0,0.0,0.537
2.5,2.5,-1.0,1.0,0.401
13.6,13.6,-0.3,1.7,0.084
4.7,4.7,0.5,2.5,0.246
9.5,9.5,-3.3,-1.2999999999999998,0.111
12.8,12.8,-0.8,1.2,0.098
15.1,15.1,0.7,2.7,0.111
4.0,4.0,0.0,2.0,0.295
12.2,12.2,-1.3,0.7,0.084
14.5,14.5,0.2,2.2,0.078
10.9,10.9,-2.3,-0.2999999999999998,0.111
10.2,10.2,-2.8,-0.7999999999999998,0.111
3.5,3.5,-0.5,1.5,0.276
0.5,0.5,-2.5,-0.5,0.608
1.9,1.9,-1.5,0.5,0.47
13.7,13.7,-0.3,1.7,0.111
-0.2,-0.2,-3.0,-1.0,0.647
-0.8,-0.8,-3.5,-1.5,0.696
11.9,11.9,-1.8,0.19999999999999996,0.099
-1.6,-1.6,-4.0,-2.0,0.772
8.8,8.8,-3.8,-1.7999999999999998,0.111
4.8,4.8,0.5,2.5,0.216
1.3,1.3,-2.0,0.0,0.516
12.9,12.9,-0.8,1.2,0.084
2.6,2.6,-1.0,1.0,0.386
9.6,9.6,-3.3,-1.2999999999999998,0.078
4.1,4.1,0.0,2.0,0.263
15.2,15.2,0.7,2.7,0.078
12.3,12.3,-1.3,0.7,0.111
13.8,13.8,-0.3,1.7,0.078
11.0,11.0,-2.3,-0.2999999999999998,0.078
10.3,10.3,-2.8,-0.7999999999999998,0.078
14.6,14.6,0.2,2.2,0.11
3.6,3.6,-0.5,1.5,0.275
2.0,2.0,-1.5,0.5,0.422
-0.1,-0.1,-3.0,-1.0,0.627
0.6,0.6,-2.5,-0.5,0.581
12.0,12.0,-1.8,0.19999999999999996,0.104
-1.5,-1.5,-4.0,-2.0,0.739
-0.7,-0.7,-3.5,-1.5,0.683
8.9,8.9,-3.8,-1.7999999999999998,0.078
1.4,1.4,-2.0,0.0,0.49
2.7,2.7,-1.0,1.0,0.327
4.9,4.9,0.5,2.5,0.185
13.0,13.0,-0.8,1.2,0.111
9.7,9.7,-3.3,-1.2999999999999998,0.11
12.4,12.4,-1.3,0.7,0.078
4.2,4.2,0.0,2.0,0.23
10.4,10.4,-2.8,-0.7999999999999998,0.11
15.3,15.3,0.7,2.7,0.11
0.7,0.7,-2.5,-0.5,0.529
0.0,0.0,-3.0,-1.0,0.616
14.7,14.7,0.2,2.2,0.099
2.1,2.1,-1.5,0.5,0.38
13.9,13.9,-0.3,1.7,0.11
3.7,3.7,-0.5,1.5,0.236
-1.4,-1.4,-4.0,-2.0,0.708
9.0,9.0,-3.8,-1.7999999999999998,0.11
11.1,11.1,-2.3,-0.2999999999999998,0.11
12.1,12.1,-1.8,0.19999999999999996,0.074
2.8,2.8,-1.0,1.0,0.322
1.5,1.5,-2.0,0.0,0.429
-0.6,-0.6,-3.5,-1.5,0.654
5.0,5.0,0.5,2.5,0.194
13.1,13.1,-0.8,1.2,0.078
4.3,4.3,0.0,2.0,0.206
9.8,9.8,-3.3,-1.2999999999999998,0.099
15.4,15.4,0.7,2.7,0.099
12.5,12.5,-1.3,0.7,0.11
0.1,0.1,-3.0,-1.0,0.552
10.5,10.5,-2.8,-0.7999999999999998,0.099
14.8,14.8,0.2,2.2,0.104
0.8,0.8,-2.5,-0.5,0.508
2.2,2.2,-1.5,0.5,0.353
14.0,14.0,-0.3,1.7,0.099
11.2,11.2,-2.3,-0.2999999999999998,0.099
3.8,3.8,-0.5,1.5,0.2
9.1,9.1,-3.8,-1.7999999999999998,0.099
-1.3,-1.3,-4.0,-2.0,0.677
2.9,2.9,-1.0,1.0,0.311
-0.5,-0.5,-3.5,-1.5,0.595
12.2,12.2,-1.8,0.19999999999999996,0.099
1.6,1.6,-2.0,0.0,0.416
15.5,15.5,0.7,2.7,0.104
5.1,5.1,0.5,2.5,0.146
0.2,0.2,-3.0,-1.0,0.544
4.4,4.4,0.0,2.0,0.185
13.2,13.2,-0.8,1.2,0.11
11.3,11.3,-2.3,-0.2999999999999998,0.104
14.9,14.9,0.2,2.2,0.074
2.3,2.3,-1.5,0.5,0.336
14.1,14.1,-0.3,1.7,0.104
12.6,12.6,-1.3,0.7,0.099
9.9,9.9,-3.3,-1.2999999999999998,0.104
10.6,10.6,-2.8,-0.7999999999999998,0.104
0.9,0.9,-2.5,-0.5,0.475
3.9,3.9,-0.5,1.5,0.21
-1.2,-1.2,-4.0,-2.0,0.663
3.0,3.0,-1.0,1.0,0.262
9.2,9.2,-3.8,-1.7999999999999998,0.104
15.6,15.6,0.7,2.7,0.074
12.3,12.3,-1.8,0.19999999999999996,0.086
-0.4,-0.4,-3.5,-1.5,0.565
5.2,5.2,0.5,2.5,0.181
13.3,13.3,-0.8,1.2,0.099
1.7,1.7,-2.0,0.0,0.355
11.4,11.4,-2.3,-0.2999999999999998,0.074
2.4,2.4,-1.5,0.5,0.263
12.7,12.7,-1.3,0.7,0.104
14.2,14.2,-0.3,1.7,0.074
15.0,15.0,0.2,2.2,0.099
0.3,0.3,-3.0,-1.0,0.506
10.0,10.0,-3.3,-1.2999999999999998,0.074
4.5,4.5,0.0,2.0,0.18
4.0,4.0,-0.5,1.5,0.186
-1.1,-1.1,-4.0,-2.0,0.647
10.7,10.7,-2.8,-0.7999999999999998,0.074
1.0,1.0,-2.5,-0.5,0.432
3.1,3.1,-1.0,1.0,0.247
12.4,12.4,-1.8,0.19999999999999996,0.11
