,$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
2351,0.92,1.84,1.12,1.12,0.822
2352,0.92,1.84,1.16,1.16,0.852
2353,0.92,1.84,1.2,1.2,0.843
2354,0.92,1.84,1.24,1.24,0.853
2355,0.92,1.84,1.28,1.28,0.853
2356,0.92,1.84,1.32,1.32,0.829
2357,0.92,1.84,1.36,1.36,0.856
2358,0.92,1.84,1.4,1.4,0.837
2359,0.92,1.84,1.44,1.44,0.845
2360,0.92,1.84,1.48,1.48,0.86
2361,0.92,1.84,1.52,1.52,0.858
2362,0.92,1.84,1.56,1.56,0.87
2363,0.92,1.84,1.6,1.6,0.858
2364,0.92,1.84,1.64,1.64,0.858
2365,0.92,1.84,1.68,1.68,0.866
2366,0.92,1.84,1.72,1.72,0.872
2367,0.92,1.84,1.76,1.76,0.874
2368,0.92,1.84,1.8,1.8,0.868
2369,0.92,1.84,1.84,1.84,0.884
2370,0.92,1.84,1.88,1.88,0.868
2371,0.92,1.84,1.92,1.92,0.846
2372,0.92,1.84,1.96,1.96,0.857
2373,0.92,1.84,2,2,0.87
2374,0.92,1.84,2.04,2.04,0.876
2375,0.92,1.84,2.08,2.08,0.867
2376,0.92,1.84,2.12,2.12,0.883
2377,0.92,1.84,2.16,2.16,0.846
2378,0.92,1.84,2.2,2.2,0.868
2379,0.92,1.84,2.24,2.24,0.854
2380,0.92,1.84,2.28,2.28,0.862
2381,0.92,1.84,2.32,2.32,0.849
2382,0.92,1.84,2.36,2.36,0.861
2383,0.92,1.84,2.4,2.4,0.875
2384,0.92,1.84,2.44,2.44,0.843
2385,0.92,1.84,2.48,2.48,0.864
2386,0.92,1.84,2.52,2.52,0.848
2387,0.92,1.84,2.56,2.56,0.86
2388,0.92,1.84,2.6,2.6,0.866
2389,0.92,1.84,2.64,2.64,0.865
2390,0.92,1.84,2.68,2.68,0.851
2391,0.92,1.84,2.72,2.72,0.855
2392,0.92,1.84,2.76,2.76,0.85
2393,0.92,1.84,2.8,2.8,0.829
2394,0.92,1.84,2.84,2.84,0.853
2395,0.92,1.84,2.88,2.88,0.847
2396,0.92,1.84,2.92,2.92,0.849
2397,0.92,1.84,2.96,2.96,0.841
2398,0.92,1.84,3,3,0.851
2399,0.92,1.84,3.04,3.04,0.853
2400,0.92,1.84,3.08,3.08,0.855
2401,0.92,1.84,3.12,3.12,0.819
2402,0.92,1.84,3.16,3.16,0.826
2403,0.92,1.84,3.2,3.2,0.827
2404,0.92,1.84,3.24,3.24,0.827
2405,0.92,1.84,3.28,3.28,0.817
2406,0.92,1.84,3.32,3.32,0.812
2407,0.92,1.84,3.36,3.36,0.821
2408,0.92,1.84,3.4,3.4,0.798
2409,0.92,1.84,3.44,3.44,0.837
2410,0.92,1.84,3.48,3.48,0.836
2411,0.92,1.84,3.52,3.52,0.827
2412,0.92,1.84,3.56,3.56,0.798
2413,0.92,1.84,3.6,3.6,0.795
2414,0.92,1.84,3.64,3.64,0.79
2415,0.92,1.84,3.68,3.68,0.792
2416,0.92,1.84,3.72,3.72,0.792
2417,0.92,1.84,3.76,3.76,0.8
2418,0.92,1.84,3.8,3.8,0.791
2419,0.92,1.84,3.84,3.84,0.788
2420,0.92,1.84,3.88,3.88,0.781
2421,0.92,1.84,3.92,3.92,0.766
2422,0.92,1.84,3.96,3.96,0.77
2423,0.92,1.84,4,4,0.78
2424,0.96,1.92,0,0,0.11
2425,0.96,1.92,0.04,0.04,0.169
2426,0.96,1.92,0.08,0.08,0.256
2427,0.96,1.92,0.12,0.12,0.352
2428,0.96,1.92,0.16,0.16,0.412
2429,0.96,1.92,0.2,0.2,0.492
2430,0.96,1.92,0.24,0.24,0.538
2431,0.96,1.92,0.28,0.28,0.57
2432,0.96,1.92,0.32,0.32,0.623
2433,0.96,1.92,0.36,0.36,0.683
2434,0.96,1.92,0.4,0.4,0.685
2435,0.96,1.92,0.44,0.44,0.691
2436,0.96,1.92,0.48,0.48,0.715
2437,0.96,1.92,0.52,0.52,0.737
2438,0.96,1.92,0.56,0.56,0.75
2439,0.96,1.92,0.6,0.6,0.767
2440,0.96,1.92,0.64,0.64,0.776
2441,0.96,1.92,0.68,0.68,0.778
2442,0.96,1.92,0.72,0.72,0.792
2443,0.96,1.92,0.76,0.76,0.808
2444,0.96,1.92,0.8,0.8,0.808
2445,0.96,1.92,0.84,0.84,0.824
2446,0.96,1.92,0.88,0.88,0.815
2447,0.96,1.92,0.92,0.92,0.825
2448,0.96,1.92,0.96,0.96,0.806
2449,0.96,1.92,1,1,0.827
2450,0.96,1.92,1.04,1.04,0.817
2451,0.96,1.92,1.08,1.08,0.842
2452,0.96,1.92,1.12,1.12,0.83
2453,0.96,1.92,1.16,1.16,0.814
2454,0.96,1.92,1.2,1.2,0.837
2455,0.96,1.92,1.24,1.24,0.844
2456,0.96,1.92,1.28,1.28,0.83
2457,0.96,1.92,1.32,1.32,0.84
2458,0.96,1.92,1.36,1.36,0.854
2459,0.96,1.92,1.4,1.4,0.832
2460,0.96,1.92,1.44,1.44,0.863
2461,0.96,1.92,1.48,1.48,0.866
2462,0.96,1.92,1.52,1.52,0.861
2463,0.96,1.92,1.56,1.56,0.864
2464,0.96,1.92,1.6,1.6,0.862
2465,0.96,1.92,1.64,1.64,0.865
2466,0.96,1.92,1.68,1.68,0.869
2467,0.96,1.92,1.72,1.72,0.848
2468,0.96,1.92,1.76,1.76,0.876
2469,0.96,1.92,1.8,1.8,0.851
2470,0.96,1.92,1.84,1.84,0.86
2471,0.96,1.92,1.88,1.88,0.873
2472,0.96,1.92,1.92,1.92,0.877
2473,0.96,1.92,1.96,1.96,0.857
2474,0.96,1.92,2,2,0.865
2475,0.96,1.92,2.04,2.04,0.863
2476,0.96,1.92,2.08,2.08,0.871
2477,0.96,1.92,2.12,2.12,0.877
2478,0.96,1.92,2.16,2.16,0.876
2479,0.96,1.92,2.2,2.2,0.877
2480,0.96,1.92,2.24,2.24,0.854
2481,0.96,1.92,2.28,2.28,0.863
2482,0.96,1.92,2.32,2.32,0.872
2483,0.96,1.92,2.36,2.36,0.863
2484,0.96,1.92,2.4,2.4,0.862
2485,0.96,1.92,2.44,2.44,0.863
2486,0.96,1.92,2.48,2.48,0.863
2487,0.96,1.92,2.52,2.52,0.864
2488,0.96,1.92,2.56,2.56,0.848
2489,0.96,1.92,2.6,2.6,0.858
2490,0.96,1.92,2.64,2.64,0.839
2491,0.96,1.92,2.68,2.68,0.864
2492,0.96,1.92,2.72,2.72,0.84
2493,0.96,1.92,2.76,2.76,0.863
2494,0.96,1.92,2.8,2.8,0.857
2495,0.96,1.92,2.84,2.84,0.868
2496,0.96,1.92,2.88,2.88,0.849
2497,0.96,1.92,2.92,2.92,0.849
2498,0.96,1.92,2.96,2.96,0.842
2499,0.96,1.92,3,3,0.832
2500,0.96,1.92,3.04,3.04,0.832
2501,0.96,1.92,3.08,3.08,0.837
2502,0.96,1.92,3.12,3.12,0.841
2503,0.96,1.92,3.16,3.16,0.838
2504,0.96,1.92,3.2,3.2,0.835
2505,0.96,1.92,3.24,3.24,0.825
2506,0.96,1.92,3.28,3.28,0.831
2507,0.96,1.92,3.32,3.32,0.82
2508,0.96,1.92,3.36,3.36,0.84
2509,0.96,1.92,3.4,3.4,0.817
2510,0.96,1.92,3.44,3.44,0.846
2511,0.96,1.92,3.48,3.48,0.798
2512,0.96,1.92,3.52,3.52,0.819
2513,0.96,1.92,3.56,3.56,0.818
2514,0.96,1.92,3.6,3.6,0.809
2515,0.96,1.92,3.64,3.64,0.797
2516,0.96,1.92,3.68,3.68,0.781
2517,0.96,1.92,3.72,3.72,0.809
2518,0.96,1.92,3.76,3.76,0.805
2519,0.96,1.92,3.8,3.8,0.812
2520,0.96,1.92,3.84,3.84,0.797
2521,0.96,1.92,3.88,3.88,0.793
2522,0.96,1.92,3.92,3.92,0.805
2523,0.96,1.92,3.96,3.96,0.788
2524,0.96,1.92,4,4,0.792
2525,1,2,0,0,0.099
2526,1,2,0.04,0.04,0.133
2527,1,2,0.08,0.08,0.249
2528,1,2,0.12,0.12,0.325
2529,1,2,0.16,0.16,0.392
2530,1,2,0.2,0.2,0.472
2531,1,2,0.24,0.24,0.531
2532,1,2,0.28,0.28,0.577
2533,1,2,0.32,0.32,0.623
2534,1,2,0.36,0.36,0.694
2535,1,2,0.4,0.4,0.678
2536,1,2,0.44,0.44,0.677
2537,1,2,0.48,0.48,0.715
2538,1,2,0.52,0.52,0.739
2539,1,2,0.56,0.56,0.753
2540,1,2,0.6,0.6,0.786
2541,1,2,0.64,0.64,0.781
2542,1,2,0.68,0.68,0.777
2543,1,2,0.72,0.72,0.791
2544,1,2,0.76,0.76,0.809
2545,1,2,0.8,0.8,0.806
2546,1,2,0.84,0.84,0.807
2547,1,2,0.88,0.88,0.831
2548,1,2,0.92,0.92,0.801
2549,1,2,0.96,0.96,0.837
2550,1,2,1,1,0.827
2551,1,2,1.04,1.04,0.816
2552,1,2,1.08,1.08,0.848
2553,1,2,1.12,1.12,0.84
2554,1,2,1.16,1.16,0.817
2555,1,2,1.2,1.2,0.848
2556,1,2,1.24,1.24,0.828
2557,1,2,1.28,1.28,0.823
2558,1,2,1.32,1.32,0.846
2559,1,2,1.36,1.36,0.856
2560,1,2,1.4,1.4,0.846
2561,1,2,1.44,1.44,0.852
2562,1,2,1.48,1.48,0.852
2563,1,2,1.52,1.52,0.851
2564,1,2,1.56,1.56,0.838
2565,1,2,1.6,1.6,0.839
2566,1,2,1.64,1.64,0.855
2567,1,2,1.68,1.68,0.853
2568,1,2,1.72,1.72,0.856
2569,1,2,1.76,1.76,0.865
2570,1,2,1.8,1.8,0.851
2571,1,2,1.84,1.84,0.853
2572,1,2,1.88,1.88,0.873
2573,1,2,1.92,1.92,0.888
2574,1,2,1.96,1.96,0.861
2575,1,2,2,2,0.872
2576,1,2,2.04,2.04,0.856
2577,1,2,2.08,2.08,0.844
2578,1,2,2.12,2.12,0.847
2579,1,2,2.16,2.16,0.853
2580,1,2,2.2,2.2,0.858
2581,1,2,2.24,2.24,0.861
2582,1,2,2.28,2.28,0.856
2583,1,2,2.32,2.32,0.857
2584,1,2,2.36,2.36,0.867
2585,1,2,2.4,2.4,0.871
2586,1,2,2.44,2.44,0.843
2587,1,2,2.48,2.48,0.854
2588,1,2,2.52,2.52,0.866
2589,1,2,2.56,2.56,0.864
2590,1,2,2.6,2.6,0.87
2591,1,2,2.64,2.64,0.851
2592,1,2,2.68,2.68,0.875
2593,1,2,2.72,2.72,0.861
2594,1,2,2.76,2.76,0.842
2595,1,2,2.8,2.8,0.871
2596,1,2,2.84,2.84,0.865
2597,1,2,2.88,2.88,0.849
2598,1,2,2.92,2.92,0.847
2599,1,2,2.96,2.96,0.839
2600,1,2,3,3,0.844
2601,1,2,3.04,3.04,0.843
2602,1,2,3.08,3.08,0.841
2603,1,2,3.12,3.12,0.845
2604,1,2,3.16,3.16,0.845
2605,1,2,3.2,3.2,0.819
2606,1,2,3.24,3.24,0.828
2607,1,2,3.28,3.28,0.841
2608,1,2,3.32,3.32,0.822
2609,1,2,3.36,3.36,0.83
2610,1,2,3.4,3.4,0.834
2611,1,2,3.44,3.44,0.83
2612,1,2,3.48,3.48,0.834
2613,1,2,3.52,3.52,0.811
2614,1,2,3.56,3.56,0.81
2615,1,2,3.6,3.6,0.82
2616,1,2,3.64,3.64,0.808
2617,1,2,3.68,3.68,0.831
2618,1,2,3.72,3.72,0.833
2619,1,2,3.76,3.76,0.828
2620,1,2,3.8,3.8,0.817
2621,1,2,3.84,3.84,0.803
2622,1,2,3.88,3.88,0.781
2623,1,2,3.92,3.92,0.786
2624,1,2,3.96,3.96,0.773
2625,1,2,4,4,0.76
2626,1.04,2.08,0,0,0.099
2627,1.04,2.08,0.04,0.04,0.17
2628,1.04,2.08,0.08,0.08,0.246
2629,1.04,2.08,0.12,0.12,0.319
2630,1.04,2.08,0.16,0.16,0.425
2631,1.04,2.08,0.2,0.2,0.447
2632,1.04,2.08,0.24,0.24,0.538
2633,1.04,2.08,0.28,0.28,0.601
2634,1.04,2.08,0.32,0.32,0.602
2635,1.04,2.08,0.36,0.36,0.654
2636,1.04,2.08,0.4,0.4,0.658
2637,1.04,2.08,0.44,0.44,0.683
2638,1.04,2.08,0.48,0.48,0.725
2639,1.04,2.08,0.52,0.52,0.752
2640,1.04,2.08,0.56,0.56,0.716
2641,1.04,2.08,0.6,0.6,0.753
2642,1.04,2.08,0.64,0.64,0.758
2643,1.04,2.08,0.68,0.68,0.773
2644,1.04,2.08,0.72,0.72,0.776
2645,1.04,2.08,0.76,0.76,0.802
2646,1.04,2.08,0.8,0.8,0.817
2647,1.04,2.08,0.84,0.84,0.784
2648,1.04,2.08,0.88,0.88,0.809
2649,1.04,2.08,0.92,0.92,0.822
2650,1.04,2.08,0.96,0.96,0.806
2651,1.04,2.08,1,1,0.828
2652,1.04,2.08,1.04,1.04,0.809
2653,1.04,2.08,1.08,1.08,0.847
2654,1.04,2.08,1.12,1.12,0.824
2655,1.04,2.08,1.16,1.16,0.824
2656,1.04,2.08,1.2,1.2,0.836
2657,1.04,2.08,1.24,1.24,0.832
2658,1.04,2.08,1.28,1.28,0.86
2659,1.04,2.08,1.32,1.32,0.843
2660,1.04,2.08,1.36,1.36,0.87
2661,1.04,2.08,1.4,1.4,0.854
2662,1.04,2.08,1.44,1.44,0.854
2663,1.04,2.08,1.48,1.48,0.831
2664,1.04,2.08,1.52,1.52,0.842
2665,1.04,2.08,1.56,1.56,0.846
2666,1.04,2.08,1.6,1.6,0.827
2667,1.04,2.08,1.64,1.64,0.853
2668,1.04,2.08,1.68,1.68,0.851
2669,1.04,2.08,1.72,1.72,0.858
2670,1.04,2.08,1.76,1.76,0.853
2671,1.04,2.08,1.8,1.8,0.862
2672,1.04,2.08,1.84,1.84,0.841
2673,1.04,2.08,1.88,1.88,0.871
2674,1.04,2.08,1.92,1.92,0.847
2675,1.04,2.08,1.96,1.96,0.871
2676,1.04,2.08,2,2,0.858
2677,1.04,2.08,2.04,2.04,0.871
2678,1.04,2.08,2.08,2.08,0.858
2679,1.04,2.08,2.12,2.12,0.882
2680,1.04,2.08,2.16,2.16,0.874
2681,1.04,2.08,2.2,2.2,0.864
2682,1.04,2.08,2.24,2.24,0.869
2683,1.04,2.08,2.28,2.28,0.88
2684,1.04,2.08,2.32,2.32,0.853
2685,1.04,2.08,2.36,2.36,0.861
2686,1.04,2.08,2.4,2.4,0.863
2687,1.04,2.08,2.44,2.44,0.861
2688,1.04,2.08,2.48,2.48,0.856
2689,1.04,2.08,2.52,2.52,0.868
2690,1.04,2.08,2.56,2.56,0.849
2691,1.04,2.08,2.6,2.6,0.864
2692,1.04,2.08,2.64,2.64,0.861
2693,1.04,2.08,2.68,2.68,0.843
2694,1.04,2.08,2.72,2.72,0.855
2695,1.04,2.08,2.76,2.76,0.858
2696,1.04,2.08,2.8,2.8,0.874
2697,1.04,2.08,2.84,2.84,0.844
2698,1.04,2.08,2.88,2.88,0.869
2699,1.04,2.08,2.92,2.92,0.864
2700,1.04,2.08,2.96,2.96,0.852
2701,1.04,2.08,3,3,0.832
2702,1.04,2.08,3.04,3.04,0.849
2703,1.04,2.08,3.08,3.08,0.857
2704,1.04,2.08,3.12,3.12,0.821
2705,1.04,2.08,3.16,3.16,0.831
2706,1.04,2.08,3.2,3.2,0.85
2707,1.04,2.08,3.24,3.24,0.844
2708,1.04,2.08,3.28,3.28,0.851
2709,1.04,2.08,3.32,3.32,0.816
2710,1.04,2.08,3.36,3.36,0.85
2711,1.04,2.08,3.4,3.4,0.841
2712,1.04,2.08,3.44,3.44,0.821
2713,1.04,2.08,3.48,3.48,0.829
2714,1.04,2.08,3.52,3.52,0.84
2715,1.04,2.08,3.56,3.56,0.809
2716,1.04,2.08,3.6,3.6,0.825
2717,1.04,2.08,3.64,3.64,0.835
2718,1.04,2.08,3.68,3.68,0.807
2719,1.04,2.08,3.72,3.72,0.815
2720,1.04,2.08,3.76,3.76,0.812
2721,1.04,2.08,3.8,3.8,0.804
2722,1.04,2.08,3.84,3.84,0.806
2723,1.04,2.08,3.88,3.88,0.809
2724,1.04,2.08,3.92,3.92,0.796
2725,1.04,2.08,3.96,3.96,0.808
2726,1.04,2.08,4,4,0.795
2727,1.08,2.16,0,0,0.097
2728,1.08,2.16,0.04,0.04,0.177
2729,1.08,2.16,0.08,0.08,0.233
2730,1.08,2.16,0.12,0.12,0.303
2731,1.08,2.16,0.16,0.16,0.397
2732,1.08,2.16,0.2,0.2,0.465
2733,1.08,2.16,0.24,0.24,0.494
2734,1.08,2.16,0.28,0.28,0.559
2735,1.08,2.16,0.32,0.32,0.568
2736,1.08,2.16,0.36,0.36,0.622
2737,1.08,2.16,0.4,0.4,0.643
2738,1.08,2.16,0.44,0.44,0.662
2739,1.08,2.16,0.48,0.48,0.708
2740,1.08,2.16,0.52,0.52,0.703
2741,1.08,2.16,0.56,0.56,0.724
2742,1.08,2.16,0.6,0.6,0.752
2743,1.08,2.16,0.64,0.64,0.729
2744,1.08,2.16,0.68,0.68,0.765
2745,1.08,2.16,0.72,0.72,0.77
2746,1.08,2.16,0.76,0.76,0.808
2747,1.08,2.16,0.8,0.8,0.799
2748,1.08,2.16,0.84,0.84,0.779
2749,1.08,2.16,0.88,0.88,0.816
2750,1.08,2.16,0.92,0.92,0.801
2751,1.08,2.16,0.96,0.96,0.83
2752,1.08,2.16,1,1,0.807
2753,1.08,2.16,1.04,1.04,0.836
2754,1.08,2.16,1.08,1.08,0.833
2755,1.08,2.16,1.12,1.12,0.832
2756,1.08,2.16,1.16,1.16,0.819
2757,1.08,2.16,1.2,1.2,0.815
2758,1.08,2.16,1.24,1.24,0.809
2759,1.08,2.16,1.28,1.28,0.845
2760,1.08,2.16,1.32,1.32,0.841
2761,1.08,2.16,1.36,1.36,0.851
2762,1.08,2.16,1.4,1.4,0.854
2763,1.08,2.16,1.44,1.44,0.856
2764,1.08,2.16,1.48,1.48,0.859
2765,1.08,2.16,1.52,1.52,0.855
2766,1.08,2.16,1.56,1.56,0.84
2767,1.08,2.16,1.6,1.6,0.852
2768,1.08,2.16,1.64,1.64,0.855
2769,1.08,2.16,1.68,1.68,0.857
2770,1.08,2.16,1.72,1.72,0.837
2771,1.08,2.16,1.76,1.76,0.877
2772,1.08,2.16,1.8,1.8,0.852
2773,1.08,2.16,1.84,1.84,0.852
2774,1.08,2.16,1.88,1.88,0.831
2775,1.08,2.16,1.92,1.92,0.869
2776,1.08,2.16,1.96,1.96,0.867
2777,1.08,2.16,2,2,0.871
2778,1.08,2.16,2.04,2.04,0.854
2779,1.08,2.16,2.08,2.08,0.873
2780,1.08,2.16,2.12,2.12,0.859
2781,1.08,2.16,2.16,2.16,0.87
2782,1.08,2.16,2.2,2.2,0.866
2783,1.08,2.16,2.24,2.24,0.869
2784,1.08,2.16,2.28,2.28,0.87
2785,1.08,2.16,2.32,2.32,0.87
2786,1.08,2.16,2.36,2.36,0.848
2787,1.08,2.16,2.4,2.4,0.863
2788,1.08,2.16,2.44,2.44,0.87
2789,1.08,2.16,2.48,2.48,0.863
2790,1.08,2.16,2.52,2.52,0.878
2791,1.08,2.16,2.56,2.56,0.861
2792,1.08,2.16,2.6,2.6,0.83
2793,1.08,2.16,2.64,2.64,0.863
2794,1.08,2.16,2.68,2.68,0.857
2795,1.08,2.16,2.72,2.72,0.845
2796,1.08,2.16,2.76,2.76,0.865
2797,1.08,2.16,2.8,2.8,0.86
2798,1.08,2.16,2.84,2.84,0.871
2799,1.08,2.16,2.88,2.88,0.853
2800,1.08,2.16,2.92,2.92,0.853
2801,1.08,2.16,2.96,2.96,0.85
2802,1.08,2.16,3,3,0.852
2803,1.08,2.16,3.04,3.04,0.848
2804,1.08,2.16,3.08,3.08,0.831
2805,1.08,2.16,3.12,3.12,0.861
2806,1.08,2.16,3.16,3.16,0.852
2807,1.08,2.16,3.2,3.2,0.853
2808,1.08,2.16,3.24,3.24,0.852
2809,1.08,2.16,3.28,3.28,0.839
2810,1.08,2.16,3.32,3.32,0.848
2811,1.08,2.16,3.36,3.36,0.836
2812,1.08,2.16,3.4,3.4,0.838
2813,1.08,2.16,3.44,3.44,0.846
2814,1.08,2.16,3.48,3.48,0.849
2815,1.08,2.16,3.52,3.52,0.831
2816,1.08,2.16,3.56,3.56,0.816
2817,1.08,2.16,3.6,3.6,0.821
2818,1.08,2.16,3.64,3.64,0.827
2819,1.08,2.16,3.68,3.68,0.828
2820,1.08,2.16,3.72,3.72,0.812
2821,1.08,2.16,3.76,3.76,0.809
2822,1.08,2.16,3.8,3.8,0.821
2823,1.08,2.16,3.84,3.84,0.809
2824,1.08,2.16,3.88,3.88,0.807
2825,1.08,2.16,3.92,3.92,0.807
2826,1.08,2.16,3.96,3.96,0.802
2827,1.08,2.16,4,4,0.795
2828,1.12,2.24,0,0,0.108
2829,1.12,2.24,0.04,0.04,0.165
2830,1.12,2.24,0.08,0.08,0.243
2831,1.12,2.24,0.12,0.12,0.293
2832,1.12,2.24,0.16,0.16,0.382
2833,1.12,2.24,0.2,0.2,0.439
2834,1.12,2.24,0.24,0.24,0.513
2835,1.12,2.24,0.28,0.28,0.529
2836,1.12,2.24,0.32,0.32,0.593
2837,1.12,2.24,0.36,0.36,0.643
2838,1.12,2.24,0.4,0.4,0.639
2839,1.12,2.24,0.44,0.44,0.652
2840,1.12,2.24,0.48,0.48,0.688
2841,1.12,2.24,0.52,0.52,0.7
2842,1.12,2.24,0.56,0.56,0.75
2843,1.12,2.24,0.6,0.6,0.728
2844,1.12,2.24,0.64,0.64,0.737
2845,1.12,2.24,0.68,0.68,0.74
2846,1.12,2.24,0.72,0.72,0.777
2847,1.12,2.24,0.76,0.76,0.761
2848,1.12,2.24,0.8,0.8,0.787
2849,1.12,2.24,0.84,0.84,0.812
2850,1.12,2.24,0.88,0.88,0.813
2851,1.12,2.24,0.92,0.92,0.803
2852,1.12,2.24,0.96,0.96,0.811
2853,1.12,2.24,1,1,0.806
2854,1.12,2.24,1.04,1.04,0.826
2855,1.12,2.24,1.08,1.08,0.818
2856,1.12,2.24,1.12,1.12,0.811
2857,1.12,2.24,1.16,1.16,0.851
2858,1.12,2.24,1.2,1.2,0.825
2859,1.12,2.24,1.24,1.24,0.838
2860,1.12,2.24,1.28,1.28,0.834
2861,1.12,2.24,1.32,1.32,0.825
2862,1.12,2.24,1.36,1.36,0.827
2863,1.12,2.24,1.4,1.4,0.822
2864,1.12,2.24,1.44,1.44,0.841
2865,1.12,2.24,1.48,1.48,0.84
2866,1.12,2.24,1.52,1.52,0.839
2867,1.12,2.24,1.56,1.56,0.827
2868,1.12,2.24,1.6,1.6,0.842
2869,1.12,2.24,1.64,1.64,0.84
2870,1.12,2.24,1.68,1.68,0.84
2871,1.12,2.24,1.72,1.72,0.85
2872,1.12,2.24,1.76,1.76,0.854
2873,1.12,2.24,1.8,1.8,0.864
2874,1.12,2.24,1.84,1.84,0.852
2875,1.12,2.24,1.88,1.88,0.881
2876,1.12,2.24,1.92,1.92,0.858
2877,1.12,2.24,1.96,1.96,0.858
2878,1.12,2.24,2,2,0.858
2879,1.12,2.24,2.04,2.04,0.861
2880,1.12,2.24,2.08,2.08,0.873
2881,1.12,2.24,2.12,2.12,0.875
2882,1.12,2.24,2.16,2.16,0.872
2883,1.12,2.24,2.2,2.2,0.882
2884,1.12,2.24,2.24,2.24,0.848
2885,1.12,2.24,2.28,2.28,0.856
2886,1.12,2.24,2.32,2.32,0.878
2887,1.12,2.24,2.36,2.36,0.836
2888,1.12,2.24,2.4,2.4,0.861
2889,1.12,2.24,2.44,2.44,0.866
2890,1.12,2.24,2.48,2.48,0.855
2891,1.12,2.24,2.52,2.52,0.848
2892,1.12,2.24,2.56,2.56,0.863
2893,1.12,2.24,2.6,2.6,0.843
2894,1.12,2.24,2.64,2.64,0.861
2895,1.12,2.24,2.68,2.68,0.835
2896,1.12,2.24,2.72,2.72,0.863
2897,1.12,2.24,2.76,2.76,0.865
2898,1.12,2.24,2.8,2.8,0.86
2899,1.12,2.24,2.84,2.84,0.881
2900,1.12,2.24,2.88,2.88,0.867
2901,1.12,2.24,2.92,2.92,0.843
2902,1.12,2.24,2.96,2.96,0.83
2903,1.12,2.24,3,3,0.866
2904,1.12,2.24,3.04,3.04,0.86
2905,1.12,2.24,3.08,3.08,0.85
2906,1.12,2.24,3.12,3.12,0.859
2907,1.12,2.24,3.16,3.16,0.861
2908,1.12,2.24,3.2,3.2,0.847
2909,1.12,2.24,3.24,3.24,0.847
2910,1.12,2.24,3.28,3.28,0.847
2911,1.12,2.24,3.32,3.32,0.832
2912,1.12,2.24,3.36,3.36,0.844
2913,1.12,2.24,3.4,3.4,0.857
2914,1.12,2.24,3.44,3.44,0.839
2915,1.12,2.24,3.48,3.48,0.834
2916,1.12,2.24,3.52,3.52,0.799
2917,1.12,2.24,3.56,3.56,0.846
2918,1.12,2.24,3.6,3.6,0.839
2919,1.12,2.24,3.64,3.64,0.829
2920,1.12,2.24,3.68,3.68,0.813
2921,1.12,2.24,3.72,3.72,0.818
2922,1.12,2.24,3.76,3.76,0.818
2923,1.12,2.24,3.8,3.8,0.833
2924,1.12,2.24,3.84,3.84,0.831
2925,1.12,2.24,3.88,3.88,0.809
2926,1.12,2.24,3.92,3.92,0.796
2927,1.12,2.24,3.96,3.96,0.82
2928,1.12,2.24,4,4,0.806
2929,1.16,2.32,0,0,0.096
2930,1.16,2.32,0.04,0.04,0.175
2931,1.16,2.32,0.08,0.08,0.236
2932,1.16,2.32,0.12,0.12,0.324
2933,1.16,2.32,0.16,0.16,0.367
2934,1.16,2.32,0.2,0.2,0.442
2935,1.16,2.32,0.24,0.24,0.458
2936,1.16,2.32,0.28,0.28,0.566
2937,1.16,2.32,0.32,0.32,0.564
2938,1.16,2.32,0.36,0.36,0.618
2939,1.16,2.32,0.4,0.4,0.623
2940,1.16,2.32,0.44,0.44,0.659
2941,1.16,2.32,0.48,0.48,0.687
2942,1.16,2.32,0.52,0.52,0.68
2943,1.16,2.32,0.56,0.56,0.712
2944,1.16,2.32,0.6,0.6,0.714
2945,1.16,2.32,0.64,0.64,0.752
2946,1.16,2.32,0.68,0.68,0.742
2947,1.16,2.32,0.72,0.72,0.756
2948,1.16,2.32,0.76,0.76,0.772
2949,1.16,2.32,0.8,0.8,0.785
2950,1.16,2.32,0.84,0.84,0.797
2951,1.16,2.32,0.88,0.88,0.79
2952,1.16,2.32,0.92,0.92,0.822
2953,1.16,2.32,0.96,0.96,0.811
2954,1.16,2.32,1,1,0.814
2955,1.16,2.32,1.04,1.04,0.815
2956,1.16,2.32,1.08,1.08,0.829
2957,1.16,2.32,1.12,1.12,0.827
2958,1.16,2.32,1.16,1.16,0.819
2959,1.16,2.32,1.2,1.2,0.827
2960,1.16,2.32,1.24,1.24,0.833
2961,1.16,2.32,1.28,1.28,0.84
2962,1.16,2.32,1.32,1.32,0.826
2963,1.16,2.32,1.36,1.36,0.844
2964,1.16,2.32,1.4,1.4,0.852
2965,1.16,2.32,1.44,1.44,0.81
2966,1.16,2.32,1.48,1.48,0.84
2967,1.16,2.32,1.52,1.52,0.851
2968,1.16,2.32,1.56,1.56,0.835
2969,1.16,2.32,1.6,1.6,0.847
2970,1.16,2.32,1.64,1.64,0.859
2971,1.16,2.32,1.68,1.68,0.845
2972,1.16,2.32,1.72,1.72,0.861
2973,1.16,2.32,1.76,1.76,0.854
2974,1.16,2.32,1.8,1.8,0.838
2975,1.16,2.32,1.84,1.84,0.855
2976,1.16,2.32,1.88,1.88,0.839
2977,1.16,2.32,1.92,1.92,0.847
2978,1.16,2.32,1.96,1.96,0.864
2979,1.16,2.32,2,2,0.856
