,$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
1754,0.68,2.68,1.48,1.48,0.811
1755,0.68,2.68,1.52,1.52,0.82
1756,0.68,2.68,1.56,1.56,0.798
1757,0.68,2.68,1.6,1.6,0.811
1758,0.68,2.68,1.64,1.64,0.81
1759,0.68,2.68,1.68,1.68,0.824
1760,0.68,2.68,1.72,1.72,0.787
1761,0.68,2.68,1.76,1.76,0.831
1762,0.68,2.68,1.8,1.8,0.801
1763,0.68,2.68,1.84,1.84,0.813
1764,0.68,2.68,1.88,1.88,0.833
1765,0.68,2.68,1.92,1.92,0.833
1766,0.68,2.68,1.96,1.96,0.828
1767,0.68,2.68,2.0,2.0,0.822
1768,0.68,2.68,2.04,2.04,0.828
1769,0.68,2.68,2.08,2.08,0.83
1770,0.68,2.68,2.12,2.12,0.828
1771,0.68,2.68,2.16,2.16,0.825
1772,0.68,2.68,2.2,2.2,0.835
1773,0.68,2.68,2.24,2.24,0.842
1774,0.68,2.68,2.28,2.28,0.824
1775,0.68,2.68,2.32,2.32,0.848
1776,0.68,2.68,2.36,2.36,0.823
1777,0.68,2.68,2.4,2.4,0.838
1778,0.68,2.68,2.44,2.44,0.842
1779,0.68,2.68,2.48,2.48,0.838
1780,0.68,2.68,2.52,2.52,0.842
1781,0.68,2.68,2.56,2.56,0.823
1782,0.68,2.68,2.6,2.6,0.836
1783,0.68,2.68,2.64,2.64,0.829
1784,0.68,2.68,2.68,2.68,0.822
1785,0.68,2.68,2.72,2.72,0.832
1786,0.68,2.68,2.76,2.76,0.844
1787,0.68,2.68,2.8,2.8,0.81
1788,0.68,2.68,2.84,2.84,0.836
1789,0.68,2.68,2.88,2.88,0.849
1790,0.68,2.68,2.92,2.92,0.827
1791,0.68,2.68,2.96,2.96,0.85
1792,0.68,2.68,3.0,3.0,0.835
1793,0.68,2.68,3.04,3.04,0.834
1794,0.68,2.68,3.08,3.08,0.838
1795,0.68,2.68,3.12,3.12,0.826
1796,0.68,2.68,3.16,3.16,0.828
1797,0.68,2.68,3.2,3.2,0.844
1798,0.68,2.68,3.24,3.24,0.833
1799,0.68,2.68,3.28,3.28,0.827
1800,0.68,2.68,3.32,3.32,0.846
1801,0.68,2.68,3.36,3.36,0.866
1802,0.68,2.68,3.4,3.4,0.845
1803,0.68,2.68,3.44,3.44,0.845
1804,0.68,2.68,3.48,3.48,0.848
1805,0.68,2.68,3.52,3.52,0.853
1806,0.68,2.68,3.56,3.56,0.822
1807,0.68,2.68,3.6,3.6,0.833
1808,0.68,2.68,3.64,3.64,0.818
1809,0.68,2.68,3.68,3.68,0.847
1810,0.68,2.68,3.72,3.72,0.838
1811,0.68,2.68,3.76,3.76,0.846
1812,0.68,2.68,3.8,3.8,0.833
1813,0.68,2.68,3.84,3.84,0.861
1814,0.68,2.68,3.88,3.88,0.815
1815,0.68,2.68,3.92,3.92,0.825
1816,0.68,2.68,3.96,3.96,0.816
1817,0.68,2.68,4.0,4.0,0.822
1818,0.72,2.7199999999999998,0.0,0.0,0.102
1819,0.72,2.7199999999999998,0.04,0.04,0.184
1820,0.72,2.7199999999999998,0.08,0.08,0.276
1821,0.72,2.7199999999999998,0.12,0.12,0.356
1822,0.72,2.7199999999999998,0.16,0.16,0.471
1823,0.72,2.7199999999999998,0.2,0.2,0.517
1824,0.72,2.7199999999999998,0.24,0.24,0.568
1825,0.72,2.7199999999999998,0.28,0.28,0.637
1826,0.72,2.7199999999999998,0.32,0.32,0.647
1827,0.72,2.7199999999999998,0.36,0.36,0.673
1828,0.72,2.7199999999999998,0.4,0.4,0.718
1829,0.72,2.7199999999999998,0.44,0.44,0.692
1830,0.72,2.7199999999999998,0.48,0.48,0.712
1831,0.72,2.7199999999999998,0.52,0.52,0.743
1832,0.72,2.7199999999999998,0.56,0.56,0.759
1833,0.72,2.7199999999999998,0.6,0.6,0.742
1834,0.72,2.7199999999999998,0.64,0.64,0.755
1835,0.72,2.7199999999999998,0.68,0.68,0.771
1836,0.72,2.7199999999999998,0.72,0.72,0.769
1837,0.72,2.7199999999999998,0.76,0.76,0.78
1838,0.72,2.7199999999999998,0.8,0.8,0.781
1839,0.72,2.7199999999999998,0.84,0.84,0.786
1840,0.72,2.7199999999999998,0.88,0.88,0.775
1841,0.72,2.7199999999999998,0.92,0.92,0.781
1842,0.72,2.7199999999999998,0.96,0.96,0.776
1843,0.72,2.7199999999999998,1.0,1.0,0.792
1844,0.72,2.7199999999999998,1.04,1.04,0.813
1845,0.72,2.7199999999999998,1.08,1.08,0.773
1846,0.72,2.7199999999999998,1.12,1.12,0.797
1847,0.72,2.7199999999999998,1.16,1.16,0.78
1848,0.72,2.7199999999999998,1.2,1.2,0.801
1849,0.72,2.7199999999999998,1.24,1.24,0.782
1850,0.72,2.7199999999999998,1.28,1.28,0.783
1851,0.72,2.7199999999999998,1.32,1.32,0.819
1852,0.72,2.7199999999999998,1.36,1.36,0.794
1853,0.72,2.7199999999999998,1.4,1.4,0.794
1854,0.72,2.7199999999999998,1.44,1.44,0.826
1855,0.72,2.7199999999999998,1.48,1.48,0.799
1856,0.72,2.7199999999999998,1.52,1.52,0.807
1857,0.72,2.7199999999999998,1.56,1.56,0.808
1858,0.72,2.7199999999999998,1.6,1.6,0.792
1859,0.72,2.7199999999999998,1.64,1.64,0.811
1860,0.72,2.7199999999999998,1.68,1.68,0.802
1861,0.72,2.7199999999999998,1.72,1.72,0.817
1862,0.72,2.7199999999999998,1.76,1.76,0.812
1863,0.72,2.7199999999999998,1.8,1.8,0.806
1864,0.72,2.7199999999999998,1.84,1.84,0.806
1865,0.72,2.7199999999999998,1.88,1.88,0.814
1866,0.72,2.7199999999999998,1.92,1.92,0.803
1867,0.72,2.7199999999999998,1.96,1.96,0.824
1868,0.72,2.7199999999999998,2.0,2.0,0.811
1869,0.72,2.7199999999999998,2.04,2.04,0.831
1870,0.72,2.7199999999999998,2.08,2.08,0.828
1871,0.72,2.7199999999999998,2.12,2.12,0.788
1872,0.72,2.7199999999999998,2.16,2.16,0.819
1873,0.72,2.7199999999999998,2.2,2.2,0.854
1874,0.72,2.7199999999999998,2.24,2.24,0.825
1875,0.72,2.7199999999999998,2.28,2.28,0.847
1876,0.72,2.7199999999999998,2.32,2.32,0.851
1877,0.72,2.7199999999999998,2.36,2.36,0.857
1878,0.72,2.7199999999999998,2.4,2.4,0.842
1879,0.72,2.7199999999999998,2.44,2.44,0.829
1880,0.72,2.7199999999999998,2.48,2.48,0.838
1881,0.72,2.7199999999999998,2.52,2.52,0.83
1882,0.72,2.7199999999999998,2.56,2.56,0.835
1883,0.72,2.7199999999999998,2.6,2.6,0.846
1884,0.72,2.7199999999999998,2.64,2.64,0.829
1885,0.72,2.7199999999999998,2.68,2.68,0.831
1886,0.72,2.7199999999999998,2.72,2.72,0.834
1887,0.72,2.7199999999999998,2.76,2.76,0.825
1888,0.72,2.7199999999999998,2.8,2.8,0.827
1889,0.72,2.7199999999999998,2.84,2.84,0.85
1890,0.72,2.7199999999999998,2.88,2.88,0.834
1891,0.72,2.7199999999999998,2.92,2.92,0.865
1892,0.72,2.7199999999999998,2.96,2.96,0.849
1893,0.72,2.7199999999999998,3.0,3.0,0.862
1894,0.72,2.7199999999999998,3.04,3.04,0.834
1895,0.72,2.7199999999999998,3.08,3.08,0.84
1896,0.72,2.7199999999999998,3.12,3.12,0.826
1897,0.72,2.7199999999999998,3.16,3.16,0.841
1898,0.72,2.7199999999999998,3.2,3.2,0.825
1899,0.72,2.7199999999999998,3.24,3.24,0.833
1900,0.72,2.7199999999999998,3.28,3.28,0.849
1901,0.72,2.7199999999999998,3.32,3.32,0.839
1902,0.72,2.7199999999999998,3.36,3.36,0.832
1903,0.72,2.7199999999999998,3.4,3.4,0.827
1904,0.72,2.7199999999999998,3.44,3.44,0.859
1905,0.72,2.7199999999999998,3.48,3.48,0.83
1906,0.72,2.7199999999999998,3.52,3.52,0.861
1907,0.72,2.7199999999999998,3.56,3.56,0.857
1908,0.72,2.7199999999999998,3.6,3.6,0.832
1909,0.72,2.7199999999999998,3.64,3.64,0.838
1910,0.72,2.7199999999999998,3.68,3.68,0.85
1911,0.72,2.7199999999999998,3.72,3.72,0.818
1912,0.72,2.7199999999999998,3.76,3.76,0.837
1913,0.72,2.7199999999999998,3.8,3.8,0.852
1914,0.72,2.7199999999999998,3.84,3.84,0.836
1915,0.72,2.7199999999999998,3.88,3.88,0.823
1916,0.72,2.7199999999999998,3.92,3.92,0.838
1917,0.72,2.7199999999999998,3.96,3.96,0.844
1918,0.72,2.7199999999999998,4.0,4.0,0.816
1919,0.76,2.76,0.0,0.0,0.092
1920,0.76,2.76,0.04,0.04,0.182
1921,0.76,2.76,0.08,0.08,0.274
1922,0.76,2.76,0.12,0.12,0.339
1923,0.76,2.76,0.16,0.16,0.429
1924,0.76,2.76,0.2,0.2,0.508
1925,0.76,2.76,0.24,0.24,0.569
1926,0.76,2.76,0.28,0.28,0.614
1927,0.76,2.76,0.32,0.32,0.615
1928,0.76,2.76,0.36,0.36,0.683
1929,0.76,2.76,0.4,0.4,0.714
1930,0.76,2.76,0.44,0.44,0.695
1931,0.76,2.76,0.48,0.48,0.745
1932,0.76,2.76,0.52,0.52,0.744
1933,0.76,2.76,0.56,0.56,0.739
1934,0.76,2.76,0.6,0.6,0.745
1935,0.76,2.76,0.64,0.64,0.77
1936,0.76,2.76,0.68,0.68,0.732
1937,0.76,2.76,0.72,0.72,0.758
1938,0.76,2.76,0.76,0.76,0.774
1939,0.76,2.76,0.8,0.8,0.743
1940,0.76,2.76,0.84,0.84,0.756
1941,0.76,2.76,0.88,0.88,0.778
1942,0.76,2.76,0.92,0.92,0.791
1943,0.76,2.76,0.96,0.96,0.788
1944,0.76,2.76,1.0,1.0,0.785
1945,0.76,2.76,1.04,1.04,0.776
1946,0.76,2.76,1.08,1.08,0.799
1947,0.76,2.76,1.12,1.12,0.79
1948,0.76,2.76,1.16,1.16,0.79
1949,0.76,2.76,1.2,1.2,0.799
1950,0.76,2.76,1.24,1.24,0.788
1951,0.76,2.76,1.28,1.28,0.789
1952,0.76,2.76,1.32,1.32,0.803
1953,0.76,2.76,1.36,1.36,0.814
1954,0.76,2.76,1.4,1.4,0.811
1955,0.76,2.76,1.44,1.44,0.809
1956,0.76,2.76,1.48,1.48,0.824
1957,0.76,2.76,1.52,1.52,0.788
1958,0.76,2.76,1.56,1.56,0.8
1959,0.76,2.76,1.6,1.6,0.814
1960,0.76,2.76,1.64,1.64,0.784
1961,0.76,2.76,1.68,1.68,0.794
1962,0.76,2.76,1.72,1.72,0.818
1963,0.76,2.76,1.76,1.76,0.823
1964,0.76,2.76,1.8,1.8,0.829
1965,0.76,2.76,1.84,1.84,0.81
1966,0.76,2.76,1.88,1.88,0.834
1967,0.76,2.76,1.92,1.92,0.815
1968,0.76,2.76,1.96,1.96,0.828
1969,0.76,2.76,2.0,2.0,0.803
1970,0.76,2.76,2.04,2.04,0.817
1971,0.76,2.76,2.08,2.08,0.83
1972,0.76,2.76,2.12,2.12,0.839
1973,0.76,2.76,2.16,2.16,0.851
1974,0.76,2.76,2.2,2.2,0.846
1975,0.76,2.76,2.24,2.24,0.854
1976,0.76,2.76,2.28,2.28,0.829
1977,0.76,2.76,2.32,2.32,0.842
1978,0.76,2.76,2.36,2.36,0.838
1979,0.76,2.76,2.4,2.4,0.831
1980,0.76,2.76,2.44,2.44,0.807
1981,0.76,2.76,2.48,2.48,0.814
1982,0.76,2.76,2.52,2.52,0.831
1983,0.76,2.76,2.56,2.56,0.832
1984,0.76,2.76,2.6,2.6,0.83
1985,0.76,2.76,2.64,2.64,0.824
1986,0.76,2.76,2.68,2.68,0.859
1987,0.76,2.76,2.72,2.72,0.828
1988,0.76,2.76,2.76,2.76,0.846
1989,0.76,2.76,2.8,2.8,0.839
1990,0.76,2.76,2.84,2.84,0.846
1991,0.76,2.76,2.88,2.88,0.834
1992,0.76,2.76,2.92,2.92,0.844
1993,0.76,2.76,2.96,2.96,0.838
1994,0.76,2.76,3.0,3.0,0.85
1995,0.76,2.76,3.04,3.04,0.837
1996,0.76,2.76,3.08,3.08,0.849
1997,0.76,2.76,3.12,3.12,0.846
1998,0.76,2.76,3.16,3.16,0.855
1999,0.76,2.76,3.2,3.2,0.841
2000,0.76,2.76,3.24,3.24,0.851
2001,0.76,2.76,3.28,3.28,0.865
2002,0.76,2.76,3.32,3.32,0.855
2003,0.76,2.76,3.36,3.36,0.846
2004,0.76,2.76,3.4,3.4,0.841
2005,0.76,2.76,3.44,3.44,0.855
2006,0.76,2.76,3.48,3.48,0.844
2007,0.76,2.76,3.52,3.52,0.846
2008,0.76,2.76,3.56,3.56,0.839
2009,0.76,2.76,3.6,3.6,0.824
2010,0.76,2.76,3.64,3.64,0.818
2011,0.76,2.76,3.68,3.68,0.852
2012,0.76,2.76,3.72,3.72,0.836
2013,0.76,2.76,3.76,3.76,0.839
2014,0.76,2.76,3.8,3.8,0.827
2015,0.76,2.76,3.84,3.84,0.83
2016,0.76,2.76,3.88,3.88,0.831
2017,0.76,2.76,3.92,3.92,0.838
2018,0.76,2.76,3.96,3.96,0.82
2019,0.76,2.76,4.0,4.0,0.808
2020,0.8,2.8,0.0,0.0,0.093
2021,0.8,2.8,0.04,0.04,0.176
2022,0.8,2.8,0.08,0.08,0.275
2023,0.8,2.8,0.12,0.12,0.329
2024,0.8,2.8,0.16,0.16,0.425
2025,0.8,2.8,0.2,0.2,0.506
2026,0.8,2.8,0.24,0.24,0.549
2027,0.8,2.8,0.28,0.28,0.613
2028,0.8,2.8,0.32,0.32,0.63
2029,0.8,2.8,0.36,0.36,0.668
2030,0.8,2.8,0.4,0.4,0.705
2031,0.8,2.8,0.44,0.44,0.703
2032,0.8,2.8,0.48,0.48,0.733
2033,0.8,2.8,0.52,0.52,0.732
2034,0.8,2.8,0.56,0.56,0.723
2035,0.8,2.8,0.6,0.6,0.764
2036,0.8,2.8,0.64,0.64,0.759
2037,0.8,2.8,0.68,0.68,0.761
2038,0.8,2.8,0.72,0.72,0.767
2039,0.8,2.8,0.76,0.76,0.778
2040,0.8,2.8,0.8,0.8,0.784
2041,0.8,2.8,0.84,0.84,0.817
2042,0.8,2.8,0.88,0.88,0.757
2043,0.8,2.8,0.92,0.92,0.782
2044,0.8,2.8,0.96,0.96,0.79
2045,0.8,2.8,1.0,1.0,0.786
2046,0.8,2.8,1.04,1.04,0.794
2047,0.8,2.8,1.08,1.08,0.801
2048,0.8,2.8,1.12,1.12,0.808
2049,0.8,2.8,1.16,1.16,0.794
2050,0.8,2.8,1.2,1.2,0.802
2051,0.8,2.8,1.24,1.24,0.814
2052,0.8,2.8,1.28,1.28,0.822
2053,0.8,2.8,1.32,1.32,0.814
2054,0.8,2.8,1.36,1.36,0.792
2055,0.8,2.8,1.4,1.4,0.806
2056,0.8,2.8,1.44,1.44,0.824
2057,0.8,2.8,1.48,1.48,0.806
2058,0.8,2.8,1.52,1.52,0.801
2059,0.8,2.8,1.56,1.56,0.806
2060,0.8,2.8,1.6,1.6,0.818
2061,0.8,2.8,1.64,1.64,0.819
2062,0.8,2.8,1.68,1.68,0.794
2063,0.8,2.8,1.72,1.72,0.805
2064,0.8,2.8,1.76,1.76,0.805
2065,0.8,2.8,1.8,1.8,0.809
2066,0.8,2.8,1.84,1.84,0.848
2067,0.8,2.8,1.88,1.88,0.823
2068,0.8,2.8,1.92,1.92,0.813
2069,0.8,2.8,1.96,1.96,0.824
2070,0.8,2.8,2.0,2.0,0.799
2071,0.8,2.8,2.04,2.04,0.833
2072,0.8,2.8,2.08,2.08,0.848
2073,0.8,2.8,2.12,2.12,0.822
2074,0.8,2.8,2.16,2.16,0.825
2075,0.8,2.8,2.2,2.2,0.842
2076,0.8,2.8,2.24,2.24,0.83
2077,0.8,2.8,2.28,2.28,0.853
2078,0.8,2.8,2.32,2.32,0.833
2079,0.8,2.8,2.36,2.36,0.836
2080,0.8,2.8,2.4,2.4,0.847
2081,0.8,2.8,2.44,2.44,0.841
2082,0.8,2.8,2.48,2.48,0.833
2083,0.8,2.8,2.52,2.52,0.842
2084,0.8,2.8,2.56,2.56,0.844
2085,0.8,2.8,2.6,2.6,0.844
2086,0.8,2.8,2.64,2.64,0.83
2087,0.8,2.8,2.68,2.68,0.858
2088,0.8,2.8,2.72,2.72,0.856
2089,0.8,2.8,2.76,2.76,0.835
2090,0.8,2.8,2.8,2.8,0.835
2091,0.8,2.8,2.84,2.84,0.838
2092,0.8,2.8,2.88,2.88,0.843
2093,0.8,2.8,2.92,2.92,0.839
2094,0.8,2.8,2.96,2.96,0.859
2095,0.8,2.8,3.0,3.0,0.841
2096,0.8,2.8,3.04,3.04,0.846
2097,0.8,2.8,3.08,3.08,0.84
2098,0.8,2.8,3.12,3.12,0.853
2099,0.8,2.8,3.16,3.16,0.837
2100,0.8,2.8,3.2,3.2,0.85
2101,0.8,2.8,3.24,3.24,0.823
2102,0.8,2.8,3.28,3.28,0.848
2103,0.8,2.8,3.32,3.32,0.845
2104,0.8,2.8,3.36,3.36,0.862
2105,0.8,2.8,3.4,3.4,0.857
2106,0.8,2.8,3.44,3.44,0.856
2107,0.8,2.8,3.48,3.48,0.818
2108,0.8,2.8,3.52,3.52,0.846
2109,0.8,2.8,3.56,3.56,0.846
2110,0.8,2.8,3.6,3.6,0.802
2111,0.8,2.8,3.64,3.64,0.847
2112,0.8,2.8,3.68,3.68,0.838
2113,0.8,2.8,3.72,3.72,0.824
2114,0.8,2.8,3.76,3.76,0.834
2115,0.8,2.8,3.8,3.8,0.83
2116,0.8,2.8,3.84,3.84,0.849
2117,0.8,2.8,3.88,3.88,0.845
2118,0.8,2.8,3.92,3.92,0.832
2119,0.8,2.8,3.96,3.96,0.839
2120,0.8,2.8,4.0,4.0,0.834
2121,0.84,2.84,0.0,0.0,0.098
2122,0.84,2.84,0.04,0.04,0.161
2123,0.84,2.84,0.08,0.08,0.275
2124,0.84,2.84,0.12,0.12,0.364
2125,0.84,2.84,0.16,0.16,0.403
2126,0.84,2.84,0.2,0.2,0.471
2127,0.84,2.84,0.24,0.24,0.564
2128,0.84,2.84,0.28,0.28,0.601
2129,0.84,2.84,0.32,0.32,0.606
2130,0.84,2.84,0.36,0.36,0.635
2131,0.84,2.84,0.4,0.4,0.666
2132,0.84,2.84,0.44,0.44,0.675
2133,0.84,2.84,0.48,0.48,0.684
2134,0.84,2.84,0.52,0.52,0.735
2135,0.84,2.84,0.56,0.56,0.74
2136,0.84,2.84,0.6,0.6,0.723
2137,0.84,2.84,0.64,0.64,0.754
2138,0.84,2.84,0.68,0.68,0.753
2139,0.84,2.84,0.72,0.72,0.761
2140,0.84,2.84,0.76,0.76,0.756
2141,0.84,2.84,0.8,0.8,0.784
2142,0.84,2.84,0.84,0.84,0.772
2143,0.84,2.84,0.88,0.88,0.789
2144,0.84,2.84,0.92,0.92,0.794
2145,0.84,2.84,0.96,0.96,0.798
2146,0.84,2.84,1.0,1.0,0.809
2147,0.84,2.84,1.04,1.04,0.791
2148,0.84,2.84,1.08,1.08,0.817
2149,0.84,2.84,1.12,1.12,0.796
2150,0.84,2.84,1.16,1.16,0.801
2151,0.84,2.84,1.2,1.2,0.79
2152,0.84,2.84,1.24,1.24,0.825
2153,0.84,2.84,1.28,1.28,0.802
2154,0.84,2.84,1.32,1.32,0.8
2155,0.84,2.84,1.36,1.36,0.8
2156,0.84,2.84,1.4,1.4,0.806
2157,0.84,2.84,1.44,1.44,0.822
2158,0.84,2.84,1.48,1.48,0.792
2159,0.84,2.84,1.52,1.52,0.819
2160,0.84,2.84,1.56,1.56,0.785
2161,0.84,2.84,1.6,1.6,0.817
2162,0.84,2.84,1.64,1.64,0.81
2163,0.84,2.84,1.68,1.68,0.818
2164,0.84,2.84,1.72,1.72,0.836
2165,0.84,2.84,1.76,1.76,0.817
2166,0.84,2.84,1.8,1.8,0.827
2167,0.84,2.84,1.84,1.84,0.824
2168,0.84,2.84,1.88,1.88,0.82
2169,0.84,2.84,1.92,1.92,0.814
2170,0.84,2.84,1.96,1.96,0.847
2171,0.84,2.84,2.0,2.0,0.838
2172,0.84,2.84,2.04,2.04,0.815
2173,0.84,2.84,2.08,2.08,0.829
2174,0.84,2.84,2.12,2.12,0.822
2175,0.84,2.84,2.16,2.16,0.849
2176,0.84,2.84,2.2,2.2,0.848
2177,0.84,2.84,2.24,2.24,0.827
2178,0.84,2.84,2.28,2.28,0.827
2179,0.84,2.84,2.32,2.32,0.83
2180,0.84,2.84,2.36,2.36,0.813
2181,0.84,2.84,2.4,2.4,0.826
2182,0.84,2.84,2.44,2.44,0.82
2183,0.84,2.84,2.48,2.48,0.833
2184,0.84,2.84,2.52,2.52,0.832
2185,0.84,2.84,2.56,2.56,0.842
2186,0.84,2.84,2.6,2.6,0.807
2187,0.84,2.84,2.64,2.64,0.839
2188,0.84,2.84,2.68,2.68,0.829
2189,0.84,2.84,2.72,2.72,0.851
2190,0.84,2.84,2.76,2.76,0.84
2191,0.84,2.84,2.8,2.8,0.8
2192,0.84,2.84,2.84,2.84,0.839
2193,0.84,2.84,2.88,2.88,0.821
2194,0.84,2.84,2.92,2.92,0.834
2195,0.84,2.84,2.96,2.96,0.821
2196,0.84,2.84,3.0,3.0,0.839
2197,0.84,2.84,3.04,3.04,0.85
2198,0.84,2.84,3.08,3.08,0.85
2199,0.84,2.84,3.12,3.12,0.835
2200,0.84,2.84,3.16,3.16,0.839
2201,0.84,2.84,3.2,3.2,0.834
2202,0.84,2.84,3.24,3.24,0.843
2203,0.84,2.84,3.28,3.28,0.84
2204,0.84,2.84,3.32,3.32,0.839
2205,0.84,2.84,3.36,3.36,0.814
2206,0.84,2.84,3.4,3.4,0.844
2207,0.84,2.84,3.44,3.44,0.837
2208,0.84,2.84,3.48,3.48,0.852
2209,0.84,2.84,3.52,3.52,0.842
2210,0.84,2.84,3.56,3.56,0.849
2211,0.84,2.84,3.6,3.6,0.86
2212,0.84,2.84,3.64,3.64,0.854
2213,0.84,2.84,3.68,3.68,0.833
2214,0.84,2.84,3.72,3.72,0.848
2215,0.84,2.84,3.76,3.76,0.842
2216,0.84,2.84,3.8,3.8,0.843
2217,0.84,2.84,3.84,3.84,0.832
2218,0.84,2.84,3.88,3.88,0.848
2219,0.84,2.84,3.92,3.92,0.824
2220,0.84,2.84,3.96,3.96,0.82
2221,0.84,2.84,4.0,4.0,0.822
2222,0.88,2.88,0.0,0.0,0.101
2223,0.88,2.88,0.04,0.04,0.171
2224,0.88,2.88,0.08,0.08,0.25
2225,0.88,2.88,0.12,0.12,0.336
2226,0.88,2.88,0.16,0.16,0.413
2227,0.88,2.88,0.2,0.2,0.48
2228,0.88,2.88,0.24,0.24,0.535
2229,0.88,2.88,0.28,0.28,0.588
2230,0.88,2.88,0.32,0.32,0.615
2231,0.88,2.88,0.36,0.36,0.627
2232,0.88,2.88,0.4,0.4,0.62
2233,0.88,2.88,0.44,0.44,0.689
2234,0.88,2.88,0.48,0.48,0.716
2235,0.88,2.88,0.52,0.52,0.724
2236,0.88,2.88,0.56,0.56,0.752
2237,0.88,2.88,0.6,0.6,0.722
2238,0.88,2.88,0.64,0.64,0.773
2239,0.88,2.88,0.68,0.68,0.752
2240,0.88,2.88,0.72,0.72,0.75
2241,0.88,2.88,0.76,0.76,0.784
2242,0.88,2.88,0.8,0.8,0.787
2243,0.88,2.88,0.84,0.84,0.791
2244,0.88,2.88,0.88,0.88,0.779
2245,0.88,2.88,0.92,0.92,0.784
2246,0.88,2.88,0.96,0.96,0.771
2247,0.88,2.88,1.0,1.0,0.804
2248,0.88,2.88,1.04,1.04,0.775
2249,0.88,2.88,1.08,1.08,0.786
2250,0.88,2.88,1.12,1.12,0.827
2251,0.88,2.88,1.16,1.16,0.806
2252,0.88,2.88,1.2,1.2,0.799
2253,0.88,2.88,1.24,1.24,0.813
2254,0.88,2.88,1.28,1.28,0.803
2255,0.88,2.88,1.32,1.32,0.81
2256,0.88,2.88,1.36,1.36,0.789
2257,0.88,2.88,1.4,1.4,0.79
2258,0.88,2.88,1.44,1.44,0.828
2259,0.88,2.88,1.48,1.48,0.82
2260,0.88,2.88,1.52,1.52,0.805
2261,0.88,2.88,1.56,1.56,0.823
2262,0.88,2.88,1.6,1.6,0.812
2263,0.88,2.88,1.64,1.64,0.816
2264,0.88,2.88,1.68,1.68,0.833
2265,0.88,2.88,1.72,1.72,0.824
2266,0.88,2.88,1.76,1.76,0.835
2267,0.88,2.88,1.8,1.8,0.823
2268,0.88,2.88,1.84,1.84,0.832
2269,0.88,2.88,1.88,1.88,0.809
2270,0.88,2.88,1.92,1.92,0.851
2271,0.88,2.88,1.96,1.96,0.821
2272,0.88,2.88,2.0,2.0,0.822
2273,0.88,2.88,2.04,2.04,0.826
2274,0.88,2.88,2.08,2.08,0.829
2275,0.88,2.88,2.12,2.12,0.823
2276,0.88,2.88,2.16,2.16,0.826
2277,0.88,2.88,2.2,2.2,0.836
2278,0.88,2.88,2.24,2.24,0.824
2279,0.88,2.88,2.28,2.28,0.825
2280,0.88,2.88,2.32,2.32,0.83
2281,0.88,2.88,2.36,2.36,0.854
2282,0.88,2.88,2.4,2.4,0.849
2283,0.88,2.88,2.44,2.44,0.837
2284,0.88,2.88,2.48,2.48,0.831
2285,0.88,2.88,2.52,2.52,0.829
2286,0.88,2.88,2.56,2.56,0.822
2287,0.88,2.88,2.6,2.6,0.849
2288,0.88,2.88,2.64,2.64,0.851
2289,0.88,2.88,2.68,2.68,0.848
2290,0.88,2.88,2.72,2.72,0.833
2291,0.88,2.88,2.76,2.76,0.829
2292,0.88,2.88,2.8,2.8,0.842
2293,0.88,2.88,2.84,2.84,0.832
2294,0.88,2.88,2.88,2.88,0.858
2295,0.88,2.88,2.92,2.92,0.832
2296,0.88,2.88,2.96,2.96,0.851
2297,0.88,2.88,3.0,3.0,0.843
2298,0.88,2.88,3.04,3.04,0.855
2299,0.88,2.88,3.08,3.08,0.854
2300,0.88,2.88,3.12,3.12,0.854
2301,0.88,2.88,3.16,3.16,0.852
2302,0.88,2.88,3.2,3.2,0.81
2303,0.88,2.88,3.24,3.24,0.851
2304,0.88,2.88,3.28,3.28,0.85
2305,0.88,2.88,3.32,3.32,0.858
2306,0.88,2.88,3.36,3.36,0.828
2307,0.88,2.88,3.4,3.4,0.816
2308,0.88,2.88,3.44,3.44,0.844
2309,0.88,2.88,3.48,3.48,0.854
2310,0.88,2.88,3.52,3.52,0.831
2311,0.88,2.88,3.56,3.56,0.845
2312,0.88,2.88,3.6,3.6,0.845
2313,0.88,2.88,3.64,3.64,0.833
2314,0.88,2.88,3.68,3.68,0.834
2315,0.88,2.88,3.72,3.72,0.839
2316,0.88,2.88,3.76,3.76,0.822
2317,0.88,2.88,3.8,3.8,0.832
2318,0.88,2.88,3.84,3.84,0.837
2319,0.88,2.88,3.88,3.88,0.842
2320,0.88,2.88,3.92,3.92,0.818
2321,0.88,2.88,3.96,3.96,0.844
2322,0.88,2.88,4.0,4.0,0.828
2323,0.92,2.92,0.0,0.0,0.082
2324,0.92,2.92,0.04,0.04,0.159
2325,0.92,2.92,0.08,0.08,0.244
2326,0.92,2.92,0.12,0.12,0.325
2327,0.92,2.92,0.16,0.16,0.408
2328,0.92,2.92,0.2,0.2,0.451
2329,0.92,2.92,0.24,0.24,0.51
2330,0.92,2.92,0.28,0.28,0.562
2331,0.92,2.92,0.32,0.32,0.584
2332,0.92,2.92,0.36,0.36,0.626
2333,0.92,2.92,0.4,0.4,0.644
2334,0.92,2.92,0.44,0.44,0.654
2335,0.92,2.92,0.48,0.48,0.704
2336,0.92,2.92,0.52,0.52,0.733
2337,0.92,2.92,0.56,0.56,0.73
