$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.5,0.5,6.5,11.5,0.11
0.6,0.6,8.6,13.6,0.112
0.0,0.0,-4.0,1.0,0.443
1.1,1.1,2.9,7.9,0.105
0.4,0.4,4.4,9.4,0.098
0.3,0.3,2.3,7.3,0.105
0.9,0.9,-1.3,3.7,0.245
1.2,1.2,5.0,10.0,0.111
1.0,1.0,0.8,5.8,0.187
0.1,0.1,-1.9,3.1,0.243
0.2,0.2,0.2,5.2,0.181
0.8,0.8,-3.4,1.6,0.507
0.5,0.5,6.6,11.6,0.094
0.6,0.6,8.7,13.7,0.1
1.1,1.1,3.0,8.0,0.129
1.0,1.0,0.9,5.9,0.155
0.4,0.4,4.5,9.5,0.098
0.9,0.9,-1.2,3.8,0.261
0.0,0.0,-3.9,1.1,0.458
1.2,1.2,5.1,10.1,0.105
0.2,0.2,0.3,5.3,0.173
0.3,0.3,2.4,7.4,0.133
0.8,0.8,-3.3,1.7000000000000002,0.518
0.1,0.1,-1.8,3.2,0.23
0.6,0.6,8.8,13.8,0.083
1.1,1.1,3.1,8.1,0.13
1.0,1.0,1.0,6.0,0.188
1.2,1.2,5.2,10.2,0.103
0.5,0.5,6.7,11.7,0.099
0.4,0.4,4.6,9.6,0.084
0.0,0.0,-3.8,1.2000000000000002,0.425
0.2,0.2,0.4,5.4,0.194
0.9,0.9,-1.1,3.9,0.223
0.1,0.1,-1.7,3.3,0.241
0.8,0.8,-3.2,1.7999999999999998,0.46
0.3,0.3,2.5,7.5,0.11
0.6,0.6,8.9,13.9,0.105
1.1,1.1,3.2,8.2,0.115
1.2,1.2,5.3,10.3,0.098
1.0,1.0,1.1,6.1,0.177
0.4,0.4,4.7,9.7,0.09
0.5,0.5,6.8,11.8,0.107
0.1,0.1,-1.6,3.4,0.244
0.8,0.8,-3.1,1.9,0.459
0.0,0.0,-3.7,1.2999999999999998,0.422
0.2,0.2,0.5,5.5,0.171
0.3,0.3,2.6,7.6,0.108
0.9,0.9,-1.0,4.0,0.248
