$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.9,0.9,-1.3,0.7,0.486
0.2,0.2,0.2,2.2,0.156
0.5,0.5,6.5,8.5,0.12
1.0,1.0,0.8,2.8,0.196
0.3,0.3,2.3,4.3,0.129
0.0,0.0,-4.0,-2.0,0.37
0.8,0.8,-3.4,-1.4,0.331
1.2,1.2,5.0,7.0,0.116
1.1,1.1,2.9,4.9,0.108
0.6,0.6,8.6,10.6,0.102
0.4,0.4,4.4,6.4,0.094
0.1,0.1,-1.9,0.10000000000000009,0.488
0.2,0.2,0.3,2.3,0.183
0.9,0.9,-1.2,0.8,0.453
0.8,0.8,-3.3,-1.2999999999999998,0.343
1.1,1.1,3.0,5.0,0.121
0.6,0.6,8.7,10.7,0.103
0.0,0.0,-3.9,-1.9,0.399
1.2,1.2,5.1,7.1,0.09
1.0,1.0,0.9,2.9,0.186
0.5,0.5,6.6,8.6,0.087
0.3,0.3,2.4,4.4,0.097
0.4,0.4,4.5,6.5,0.11
0.1,0.1,-1.8,0.19999999999999996,0.399
0.2,0.2,0.4,2.4,0.168
1.1,1.1,3.1,5.1,0.109
0.9,0.9,-1.1,0.8999999999999999,0.43
0.6,0.6,8.8,10.8,0.095
0.8,0.8,-3.2,-1.2000000000000002,0.392
1.2,1.2,5.2,7.2,0.098
1.0,1.0,1.0,3.0,0.179
0.0,0.0,-3.8,-1.7999999999999998,0.407
0.5,0.5,6.7,8.7,0.082
0.3,0.3,2.5,4.5,0.085
0.4,0.4,4.6,6.6,0.097
0.1,0.1,-1.7,0.30000000000000004,0.424
1.1,1.1,3.2,5.2,0.108
0.6,0.6,8.9,10.9,0.09
0.2,0.2,0.5,2.5,0.144
0.8,0.8,-3.1,-1.1,0.392
1.0,1.0,1.1,3.1,0.176
0.9,0.9,-1.0,1.0,0.419
1.2,1.2,5.3,7.3,0.087
0.3,0.3,2.6,4.6,0.102
0.1,0.1,-1.6,0.3999999999999999,0.399
0.0,0.0,-3.7,-1.7000000000000002,0.413
0.4,0.4,4.7,6.7,0.098
0.5,0.5,6.8,8.8,0.105
0.6,0.6,9.0,11.0,0.106
0.2,0.2,0.6,2.6,0.168
0.8,0.8,-3.0,-1.0,0.398
1.1,1.1,3.3,5.3,0.116
1.2,1.2,5.4,7.4,0.097
1.0,1.0,1.2,3.2,0.154
0.3,0.3,2.7,4.7,0.094
0.9,0.9,-0.9,1.1,0.414
0.4,0.4,4.8,6.8,0.101
0.1,0.1,-1.5,0.5,0.4
0.5,0.5,6.9,8.9,0.092
0.0,0.0,-3.6,-1.6,0.463
0.6,0.6,9.1,11.1,0.097
0.2,0.2,0.7,2.7,0.151
1.2,1.2,5.5,7.5,0.107
1.1,1.1,3.4,5.4,0.11
0.8,0.8,-2.9,-0.8999999999999999,0.405
