$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,-4.0,1.0,0.344
0.5,0.5,6.5,11.5,0.099
0.3,0.3,2.3,7.3,0.112
1.2,1.2,5.0,10.0,0.114
0.1,0.1,-1.9,3.1,0.196
0.8,0.8,-3.4,1.6,0.369
0.6,0.6,8.6,13.6,0.091
0.9,0.9,-1.3,3.7,0.241
1.1,1.1,2.9,7.9,0.112
1.0,1.0,0.8,5.8,0.166
0.4,0.4,4.4,9.4,0.099
0.2,0.2,0.2,5.2,0.177
0.0,0.0,-3.9,1.1,0.319
0.5,0.5,6.6,11.6,0.102
0.3,0.3,2.4,7.4,0.101
1.2,1.2,5.1,10.1,0.128
0.8,0.8,-3.3,1.7000000000000002,0.343
0.1,0.1,-1.8,3.2,0.219
0.9,0.9,-1.2,3.8,0.214
1.0,1.0,0.9,5.9,0.147
1.1,1.1,3.0,8.0,0.107
0.6,0.6,8.7,13.7,0.103
0.2,0.2,0.3,5.3,0.153
0.4,0.4,4.5,9.5,0.097
0.5,0.5,6.7,11.7,0.092
0.0,0.0,-3.8,1.2000000000000002,0.34
1.2,1.2,5.2,10.2,0.087
0.3,0.3,2.5,7.5,0.103
0.1,0.1,-1.7,3.3,0.22
0.8,0.8,-3.2,1.7999999999999998,0.371
1.1,1.1,3.1,8.1,0.11
1.0,1.0,1.0,6.0,0.172
0.9,0.9,-1.1,3.9,0.251
0.6,0.6,8.8,13.8,0.091
0.2,0.2,0.4,5.4,0.14
0.4,0.4,4.6,9.6,0.099
0.0,0.0,-3.7,1.2999999999999998,0.329
1.2,1.2,5.3,10.3,0.119
0.3,0.3,2.6,7.6,0.109
0.5,0.5,6.8,11.8,0.097
1.1,1.1,3.2,8.2,0.09
0.1,0.1,-1.6,3.4,0.203
1.0,1.0,1.1,6.1,0.149
0.8,0.8,-3.1,1.9,0.347
0.2,0.2,0.5,5.5,0.136
0.9,0.9,-1.0,4.0,0.219
0.6,0.6,8.9,13.9,0.106
0.4,0.4,4.7,9.7,0.109
1.2,1.2,5.4,10.4,0.117
0.0,0.0,-3.6,1.4,0.296
0.3,0.3,2.7,7.7,0.114
0.5,0.5,6.9,11.9,0.109
0.1,0.1,-1.5,3.5,0.219
1.1,1.1,3.3,8.3,0.107
1.0,1.0,1.2,6.2,0.169
0.8,0.8,-3.0,2.0,0.33
0.9,0.9,-0.9,4.1,0.249
0.2,0.2,0.6,5.6,0.156
0.6,0.6,9.0,14.0,0.102
0.4,0.4,4.8,9.8,0.088
1.2,1.2,5.5,10.5,0.101
0.5,0.5,7.0,12.0,0.092
0.3,0.3,2.8,7.8,0.108
0.0,0.0,-3.5,1.5,0.3
0.1,0.1,-1.4,3.6,0.227
1.1,1.1,3.4,8.4,0.099
1.0,1.0,1.3,6.3,0.172
0.8,0.8,-2.9,2.1,0.325
0.9,0.9,-0.8,4.2,0.23
0.2,0.2,0.7,5.7,0.155
0.6,0.6,9.1,14.1,0.108
0.4,0.4,4.9,9.9,0.092
