$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
1.5,6.5,7.5,12.5,0.144
1.2,6.2,5.2,10.2,0.229
0.9,5.9,2.9,7.9,0.314
0.3,5.3,-1.7,3.3,0.583
2.2,7.2,-2.0,3.0,0.499
0.0,5.0,-4.0,1.0,0.475
0.6,5.6,0.6,5.6,0.617
1.8,6.8,9.8,14.8,0.099
1.5,6.5,7.6,12.6,0.135
0.9,5.9,3.0,8.0,0.3
2.2,7.2,-1.9,3.1,0.506
0.0,5.0,-3.9,1.1,0.508
1.2,6.2,5.3,10.3,0.223
0.3,5.3,-1.6,3.4,0.596
1.8,6.8,9.9,14.9,0.101
0.6,5.6,0.7,5.7,0.64
1.5,6.5,7.7,12.7,0.156
0.9,5.9,3.1,8.1,0.28
2.2,7.2,-1.8,3.2,0.513
1.2,6.2,5.4,10.4,0.201
0.3,5.3,-1.5,3.5,0.614
1.8,6.8,10.0,15.0,0.101
0.0,5.0,-3.8,1.2000000000000002,0.475
0.6,5.6,0.8,5.8,0.641
1.5,6.5,7.8,12.8,0.126
0.9,5.9,3.2,8.2,0.269
2.2,7.2,-1.7,3.3,0.496
1.2,6.2,5.5,10.5,0.213
1.9,6.9,-4.0,1.0,0.666
0.3,5.3,-1.4,3.6,0.624
0.0,5.0,-3.7,1.2999999999999998,0.469
0.6,5.6,0.9,5.9,0.603
0.9,5.9,3.3,8.3,0.279
1.5,6.5,7.9,12.9,0.156
2.2,7.2,-1.6,3.4,0.479
1.2,6.2,5.6,10.6,0.234
0.3,5.3,-1.3,3.7,0.627
1.9,6.9,-3.9,1.1,0.65
0.0,5.0,-3.6,1.4,0.45
0.6,5.6,1.0,6.0,0.578
2.2,7.2,-1.5,3.5,0.451
1.5,6.5,8.0,13.0,0.134
0.9,5.9,3.4,8.4,0.271
1.2,6.2,5.7,10.7,0.208
1.9,6.9,-3.8,1.2000000000000002,0.687
0.3,5.3,-1.2,3.8,0.636
0.0,5.0,-3.5,1.5,0.435
0.6,5.6,1.1,6.1,0.546
2.2,7.2,-1.4,3.6,0.452
1.5,6.5,8.1,13.1,0.146
1.2,6.2,5.8,10.8,0.217
0.9,5.9,3.5,8.5,0.258
0.3,5.3,-1.1,3.9,0.674
1.9,6.9,-3.7,1.2999999999999998,0.677
0.0,5.0,-3.4,1.6,0.419
0.6,5.6,1.2,6.2,0.534
2.2,7.2,-1.3,3.7,0.447
1.2,6.2,5.9,10.9,0.185
0.9,5.9,3.6,8.6,0.238
1.5,6.5,8.2,13.2,0.124
0.3,5.3,-1.0,4.0,0.659
0.0,5.0,-3.3,1.7000000000000002,0.423
1.9,6.9,-3.6,1.4,0.656
0.6,5.6,1.3,6.3,0.516
2.2,7.2,-1.2,3.8,0.439
1.5,6.5,8.3,13.3,0.133
1.2,6.2,6.0,11.0,0.187
0.9,5.9,3.7,8.7,0.271
0.3,5.3,-0.9,4.1,0.673
1.9,6.9,-3.5,1.5,0.681
0.0,5.0,-3.2,1.7999999999999998,0.432
0.6,5.6,1.4,6.4,0.54
2.2,7.2,-1.1,3.9,0.469
1.5,6.5,8.4,13.4,0.097
0.9,5.9,3.8,8.8,0.237
1.2,6.2,6.1,11.1,0.203
0.3,5.3,-0.8,4.2,0.66
1.9,6.9,-3.4,1.6,0.662
0.0,5.0,-3.1,1.9,0.454
0.6,5.6,1.5,6.5,0.504
2.2,7.2,-1.0,4.0,0.457
1.5,6.5,8.5,13.5,0.106
0.3,5.3,-0.7,4.3,0.672
0.9,5.9,3.9,8.9,0.237
1.2,6.2,6.2,11.2,0.186
1.9,6.9,-3.3,1.7000000000000002,0.655
0.6,5.6,1.6,6.6,0.456
0.0,5.0,-3.0,2.0,0.43
2.2,7.2,-0.9,4.1,0.45
0.3,5.3,-0.6,4.4,0.672
1.5,6.5,8.6,13.6,0.106
1.2,6.2,6.3,11.3,0.193
0.9,5.9,4.0,9.0,0.229
1.9,6.9,-3.2,1.7999999999999998,0.648
0.6,5.6,1.7,6.7,0.444
0.0,5.0,-2.9,2.1,0.455
1.5,6.5,8.7,13.7,0.119
2.2,7.2,-0.8,4.2,0.463
0.3,5.3,-0.5,4.5,0.679
1.2,6.2,6.4,11.4,0.177
0.9,5.9,4.1,9.1,0.239
0.6,5.6,1.8,6.8,0.427
1.9,6.9,-3.1,1.9,0.682
0.0,5.0,-2.8,2.2,0.475
0.3,5.3,-0.4,4.6,0.649
2.2,7.2,-0.7,4.3,0.459
1.5,6.5,8.8,13.8,0.108
0.9,5.9,4.2,9.2,0.248
1.2,6.2,6.5,11.5,0.199
1.9,6.9,-3.0,2.0,0.651
0.6,5.6,1.9,6.9,0.43
0.0,5.0,-2.7,2.3,0.467
0.3,5.3,-0.3,4.7,0.694
1.5,6.5,8.9,13.9,0.111
2.2,7.2,-0.6,4.4,0.462
0.9,5.9,4.3,9.3,0.247
1.2,6.2,6.6,11.6,0.14
1.9,6.9,-2.9,2.1,0.618
0.6,5.6,2.0,7.0,0.415
0.0,5.0,-2.6,2.4,0.49
0.3,5.3,-0.2,4.8,0.666
1.5,6.5,9.0,14.0,0.125
0.9,5.9,4.4,9.4,0.219
2.2,7.2,-0.5,4.5,0.475
1.2,6.2,6.7,11.7,0.157
1.9,6.9,-2.8,2.2,0.591
0.6,5.6,2.1,7.1,0.384
0.0,5.0,-2.5,2.5,0.51
0.3,5.3,-0.1,4.9,0.72
1.5,6.5,9.1,14.1,0.122
0.9,5.9,4.5,9.5,0.247
2.2,7.2,-0.4,4.6,0.469
1.2,6.2,6.8,11.8,0.159
1.9,6.9,-2.7,2.3,0.572
0.6,5.6,2.2,7.2,0.347
0.0,5.0,-2.4,2.6,0.519
0.3,5.3,0.0,5.0,0.642
1.5,6.5,9.2,14.2,0.113
0.9,5.9,4.6,9.6,0.22
2.2,7.2,-0.3,4.7,0.509
1.2,6.2,6.9,11.9,0.155
1.9,6.9,-2.6,2.4,0.574
0.6,5.6,2.3,7.3,0.362
0.0,5.0,-2.3,2.7,0.56
0.3,5.3,0.1,5.1,0.681
1.5,6.5,9.3,14.3,0.105
2.2,7.2,-0.2,4.8,0.509
0.9,5.9,4.7,9.7,0.241
1.2,6.2,7.0,12.0,0.164
1.9,6.9,-2.5,2.5,0.583
0.6,5.6,2.4,7.4,0.338
0.0,5.0,-2.2,2.8,0.54
0.3,5.3,0.2,5.2,0.619
1.5,6.5,9.4,14.4,0.096
0.9,5.9,4.8,9.8,0.205
2.2,7.2,-0.1,4.9,0.522
1.9,6.9,-2.4,2.6,0.559
1.2,6.2,7.1,12.1,0.163
0.6,5.6,2.5,7.5,0.331
0.0,5.0,-2.1,2.9,0.594
0.3,5.3,0.3,5.3,0.615
1.5,6.5,9.5,14.5,0.084
2.2,7.2,0.0,5.0,0.551
0.9,5.9,4.9,9.9,0.224
0.6,5.6,2.6,7.6,0.323
1.9,6.9,-2.3,2.7,0.509
0.0,5.0,-2.0,3.0,0.565
1.2,6.2,7.2,12.2,0.136
0.3,5.3,0.4,5.4,0.589
1.5,6.5,9.6,14.6,0.094
0.9,5.9,5.0,10.0,0.217
0.6,5.6,2.7,7.7,0.273
2.2,7.2,0.1,5.1,0.535
1.9,6.9,-2.2,2.8,0.507
0.0,5.0,-1.9,3.1,0.577
1.2,6.2,7.3,12.3,0.147
0.3,5.3,0.5,5.5,0.621
1.5,6.5,9.7,14.7,0.103
0.6,5.6,2.8,7.8,0.297
0.9,5.9,5.1,10.1,0.213
1.9,6.9,-2.1,2.9,0.486
2.2,7.2,0.2,5.2,0.589
1.2,6.2,7.4,12.4,0.152
0.0,5.0,-1.8,3.2,0.583
0.3,5.3,0.6,5.6,0.609
1.5,6.5,9.8,14.8,0.109
0.6,5.6,2.9,7.9,0.269
0.9,5.9,5.2,10.2,0.198
1.9,6.9,-2.0,3.0,0.452
1.2,6.2,7.5,12.5,0.13
2.2,7.2,0.3,5.3,0.57
0.0,5.0,-1.7,3.3,0.618
0.3,5.3,0.7,5.7,0.582
1.5,6.5,9.9,14.9,0.095
0.6,5.6,3.0,8.0,0.286
0.9,5.9,5.3,10.3,0.211
1.9,6.9,-1.9,3.1,0.445
1.2,6.2,7.6,12.6,0.121
0.0,5.0,-1.6,3.4,0.622
2.2,7.2,0.4,5.4,0.609
0.3,5.3,0.8,5.8,0.547
1.5,6.5,10.0,15.0,0.104
0.6,5.6,3.1,8.1,0.268
0.9,5.9,5.4,10.4,0.187
1.9,6.9,-1.8,3.2,0.454
0.0,5.0,-1.5,3.5,0.633
1.2,6.2,7.7,12.7,0.131
2.2,7.2,0.5,5.5,0.629
0.3,5.3,0.9,5.9,0.552
0.9,5.9,5.5,10.5,0.191
1.6,6.6,-4.0,1.0,0.643
0.6,5.6,3.2,8.2,0.281
1.9,6.9,-1.7,3.3,0.427
1.2,6.2,7.8,12.8,0.111
2.2,7.2,0.6,5.6,0.627
0.0,5.0,-1.4,3.6,0.646
0.3,5.3,1.0,6.0,0.5
0.9,5.9,5.6,10.6,0.192
0.6,5.6,3.3,8.3,0.224
1.6,6.6,-3.9,1.1,0.668
1.9,6.9,-1.6,3.4,0.463
1.2,6.2,7.9,12.9,0.117
0.3,5.3,1.1,6.1,0.532
0.0,5.0,-1.3,3.7,0.637
2.2,7.2,0.7,5.7,0.637
0.9,5.9,5.7,10.7,0.189
1.6,6.6,-3.8,1.2000000000000002,0.672
0.6,5.6,3.4,8.4,0.254
1.9,6.9,-1.5,3.5,0.463
0.3,5.3,1.2,6.2,0.512
0.0,5.0,-1.2,3.8,0.644
1.2,6.2,8.0,13.0,0.113
2.2,7.2,0.8,5.8,0.632
0.9,5.9,5.8,10.8,0.186
1.6,6.6,-3.7,1.2999999999999998,0.653
0.6,5.6,3.5,8.5,0.227
1.9,6.9,-1.4,3.6,0.443
0.0,5.0,-1.1,3.9,0.657
0.3,5.3,1.3,6.3,0.449
1.2,6.2,8.1,13.1,0.112
2.2,7.2,0.9,5.9,0.668
1.6,6.6,-3.6,1.4,0.646
0.9,5.9,5.9,10.9,0.164
0.6,5.6,3.6,8.6,0.254
0.3,5.3,1.4,6.4,0.434
0.0,5.0,-1.0,4.0,0.693
1.2,6.2,8.2,13.2,0.113
1.9,6.9,-1.3,3.7,0.448
2.2,7.2,1.0,6.0,0.668
1.6,6.6,-3.5,1.5,0.651
0.6,5.6,3.7,8.7,0.262
0.9,5.9,6.0,11.0,0.192
0.0,5.0,-0.9,4.1,0.682
0.3,5.3,1.5,6.5,0.416
1.2,6.2,8.3,13.3,0.098
2.2,7.2,1.1,6.1,0.659
1.9,6.9,-1.2,3.8,0.444
1.6,6.6,-3.4,1.6,0.637
0.6,5.6,3.8,8.8,0.249
0.9,5.9,6.1,11.1,0.173
0.0,5.0,-0.8,4.2,0.653
0.3,5.3,1.6,6.6,0.392
1.2,6.2,8.4,13.4,0.111
2.2,7.2,1.2,6.2,0.683
1.9,6.9,-1.1,3.9,0.457
1.6,6.6,-3.3,1.7000000000000002,0.641
0.6,5.6,3.9,8.9,0.249
0.9,5.9,6.2,11.2,0.164
1.2,6.2,8.5,13.5,0.102
0.3,5.3,1.7,6.7,0.408
0.0,5.0,-0.7,4.3,0.654
2.2,7.2,1.3,6.3,0.658
1.9,6.9,-1.0,4.0,0.461
1.6,6.6,-3.2,1.7999999999999998,0.599
0.6,5.6,4.0,9.0,0.264
0.9,5.9,6.3,11.3,0.152
0.0,5.0,-0.6,4.4,0.67
0.3,5.3,1.8,6.8,0.406
2.2,7.2,1.4,6.4,0.667
1.2,6.2,8.6,13.6,0.118
1.9,6.9,-0.9,4.1,0.472
1.6,6.6,-3.1,1.9,0.593
0.6,5.6,4.1,9.1,0.226
0.9,5.9,6.4,11.4,0.172
0.3,5.3,1.9,6.9,0.372
0.0,5.0,-0.5,4.5,0.67
2.2,7.2,1.5,6.5,0.692
1.2,6.2,8.7,13.7,0.103
1.9,6.9,-0.8,4.2,0.478
1.6,6.6,-3.0,2.0,0.565
0.6,5.6,4.2,9.2,0.212
0.9,5.9,6.5,11.5,0.15
0.0,5.0,-0.4,4.6,0.662
0.3,5.3,2.0,7.0,0.34
1.9,6.9,-0.7,4.3,0.517
2.2,7.2,1.6,6.6,0.653
1.2,6.2,8.8,13.8,0.117
1.6,6.6,-2.9,2.1,0.565
0.6,5.6,4.3,9.3,0.225
0.9,5.9,6.6,11.6,0.154
0.3,5.3,2.1,7.1,0.345
1.9,6.9,-0.6,4.4,0.518
0.0,5.0,-0.3,4.7,0.657
1.2,6.2,8.9,13.9,0.118
2.2,7.2,1.7,6.7,0.666
1.6,6.6,-2.8,2.2,0.551
0.6,5.6,4.4,9.4,0.205
0.3,5.3,2.2,7.2,0.327
1.9,6.9,-0.5,4.5,0.513
0.9,5.9,6.7,11.7,0.163
0.0,5.0,-0.2,4.8,0.645
1.2,6.2,9.0,14.0,0.112
2.2,7.2,1.8,6.8,0.685
0.6,5.6,4.5,9.5,0.208
1.6,6.6,-2.7,2.3,0.526
1.9,6.9,-0.4,4.6,0.518
0.3,5.3,2.3,7.3,0.317
0.9,5.9,6.8,11.8,0.145
0.0,5.0,-0.1,4.9,0.601
1.2,6.2,9.1,14.1,0.1
2.2,7.2,1.9,6.9,0.661
0.6,5.6,4.6,9.6,0.234
1.6,6.6,-2.6,2.4,0.554
0.3,5.3,2.4,7.4,0.274
1.9,6.9,-0.3,4.7,0.567
0.9,5.9,6.9,11.9,0.14
1.2,6.2,9.2,14.2,0.109
0.0,5.0,0.0,5.0,0.638
1.6,6.6,-2.5,2.5,0.505
2.2,7.2,2.0,7.0,0.653
0.6,5.6,4.7,9.7,0.215
1.9,6.9,-0.2,4.8,0.584
0.3,5.3,2.5,7.5,0.299
0.9,5.9,7.0,12.0,0.143
1.2,6.2,9.3,14.3,0.102
0.0,5.0,0.1,5.1,0.604
1.6,6.6,-2.4,2.6,0.503
0.6,5.6,4.8,9.8,0.204
2.2,7.2,2.1,7.1,0.63
0.3,5.3,2.6,7.6,0.284
1.9,6.9,-0.1,4.9,0.563
0.9,5.9,7.1,12.1,0.123
1.2,6.2,9.4,14.4,0.097
0.0,5.0,0.2,5.2,0.606
1.6,6.6,-2.3,2.7,0.468
0.6,5.6,4.9,9.9,0.201
2.2,7.2,2.2,7.2,0.623
0.3,5.3,2.7,7.7,0.286
1.9,6.9,0.0,5.0,0.587
0.9,5.9,7.2,12.2,0.135
1.2,6.2,9.5,14.5,0.122
0.0,5.0,0.3,5.3,0.621
1.6,6.6,-2.2,2.8,0.475
0.6,5.6,5.0,10.0,0.217
2.2,7.2,2.3,7.3,0.616
0.3,5.3,2.8,7.8,0.273
1.9,6.9,0.1,5.1,0.608
0.9,5.9,7.3,12.3,0.14
1.2,6.2,9.6,14.6,0.104
0.0,5.0,0.4,5.4,0.591
0.6,5.6,5.1,10.1,0.216
1.6,6.6,-2.1,2.9,0.413
2.2,7.2,2.4,7.4,0.623
0.3,5.3,2.9,7.9,0.267
1.9,6.9,0.2,5.2,0.613
1.2,6.2,9.7,14.7,0.112
0.9,5.9,7.4,12.4,0.119
0.0,5.0,0.5,5.5,0.558
0.6,5.6,5.2,10.2,0.213
1.6,6.6,-2.0,3.0,0.453
2.2,7.2,2.5,7.5,0.61
0.3,5.3,3.0,8.0,0.269
1.9,6.9,0.3,5.3,0.618
0.0,5.0,0.6,5.6,0.526
0.9,5.9,7.5,12.5,0.121
1.2,6.2,9.8,14.8,0.093
0.6,5.6,5.3,10.3,0.204
1.6,6.6,-1.9,3.1,0.446
2.2,7.2,2.6,7.6,0.588
0.3,5.3,3.1,8.1,0.244
1.9,6.9,0.4,5.4,0.632
1.2,6.2,9.9,14.9,0.108
0.9,5.9,7.6,12.6,0.13
0.0,5.0,0.7,5.7,0.538
0.6,5.6,5.4,10.4,0.201
1.6,6.6,-1.8,3.2,0.453
2.2,7.2,2.7,7.7,0.572
0.3,5.3,3.2,8.2,0.261
1.9,6.9,0.5,5.5,0.638
0.9,5.9,7.7,12.7,0.13
1.2,6.2,10.0,15.0,0.109
0.0,5.0,0.8,5.8,0.481
1.6,6.6,-1.7,3.3,0.45
2.2,7.2,2.8,7.8,0.543
0.6,5.6,5.5,10.5,0.197
0.3,5.3,3.3,8.3,0.254
1.9,6.9,0.6,5.6,0.649
0.9,5.9,7.8,12.8,0.135
1.3,6.3,-4.0,1.0,0.655
0.0,5.0,0.9,5.9,0.498
1.6,6.6,-1.6,3.4,0.425
0.6,5.6,5.6,10.6,0.198
2.2,7.2,2.9,7.9,0.538
0.3,5.3,3.4,8.4,0.245
1.9,6.9,0.7,5.7,0.65
0.9,5.9,7.9,12.9,0.13
1.3,6.3,-3.9,1.1,0.638
1.6,6.6,-1.5,3.5,0.449
0.0,5.0,1.0,6.0,0.475
0.6,5.6,5.7,10.7,0.207
2.2,7.2,3.0,8.0,0.519
0.3,5.3,3.5,8.5,0.254
1.9,6.9,0.8,5.8,0.681
0.9,5.9,8.0,13.0,0.114
1.3,6.3,-3.8,1.2000000000000002,0.655
0.0,5.0,1.1,6.1,0.44
1.6,6.6,-1.4,3.6,0.468
0.6,5.6,5.8,10.8,0.194
2.2,7.2,3.1,8.1,0.499
0.3,5.3,3.6,8.6,0.224
1.9,6.9,0.9,5.9,0.666
0.9,5.9,8.1,13.1,0.112
1.3,6.3,-3.7,1.2999999999999998,0.641
0.0,5.0,1.2,6.2,0.436
0.6,5.6,5.9,10.9,0.184
1.6,6.6,-1.3,3.7,0.462
2.2,7.2,3.2,8.2,0.492
0.3,5.3,3.7,8.7,0.238
1.9,6.9,1.0,6.0,0.682
0.9,5.9,8.2,13.2,0.12
1.3,6.3,-3.6,1.4,0.613
1.6,6.6,-1.2,3.8,0.459
0.0,5.0,1.3,6.3,0.417
0.6,5.6,6.0,11.0,0.162
0.3,5.3,3.8,8.8,0.218
2.2,7.2,3.3,8.3,0.415
1.9,6.9,1.1,6.1,0.67
0.9,5.9,8.3,13.3,0.103
1.3,6.3,-3.5,1.5,0.603
1.6,6.6,-1.1,3.9,0.515
0.0,5.0,1.4,6.4,0.377
0.6,5.6,6.1,11.1,0.171
0.3,5.3,3.9,8.9,0.219
2.2,7.2,3.4,8.4,0.414
1.9,6.9,1.2,6.2,0.66
0.9,5.9,8.4,13.4,0.11
1.6,6.6,-1.0,4.0,0.5
1.3,6.3,-3.4,1.6,0.616
0.6,5.6,6.2,11.2,0.164
0.0,5.0,1.5,6.5,0.385
0.3,5.3,4.0,9.0,0.22
2.2,7.2,3.5,8.5,0.429
0.9,5.9,8.5,13.5,0.096
1.9,6.9,1.3,6.3,0.67
1.6,6.6,-0.9,4.1,0.521
1.3,6.3,-3.3,1.7000000000000002,0.588
0.6,5.6,6.3,11.3,0.154
0.3,5.3,4.1,9.1,0.25
0.0,5.0,1.6,6.6,0.39
2.2,7.2,3.6,8.6,0.403
0.9,5.9,8.6,13.6,0.127
1.9,6.9,1.4,6.4,0.654
1.6,6.6,-0.8,4.2,0.527
0.3,5.3,4.2,9.2,0.22
1.3,6.3,-3.2,1.7999999999999998,0.555
0.6,5.6,6.4,11.4,0.167
0.0,5.0,1.7,6.7,0.355
2.2,7.2,3.7,8.7,0.391
0.9,5.9,8.7,13.7,0.092
1.9,6.9,1.5,6.5,0.649
1.6,6.6,-0.7,4.3,0.53
0.3,5.3,4.3,9.3,0.209
1.3,6.3,-3.1,1.9,0.602
0.6,5.6,6.5,11.5,0.172
0.0,5.0,1.8,6.8,0.344
2.2,7.2,3.8,8.8,0.38
0.9,5.9,8.8,13.8,0.111
1.9,6.9,1.6,6.6,0.658
1.6,6.6,-0.6,4.4,0.563
0.3,5.3,4.4,9.4,0.226
1.3,6.3,-3.0,2.0,0.521
0.6,5.6,6.6,11.6,0.135
0.0,5.0,1.9,6.9,0.301
2.2,7.2,3.9,8.9,0.371
0.9,5.9,8.9,13.9,0.099
1.9,6.9,1.7,6.7,0.648
1.6,6.6,-0.5,4.5,0.573
0.3,5.3,4.5,9.5,0.216
1.3,6.3,-2.9,2.1,0.506
0.6,5.6,6.7,11.7,0.162
0.0,5.0,2.0,7.0,0.304
2.2,7.2,4.0,9.0,0.332
0.9,5.9,9.0,14.0,0.114
1.9,6.9,1.8,6.8,0.643
1.6,6.6,-0.4,4.6,0.586
0.3,5.3,4.6,9.6,0.194
1.3,6.3,-2.8,2.2,0.477
0.6,5.6,6.8,11.8,0.116
0.0,5.0,2.1,7.1,0.317
