$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.846
0.0,0.0,0.1,0.1,0.844
0.0,0.0,0.2,0.2,0.786
0.0,0.0,0.3,0.3,0.74
0.0,0.0,0.4,0.4,0.648
0.0,0.0,0.5,0.5,0.618
0.0,0.0,0.6,0.6,0.51
0.0,0.0,0.7,0.7,0.502
0.0,0.0,0.8,0.8,0.488
0.0,0.0,0.9,0.9,0.462
0.0,0.0,1.0,1.0,0.442
0.0,0.0,1.1,1.1,0.424
0.0,0.0,1.2,1.2,0.416
0.0,0.0,1.3,1.3,0.374
0.0,0.0,1.4,1.4,0.394
0.0,0.0,1.5,1.5,0.352
0.0,0.0,1.6,1.6,0.372
0.0,0.0,1.7,1.7,0.348
0.0,0.0,1.8,1.8,0.344
0.0,0.0,1.9,1.9,0.368
0.0,0.0,2.0,2.0,0.376
0.0,0.0,2.1,2.1,0.344
0.0,0.0,2.2,2.2,0.328
0.0,0.0,2.3,2.3,0.378
0.0,0.0,2.4,2.4,0.326
0.0,0.0,2.5,2.5,0.294
0.0,0.0,2.6,2.6,0.326
0.0,0.0,2.7,2.7,0.318
0.0,0.0,2.8,2.8,0.316
0.0,0.0,2.9,2.9,0.292
0.0,0.0,3.0,3.0,0.308
0.0,0.0,3.1,3.1,0.318
0.0,0.0,3.2,3.2,0.302
0.0,0.0,3.3,3.3,0.28
0.0,0.0,3.4,3.4,0.308
0.0,0.0,3.5,3.5,0.242
0.0,0.0,3.6,3.6,0.22
0.0,0.0,3.7,3.7,0.23
0.0,0.0,3.8,3.8,0.162
0.0,0.0,3.9,3.9,0.138
0.0,0.0,4.0,4.0,0.186
0.0,0.0,4.1,4.1,0.176
0.0,0.0,4.2,4.2,0.15
0.0,0.0,4.3,4.3,0.126
0.0,0.0,4.4,4.4,0.182
0.0,0.0,4.5,4.5,0.128
0.0,0.0,4.6,4.6,0.134
0.0,0.0,4.7,4.7,0.132
0.0,0.0,4.8,4.8,0.134
0.0,0.0,4.9,4.9,0.144
0.0,0.0,5.0,5.0,0.14
0.0,0.0,5.1,5.1,0.12
0.0,0.0,5.2,5.2,0.11
0.0,0.0,5.3,5.3,0.104
0.0,0.0,5.4,5.4,0.15
0.0,0.0,5.5,5.5,0.142
0.0,0.0,5.6,5.6,0.12
0.0,0.0,5.7,5.7,0.108
0.0,0.0,5.8,5.8,0.134
0.0,0.0,5.9,5.9,0.132
0.0,0.0,6.0,6.0,0.118
0.0,0.0,6.1,6.1,0.126
0.0,0.0,6.2,6.2,0.124
0.0,0.0,6.3,6.3,0.116
0.0,0.0,6.4,6.4,0.11
0.0,0.0,6.5,6.5,0.144
0.0,0.0,6.6,6.6,0.126
0.0,0.0,6.7,6.7,0.142
0.0,0.0,6.8,6.8,0.116
0.0,0.0,6.9,6.9,0.136
0.0,0.0,7.0,7.0,0.116
0.0,0.0,7.1,7.1,0.13
0.0,0.0,7.2,7.2,0.132
0.0,0.0,7.3,7.3,0.122
0.0,0.0,7.4,7.4,0.122
