$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.3,2.3,-2.4,-0.3999999999999999,0.868
1.5,3.5,4.0,6.0,0.364
1.8,3.8,5.6,7.6,0.185
0.9,2.9,0.8,2.8,0.866
2.2,4.2,-2.9,-0.8999999999999999,0.584
0.0,2.0,-4.0,-2.0,0.829
0.6,2.6,-0.8,1.2,0.867
1.2,3.2,2.4,4.4,0.732
0.9,2.9,0.9,2.9,0.842
0.3,2.3,-2.3,-0.2999999999999998,0.888
1.5,3.5,4.1,6.1,0.321
0.6,2.6,-0.7,1.3,0.869
0.0,2.0,-3.9,-1.9,0.83
1.8,3.8,5.7,7.7,0.16
2.2,4.2,-2.8,-0.7999999999999998,0.612
1.2,3.2,2.5,4.5,0.693
0.9,2.9,1.0,3.0,0.845
1.5,3.5,4.2,6.2,0.337
0.3,2.3,-2.2,-0.20000000000000018,0.866
0.6,2.6,-0.6,1.4,0.873
0.0,2.0,-3.8,-1.7999999999999998,0.816
2.2,4.2,-2.7,-0.7000000000000002,0.645
1.8,3.8,5.8,7.8,0.156
1.2,3.2,2.6,4.6,0.676
1.5,3.5,4.3,6.3,0.29
0.0,2.0,-3.7,-1.7000000000000002,0.833
0.3,2.3,-2.1,-0.10000000000000009,0.865
0.9,2.9,1.1,3.1,0.86
0.6,2.6,-0.5,1.5,0.878
2.2,4.2,-2.6,-0.6000000000000001,0.679
1.8,3.8,5.9,7.9,0.159
1.2,3.2,2.7,4.7,0.665
1.5,3.5,4.4,6.4,0.31
0.3,2.3,-2.0,0.0,0.885
0.0,2.0,-3.6,-1.6,0.855
0.6,2.6,-0.4,1.6,0.884
0.9,2.9,1.2,3.2,0.835
1.8,3.8,6.0,8.0,0.147
2.2,4.2,-2.5,-0.5,0.726
1.2,3.2,2.8,4.8,0.604
0.3,2.3,-1.9,0.10000000000000009,0.861
1.5,3.5,4.5,6.5,0.278
0.0,2.0,-3.5,-1.5,0.861
0.6,2.6,-0.3,1.7,0.882
0.9,2.9,1.3,3.3,0.837
2.2,4.2,-2.4,-0.3999999999999999,0.726
1.9,3.9,-4.0,-2.0,0.313
1.2,3.2,2.9,4.9,0.589
0.0,2.0,-3.4,-1.4,0.863
1.5,3.5,4.6,6.6,0.237
0.3,2.3,-1.8,0.19999999999999996,0.879
0.6,2.6,-0.2,1.8,0.888
0.9,2.9,1.4,3.4,0.827
2.2,4.2,-2.3,-0.2999999999999998,0.693
1.9,3.9,-3.9,-1.9,0.37
1.2,3.2,3.0,5.0,0.556
0.0,2.0,-3.3,-1.2999999999999998,0.846
1.5,3.5,4.7,6.7,0.231
0.3,2.3,-1.7,0.30000000000000004,0.853
0.6,2.6,-0.1,1.9,0.877
0.9,2.9,1.5,3.5,0.814
1.9,3.9,-3.8,-1.7999999999999998,0.358
2.2,4.2,-2.2,-0.20000000000000018,0.771
1.2,3.2,3.1,5.1,0.511
0.0,2.0,-3.2,-1.2000000000000002,0.85
1.5,3.5,4.8,6.8,0.222
0.3,2.3,-1.6,0.3999999999999999,0.866
0.6,2.6,0.0,2.0,0.858
1.9,3.9,-3.7,-1.7000000000000002,0.424
0.9,2.9,1.6,3.6,0.806
2.2,4.2,-2.1,-0.10000000000000009,0.793
1.2,3.2,3.2,5.2,0.494
0.0,2.0,-3.1,-1.1,0.868
1.5,3.5,4.9,6.9,0.211
0.3,2.3,-1.5,0.5,0.866
0.6,2.6,0.1,2.1,0.862
1.9,3.9,-3.6,-1.6,0.459
0.9,2.9,1.7,3.7,0.796
2.2,4.2,-2.0,0.0,0.801
1.2,3.2,3.3,5.3,0.454
0.0,2.0,-3.0,-1.0,0.884
0.3,2.3,-1.4,0.6000000000000001,0.869
1.5,3.5,5.0,7.0,0.197
1.9,3.9,-3.5,-1.5,0.506
0.6,2.6,0.2,2.2,0.882
0.9,2.9,1.8,3.8,0.765
2.2,4.2,-1.9,0.10000000000000009,0.826
1.2,3.2,3.4,5.4,0.449
0.3,2.3,-1.3,0.7,0.874
0.0,2.0,-2.9,-0.8999999999999999,0.855
1.5,3.5,5.1,7.1,0.167
0.6,2.6,0.3,2.3,0.866
1.9,3.9,-3.4,-1.4,0.537
0.9,2.9,1.9,3.9,0.756
2.2,4.2,-1.8,0.19999999999999996,0.789
1.2,3.2,3.5,5.5,0.434
0.0,2.0,-2.8,-0.7999999999999998,0.867
0.3,2.3,-1.2,0.8,0.86
1.5,3.5,5.2,7.2,0.171
1.9,3.9,-3.3,-1.2999999999999998,0.572
0.6,2.6,0.4,2.4,0.861
0.9,2.9,2.0,4.0,0.718
2.2,4.2,-1.7,0.30000000000000004,0.833
1.2,3.2,3.6,5.6,0.402
0.0,2.0,-2.7,-0.7000000000000002,0.849
0.3,2.3,-1.1,0.8999999999999999,0.865
1.5,3.5,5.3,7.3,0.177
1.9,3.9,-3.2,-1.2000000000000002,0.574
0.6,2.6,0.5,2.5,0.852
0.9,2.9,2.1,4.1,0.718
2.2,4.2,-1.6,0.3999999999999999,0.81
1.2,3.2,3.7,5.7,0.379
0.3,2.3,-1.0,1.0,0.886
0.0,2.0,-2.6,-0.6000000000000001,0.853
1.5,3.5,5.4,7.4,0.155
1.9,3.9,-3.1,-1.1,0.619
0.6,2.6,0.6,2.6,0.853
0.9,2.9,2.2,4.2,0.71
