$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,2.0,0.938
0.0,0.0,0.1,2.1,0.94
0.0,0.0,0.2,2.2,0.932
0.0,0.0,0.3,2.3,0.934
0.0,0.0,0.4,2.4,0.936
0.0,0.0,0.5,2.5,0.922
0.0,0.0,0.6,2.6,0.92
0.0,0.0,0.7,2.7,0.914
0.0,0.0,0.8,2.8,0.898
0.0,0.0,0.9,2.9,0.904
0.0,0.0,1.0,3.0,0.88
0.0,0.0,1.1,3.1,0.884
0.0,0.0,1.2,3.2,0.86
0.0,0.0,1.3,3.3,0.866
0.0,0.0,1.4,3.4,0.852
0.0,0.0,1.5,3.5,0.854
0.0,0.0,1.6,3.6,0.828
0.0,0.0,1.7,3.7,0.832
0.0,0.0,1.8,3.8,0.782
0.0,0.0,1.9,3.9,0.808
0.0,0.0,2.0,4.0,0.804
0.0,0.0,2.1,4.1,0.754
0.0,0.0,2.2,4.2,0.762
0.0,0.0,2.3,4.3,0.726
0.0,0.0,2.4,4.4,0.738
0.0,0.0,2.5,4.5,0.714
0.0,0.0,2.6,4.6,0.72
0.0,0.0,2.7,4.7,0.654
0.0,0.0,2.8,4.8,0.672
0.0,0.0,2.9,4.9,0.674
0.0,0.0,3.0,5.0,0.632
0.0,0.0,3.1,5.1,0.62
0.0,0.0,3.2,5.2,0.626
0.0,0.0,3.3,5.3,0.61
0.0,0.0,3.4,5.4,0.562
0.0,0.0,3.5,5.5,0.548
0.0,0.0,3.6,5.6,0.582
0.0,0.0,3.7,5.7,0.554
0.0,0.0,3.8,5.8,0.532
0.0,0.0,3.9,5.9,0.546
0.0,0.0,4.0,6.0,0.538
0.0,0.0,4.1,6.1,0.506
0.0,0.0,4.2,6.2,0.57
0.0,0.0,4.3,6.3,0.52
0.0,0.0,4.4,6.4,0.52
0.0,0.0,4.5,6.5,0.544
0.0,0.0,4.6,6.6,0.51
0.0,0.0,4.7,6.7,0.53
0.0,0.0,4.8,6.8,0.506
0.0,0.0,4.9,6.9,0.504
0.0,0.0,5.0,7.0,0.482
0.0,0.0,5.1,7.1,0.49
0.0,0.0,5.2,7.2,0.468
0.0,0.0,5.3,7.3,0.49
0.0,0.0,5.4,7.4,0.456
0.0,0.0,5.5,7.5,0.51
0.0,0.0,5.6,7.6,0.478
0.0,0.0,5.7,7.7,0.488
0.0,0.0,5.8,7.8,0.478
0.0,0.0,5.9,7.9,0.488
0.0,0.0,6.0,8.0,0.508
