$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.1,2.1,-3.9,-1.9,0.803
0.0,2.0,-3.6,-1.6,0.865
0.2,2.2,-3.8,-1.7999999999999998,0.8
0.0,2.0,-3.2,-1.2000000000000002,0.871
0.0,2.0,-4.0,-2.0,0.78
0.1,2.1,-3.1,-1.1,0.858
0.1,2.1,-3.5,-1.5,0.855
0.2,2.2,-3.4,-1.4,0.85
0.0,2.0,-3.5,-1.5,0.845
0.2,2.2,-3.7,-1.7000000000000002,0.823
0.1,2.1,-3.8,-1.7999999999999998,0.856
0.0,2.0,-3.9,-1.9,0.824
0.1,2.1,-3.4,-1.4,0.856
0.0,2.0,-3.1,-1.1,0.862
0.1,2.1,-3.0,-1.0,0.876
0.2,2.2,-3.3,-1.2999999999999998,0.847
0.0,2.0,-3.4,-1.4,0.874
0.2,2.2,-3.6,-1.6,0.82
0.1,2.1,-3.7,-1.7000000000000002,0.838
0.0,2.0,-3.8,-1.7999999999999998,0.837
0.0,2.0,-3.0,-1.0,0.857
0.1,2.1,-3.3,-1.2999999999999998,0.871
0.2,2.2,-4.0,-2.0,0.787
0.2,2.2,-3.2,-1.2000000000000002,0.854
0.0,2.0,-3.3,-1.2999999999999998,0.857
0.1,2.1,-3.6,-1.6,0.847
0.2,2.2,-3.5,-1.5,0.815
0.0,2.0,-3.7,-1.7000000000000002,0.855
0.1,2.1,-3.2,-1.2000000000000002,0.867
0.1,2.1,-4.0,-2.0,0.801
0.2,2.2,-3.1,-1.1,0.849
0.2,2.2,-3.9,-1.9,0.804
0.3,2.3,-3.7,-1.7000000000000002,0.829
0.5,2.5,-3.9,-1.9,0.755
0.4,2.4,-4.0,-2.0,0.755
0.2,2.2,-3.0,-1.0,0.861
0.4,2.4,-3.6,-1.6,0.806
0.3,2.3,-3.3,-1.2999999999999998,0.841
0.5,2.5,-3.5,-1.5,0.81
0.4,2.4,-3.2,-1.2000000000000002,0.84
0.3,2.3,-3.6,-1.6,0.817
0.4,2.4,-3.9,-1.9,0.803
0.3,2.3,-4.0,-2.0,0.78
0.5,2.5,-3.8,-1.7999999999999998,0.753
0.4,2.4,-3.5,-1.5,0.819
0.3,2.3,-3.2,-1.2000000000000002,0.861
0.4,2.4,-3.1,-1.1,0.84
0.5,2.5,-3.4,-1.4,0.822
0.3,2.3,-3.5,-1.5,0.826
0.4,2.4,-3.8,-1.7999999999999998,0.802
0.5,2.5,-3.7,-1.7000000000000002,0.801
0.3,2.3,-3.9,-1.9,0.797
0.3,2.3,-3.1,-1.1,0.841
0.4,2.4,-3.4,-1.4,0.835
0.4,2.4,-3.0,-1.0,0.858
0.5,2.5,-3.3,-1.2999999999999998,0.831
0.3,2.3,-3.4,-1.4,0.844
0.4,2.4,-3.7,-1.7000000000000002,0.827
0.3,2.3,-3.8,-1.7999999999999998,0.808
0.5,2.5,-3.6,-1.6,0.789
0.3,2.3,-3.0,-1.0,0.872
0.4,2.4,-3.3,-1.2999999999999998,0.835
0.5,2.5,-4.0,-2.0,0.738
0.5,2.5,-3.2,-1.2000000000000002,0.844
0.6,2.6,-3.8,-1.7999999999999998,0.75
0.6,2.6,-3.0,-1.0,0.838
0.5,2.5,-3.1,-1.1,0.831
0.8,2.8,-4.0,-2.0,0.678
0.7,2.7,-3.7,-1.7000000000000002,0.756
0.6,2.6,-3.4,-1.4,0.798
0.7,2.7,-3.3,-1.2999999999999998,0.818
0.8,2.8,-3.6,-1.6,0.764
0.6,2.6,-3.7,-1.7000000000000002,0.773
0.7,2.7,-4.0,-2.0,0.699
0.5,2.5,-3.0,-1.0,0.843
0.8,2.8,-3.9,-1.9,0.702
0.7,2.7,-3.6,-1.6,0.781
0.6,2.6,-3.3,-1.2999999999999998,0.831
0.7,2.7,-3.2,-1.2000000000000002,0.832
0.8,2.8,-3.5,-1.5,0.759
0.6,2.6,-3.6,-1.6,0.779
0.7,2.7,-3.9,-1.9,0.706
0.6,2.6,-4.0,-2.0,0.702
0.8,2.8,-3.8,-1.7999999999999998,0.732
0.7,2.7,-3.5,-1.5,0.797
0.6,2.6,-3.2,-1.2000000000000002,0.821
0.7,2.7,-3.1,-1.1,0.857
0.8,2.8,-3.4,-1.4,0.795
0.6,2.6,-3.5,-1.5,0.783
0.7,2.7,-3.8,-1.7999999999999998,0.747
0.6,2.6,-3.9,-1.9,0.756
0.8,2.8,-3.7,-1.7000000000000002,0.763
0.7,2.7,-3.4,-1.4,0.793
0.6,2.6,-3.1,-1.1,0.851
0.7,2.7,-3.0,-1.0,0.838
0.8,2.8,-3.3,-1.2999999999999998,0.796
0.9,2.9,-3.9,-1.9,0.681
0.9,2.9,-3.1,-1.1,0.829
0.8,2.8,-3.2,-1.2000000000000002,0.804
1.0,3.0,-3.0,-1.0,0.807
1.0,3.0,-3.8,-1.7999999999999998,0.68
0.9,2.9,-3.5,-1.5,0.742
1.0,3.0,-3.4,-1.4,0.769
0.9,2.9,-3.8,-1.7999999999999998,0.704
0.9,2.9,-3.0,-1.0,0.82
0.8,2.8,-3.1,-1.1,0.822
1.0,3.0,-3.7,-1.7000000000000002,0.708
0.9,2.9,-3.4,-1.4,0.792
1.0,3.0,-3.3,-1.2999999999999998,0.765
1.0,3.0,-4.0,-2.0,0.642
0.9,2.9,-3.7,-1.7000000000000002,0.732
0.8,2.8,-3.0,-1.0,0.813
1.0,3.0,-3.6,-1.6,0.713
0.9,2.9,-3.3,-1.2999999999999998,0.783
1.0,3.0,-3.2,-1.2000000000000002,0.793
1.0,3.0,-3.9,-1.9,0.639
0.9,2.9,-3.6,-1.6,0.742
0.9,2.9,-4.0,-2.0,0.653
1.0,3.0,-3.5,-1.5,0.722
0.9,2.9,-3.2,-1.2000000000000002,0.801
1.0,3.0,-3.1,-1.1,0.812
