$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
1.8,3.8,5.6,7.6,0.163
1.5,3.5,4.0,6.0,0.374
0.3,2.3,-2.4,-0.3999999999999999,0.871
0.6,2.6,-0.8,1.2,0.865
0.0,2.0,-4.0,-2.0,0.806
1.2,3.2,2.4,4.4,0.733
2.2,4.2,-2.9,-0.8999999999999999,0.578
0.9,2.9,0.8,2.8,0.85
1.8,3.8,5.7,7.7,0.159
1.5,3.5,4.1,6.1,0.352
0.3,2.3,-2.3,-0.2999999999999998,0.868
2.2,4.2,-2.8,-0.7999999999999998,0.629
0.0,2.0,-3.9,-1.9,0.83
1.2,3.2,2.5,4.5,0.694
0.9,2.9,0.9,2.9,0.861
0.6,2.6,-0.7,1.3,0.846
1.5,3.5,4.2,6.2,0.34
1.8,3.8,5.8,7.8,0.129
1.2,3.2,2.6,4.6,0.7
2.2,4.2,-2.7,-0.7000000000000002,0.646
0.0,2.0,-3.8,-1.7999999999999998,0.795
0.3,2.3,-2.2,-0.20000000000000018,0.869
0.9,2.9,1.0,3.0,0.844
0.6,2.6,-0.6,1.4,0.868
1.8,3.8,5.9,7.9,0.184
1.5,3.5,4.3,6.3,0.31
1.2,3.2,2.7,4.7,0.629
2.2,4.2,-2.6,-0.6000000000000001,0.65
0.0,2.0,-3.7,-1.7000000000000002,0.846
0.6,2.6,-0.5,1.5,0.86
0.9,2.9,1.1,3.1,0.833
0.3,2.3,-2.1,-0.10000000000000009,0.869
1.8,3.8,6.0,8.0,0.143
1.5,3.5,4.4,6.4,0.28
1.2,3.2,2.8,4.8,0.641
2.2,4.2,-2.5,-0.5,0.711
0.0,2.0,-3.6,-1.6,0.855
0.6,2.6,-0.4,1.6,0.882
0.9,2.9,1.2,3.2,0.834
0.3,2.3,-2.0,0.0,0.878
1.9,3.9,-4.0,-2.0,0.326
1.2,3.2,2.9,4.9,0.607
1.5,3.5,4.5,6.5,0.274
0.6,2.6,-0.3,1.7,0.865
2.2,4.2,-2.4,-0.3999999999999999,0.706
0.0,2.0,-3.5,-1.5,0.846
0.3,2.3,-1.9,0.10000000000000009,0.878
0.9,2.9,1.3,3.3,0.827
1.9,3.9,-3.9,-1.9,0.364
1.2,3.2,3.0,5.0,0.582
1.5,3.5,4.6,6.6,0.256
2.2,4.2,-2.3,-0.2999999999999998,0.722
0.0,2.0,-3.4,-1.4,0.838
0.6,2.6,-0.2,1.8,0.865
0.9,2.9,1.4,3.4,0.827
0.3,2.3,-1.8,0.19999999999999996,0.867
1.9,3.9,-3.8,-1.7999999999999998,0.371
0.6,2.6,-0.1,1.9,0.888
0.0,2.0,-3.3,-1.2999999999999998,0.865
2.2,4.2,-2.2,-0.20000000000000018,0.76
1.2,3.2,3.1,5.1,0.55
1.5,3.5,4.7,6.7,0.221
0.3,2.3,-1.7,0.30000000000000004,0.875
0.9,2.9,1.5,3.5,0.808
1.9,3.9,-3.7,-1.7000000000000002,0.413
1.2,3.2,3.2,5.2,0.5
0.6,2.6,0.0,2.0,0.863
2.2,4.2,-2.1,-0.10000000000000009,0.768
1.5,3.5,4.8,6.8,0.228
0.0,2.0,-3.2,-1.2000000000000002,0.853
0.3,2.3,-1.6,0.3999999999999999,0.872
0.9,2.9,1.6,3.6,0.802
1.9,3.9,-3.6,-1.6,0.443
1.2,3.2,3.3,5.3,0.477
0.0,2.0,-3.1,-1.1,0.845
2.2,4.2,-2.0,0.0,0.815
1.5,3.5,4.9,6.9,0.199
0.6,2.6,0.1,2.1,0.87
0.3,2.3,-1.5,0.5,0.859
0.9,2.9,1.7,3.7,0.824
1.9,3.9,-3.5,-1.5,0.47
1.2,3.2,3.4,5.4,0.412
0.0,2.0,-3.0,-1.0,0.872
2.2,4.2,-1.9,0.10000000000000009,0.809
0.6,2.6,0.2,2.2,0.872
1.5,3.5,5.0,7.0,0.19
0.3,2.3,-1.4,0.6000000000000001,0.875
0.9,2.9,1.8,3.8,0.782
1.9,3.9,-3.4,-1.4,0.54
2.2,4.2,-1.8,0.19999999999999996,0.824
1.2,3.2,3.5,5.5,0.419
0.0,2.0,-2.9,-0.8999999999999999,0.865
0.6,2.6,0.3,2.3,0.864
1.5,3.5,5.1,7.1,0.188
0.3,2.3,-1.3,0.7,0.877
0.9,2.9,1.9,3.9,0.776
1.9,3.9,-3.3,-1.2999999999999998,0.569
2.2,4.2,-1.7,0.30000000000000004,0.835
1.2,3.2,3.6,5.6,0.392
0.0,2.0,-2.8,-0.7999999999999998,0.865
1.5,3.5,5.2,7.2,0.17
0.6,2.6,0.4,2.4,0.857
0.3,2.3,-1.2,0.8,0.877
0.9,2.9,2.0,4.0,0.746
1.9,3.9,-3.2,-1.2000000000000002,0.581
2.2,4.2,-1.6,0.3999999999999999,0.842
1.2,3.2,3.7,5.7,0.4
0.0,2.0,-2.7,-0.7000000000000002,0.855
1.5,3.5,5.3,7.3,0.161
0.6,2.6,0.5,2.5,0.859
0.3,2.3,-1.1,0.8999999999999999,0.861
0.9,2.9,2.1,4.1,0.728
1.9,3.9,-3.1,-1.1,0.619
2.2,4.2,-1.5,0.5,0.855
1.2,3.2,3.8,5.8,0.359
0.0,2.0,-2.6,-0.6000000000000001,0.858
1.5,3.5,5.4,7.4,0.188
0.6,2.6,0.6,2.6,0.874
0.3,2.3,-1.0,1.0,0.892
0.9,2.9,2.2,4.2,0.669
1.9,3.9,-3.0,-1.0,0.635
2.2,4.2,-1.4,0.6000000000000001,0.836
0.0,2.0,-2.5,-0.5,0.876
1.5,3.5,5.5,7.5,0.155
1.2,3.2,3.9,5.9,0.321
0.6,2.6,0.7,2.7,0.86
0.3,2.3,-0.9,1.1,0.867
0.9,2.9,2.3,4.3,0.677
1.9,3.9,-2.9,-0.8999999999999999,0.65
2.2,4.2,-1.3,0.7,0.871
0.0,2.0,-2.4,-0.3999999999999999,0.866
1.5,3.5,5.6,7.6,0.137
1.2,3.2,4.0,6.0,0.285
0.6,2.6,0.8,2.8,0.847
0.9,2.9,2.4,4.4,0.674
0.3,2.3,-0.8,1.2,0.862
1.9,3.9,-2.8,-0.7999999999999998,0.682
2.2,4.2,-1.2,0.8,0.864
0.0,2.0,-2.3,-0.2999999999999998,0.874
1.5,3.5,5.7,7.7,0.15
1.2,3.2,4.1,6.1,0.288
0.6,2.6,0.9,2.9,0.832
0.3,2.3,-0.7,1.3,0.868
0.9,2.9,2.5,4.5,0.626
1.9,3.9,-2.7,-0.7000000000000002,0.726
2.2,4.2,-1.1,0.8999999999999999,0.855
0.0,2.0,-2.2,-0.20000000000000018,0.871
1.5,3.5,5.8,7.8,0.149
1.2,3.2,4.2,6.2,0.236
0.6,2.6,1.0,3.0,0.848
0.3,2.3,-0.6,1.4,0.872
0.9,2.9,2.6,4.6,0.599
1.9,3.9,-2.6,-0.6000000000000001,0.749
2.2,4.2,-1.0,1.0,0.872
0.0,2.0,-2.1,-0.10000000000000009,0.873
1.5,3.5,5.9,7.9,0.125
1.2,3.2,4.3,6.3,0.254
0.6,2.6,1.1,3.1,0.831
0.3,2.3,-0.5,1.5,0.865
0.9,2.9,2.7,4.7,0.579
1.9,3.9,-2.5,-0.5,0.754
2.2,4.2,-0.9,1.1,0.87
0.0,2.0,-2.0,0.0,0.861
1.5,3.5,6.0,8.0,0.131
1.2,3.2,4.4,6.4,0.247
0.6,2.6,1.2,3.2,0.824
0.3,2.3,-0.4,1.6,0.881
0.9,2.9,2.8,4.8,0.54
1.9,3.9,-2.4,-0.3999999999999999,0.756
2.2,4.2,-0.8,1.2,0.853
1.6,3.6,-4.0,-2.0,0.425
0.0,2.0,-1.9,0.10000000000000009,0.867
1.2,3.2,4.5,6.5,0.233
0.6,2.6,1.3,3.3,0.831
0.3,2.3,-0.3,1.7,0.882
0.9,2.9,2.9,4.9,0.506
1.9,3.9,-2.3,-0.2999999999999998,0.76
2.2,4.2,-0.7,1.3,0.857
1.6,3.6,-3.9,-1.9,0.458
0.0,2.0,-1.8,0.19999999999999996,0.864
1.2,3.2,4.6,6.6,0.216
0.6,2.6,1.4,3.4,0.793
0.3,2.3,-0.2,1.8,0.864
0.9,2.9,3.0,5.0,0.467
1.9,3.9,-2.2,-0.20000000000000018,0.787
2.2,4.2,-0.6,1.4,0.876
1.6,3.6,-3.8,-1.7999999999999998,0.484
0.0,2.0,-1.7,0.30000000000000004,0.87
1.2,3.2,4.7,6.7,0.176
0.6,2.6,1.5,3.5,0.765
