,avg_correct_ranking,avg_incrt,avg_incrt_w_n,avg_pval,mum,sigm,success_rate
278,0.6345,0.025733333333333955,0.010188888888888857,0.061907371301812134,2000,150,0.9665
279,0.304,0.1028666666666676,0.029583333333334003,0.15159400167979445,400,155,0.874
280,0.424,0.07206666666666708,0.018205555555555704,0.12938314075987473,600,155,0.9395
281,0.4745,0.05726111111111181,0.016527777777777763,0.10324385391460446,800,155,0.938
282,0.514,0.047694444444445136,0.014861111111111063,0.0868848086715348,1000,155,0.9495
283,0.547,0.04080000000000048,0.012999999999999958,0.08409907256579913,1200,155,0.9565
284,0.5785,0.035361111111111725,0.011888888888888852,0.07959943800584887,1400,155,0.966
285,0.5955,0.03269444444444501,0.011399999999999962,0.06734239712904294,1600,155,0.971
286,0.643,0.028022222222222882,0.00991111111111108,0.06513260666843174,1800,155,0.966
287,0.679,0.025572222222222833,0.008744444444444418,0.07472437717817526,2000,155,0.963
288,0.3035,0.10503888888888951,0.030400000000000715,,400,160,0.8715
289,0.4575,0.07297777777777827,0.018100000000000113,,600,160,0.942
290,0.481,0.05743333333333402,0.015961111111111058,0.09159391443408788,800,160,0.9485
291,0.517,0.04854444444444517,0.014683333333333288,0.0974469306249506,1000,160,0.955
292,0.55,0.041822222222222885,0.013411111111111068,0.09223467142725995,1200,160,0.9495
293,0.581,0.03651666666666724,0.011777777777777741,0.07706629741693334,1400,160,0.956
294,0.6085,0.0330944444444451,0.01116666666666663,0.07097645993846967,1600,160,0.964
295,0.6105,0.030416666666667275,0.011111111111111077,0.06468753197840169,1800,160,0.9575
296,0.642,0.026850000000000665,0.00973888888888886,0.06759528781636917,2000,160,0.967
297,0.303,0.10965000000000079,0.03189444444444515,0.1581977943400343,400,165,0.8715
298,0.4295,0.07418333333333384,0.01846111111111127,,600,165,0.939
299,0.496,0.057816666666667356,0.01561111111111106,0.09011612496591508,800,165,0.956
300,0.5275,0.04822777777777845,0.013927777777777733,,1000,165,0.95
301,0.555,0.04201111111111182,0.012938888888888847,0.07613274698834559,1200,165,0.963
302,0.586,0.03711666666666721,0.011699999999999962,0.08182180667584658,1400,165,0.9565
303,0.618,0.03250000000000058,0.0103333333333333,0.0748635483540588,1600,165,0.964
304,0.6115,0.030611111111111793,0.01065555555555552,0.06735533271401822,1800,165,0.9625
305,0.649,0.02772222222222286,0.009877777777777746,0.06548358924659545,2000,165,0.9615
306,0.314,0.1100388888888894,0.032261111111111844,0.15148099127903641,400,170,0.854
307,0.423,0.07685555555555626,0.018816666666666818,,600,170,0.935
308,0.4625,0.06168333333333397,0.016666666666666663,0.10585477144733478,800,170,0.9415
309,0.5145,0.05144444444444511,0.014411111111111064,0.09384639553478305,1000,170,0.9515
310,0.5545,0.04343888888888956,0.013255555555555514,0.08003434059869499,1200,170,0.9545
311,0.598,0.03815000000000062,0.011422222222222184,0.07231891755680624,1400,170,0.966
312,0.5925,0.03547222222222283,0.011766666666666628,0.06712691007349703,1600,170,0.9605
313,0.6275,0.030366666666667326,0.01022222222222219,0.06841208854486645,1800,170,0.967
314,0.6235,0.02805555555555626,0.010244444444444412,0.05981146810153365,2000,170,0.968
315,0.2925,0.1158944444444451,0.03593333333333418,,400,175,0.805
316,0.423,0.07798333333333406,0.01900000000000017,0.11153252194560932,600,175,0.9365
317,0.5015,0.060905555555556184,0.015477777777777726,0.10016260592187812,800,175,0.9535
318,0.5155,0.05281111111111175,0.014744444444444397,0.08612310596472707,1000,175,0.9525
319,0.5685,0.04342222222222288,0.013138888888888846,,1200,175,0.9595
320,0.5815,0.039205555555556236,0.012044444444444406,0.07575601171533304,1400,175,0.9635
321,0.601,0.0347666666666673,0.01124444444444441,0.06537584887269562,1600,175,0.9685
322,0.6325,0.03083333333333391,0.010377777777777744,0.06771065816333419,1800,175,0.9635
323,0.6525,0.02848888888888955,0.009277777777777748,0.06107726561635638,2000,175,0.9775
324,0.298,0.116144444444445,0.037516666666667656,,400,180,0.831
325,0.4115,0.08010555555555628,0.02022222222222249,0.12394359171604709,600,180,0.929
326,0.485,0.06272222222222296,0.016227777777777747,0.10363499645812267,800,180,0.947
327,0.532,0.051916666666667395,0.01343333333333329,0.08972900235595165,1000,180,0.958
328,0.5525,0.04556111111111177,0.013266666666666623,0.08346312809782556,1200,180,0.9535
329,0.585,0.039844444444445015,0.011722222222222184,0.08118159044239212,1400,180,0.963
330,0.598,0.03551666666666722,0.011177777777777743,0.06816713049116892,1600,180,0.96
331,0.6205,0.03244444444444508,0.010666666666666632,0.07241257587360718,1800,180,0.961
