$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
7.3,2.0,-1.7,2.0,0.183
-2.3,2.0,-1.4,2.0,0.887
15.7,2.0,-3.0,2.0,0.161
8.4,2.0,-1.2,2.0,0.183
11.0,2.0,0.8,2.0,0.191
0.8,2.0,0.6,2.0,0.851
-4.0,2.0,-2.4,2.0,0.877
-1.7,2.0,-0.9,2.0,0.876
15.0,2.0,-4.0,2.0,0.199
4.5,2.0,-3.7,2.0,0.37
5.3,2.0,-3.2,2.0,0.27
14.6,2.0,-3.5,2.0,0.205
-1.2,2.0,-0.4,2.0,0.871
6.8,2.0,-2.2,2.0,0.188
10.3,2.0,0.3,2.0,0.193
-3.0,2.0,-1.9,2.0,0.86
9.1,2.0,-0.7,2.0,0.189
7.4,2.0,-1.7,2.0,0.177
5.7,2.0,-2.7,2.0,0.227
-2.2,2.0,-1.4,2.0,0.873
9.4,2.0,-0.2,2.0,0.201
0.3,2.0,0.1,2.0,0.866
0.9,2.0,0.6,2.0,0.866
-3.9,2.0,-2.4,2.0,0.862
15.8,2.0,-3.0,2.0,0.201
8.5,2.0,-1.2,2.0,0.168
15.1,2.0,-4.0,2.0,0.217
11.1,2.0,0.8,2.0,0.208
4.6,2.0,-3.7,2.0,0.347
5.4,2.0,-3.2,2.0,0.219
-1.1,2.0,-0.4,2.0,0.852
14.7,2.0,-3.5,2.0,0.2
-1.6,2.0,-0.9,2.0,0.863
9.2,2.0,-0.7,2.0,0.208
-2.9,2.0,-1.9,2.0,0.859
0.4,2.0,0.1,2.0,0.861
-2.1,2.0,-1.4,2.0,0.872
6.9,2.0,-2.2,2.0,0.216
-3.8,2.0,-2.4,2.0,0.86
7.5,2.0,-1.7,2.0,0.207
10.4,2.0,0.3,2.0,0.207
9.5,2.0,-0.2,2.0,0.212
15.9,2.0,-3.0,2.0,0.191
1.0,2.0,0.6,2.0,0.862
5.8,2.0,-2.7,2.0,0.242
4.7,2.0,-3.7,2.0,0.316
15.2,2.0,-4.0,2.0,0.191
8.6,2.0,-1.2,2.0,0.207
-1.5,2.0,-0.9,2.0,0.865
11.2,2.0,0.8,2.0,0.181
-1.0,2.0,-0.4,2.0,0.836
5.5,2.0,-3.2,2.0,0.253
14.8,2.0,-3.5,2.0,0.192
9.3,2.0,-0.7,2.0,0.192
7.0,2.0,-2.2,2.0,0.211
0.5,2.0,0.1,2.0,0.85
-2.0,2.0,-1.4,2.0,0.849
-3.7,2.0,-2.4,2.0,0.861
-2.8,2.0,-1.9,2.0,0.87
10.5,2.0,0.3,2.0,0.182
9.6,2.0,-0.2,2.0,0.186
5.9,2.0,-2.7,2.0,0.204
1.1,2.0,0.6,2.0,0.843
15.3,2.0,-4.0,2.0,0.18
7.6,2.0,-1.7,2.0,0.193
16.0,2.0,-3.0,2.0,0.181
8.7,2.0,-1.2,2.0,0.212
-1.4,2.0,-0.9,2.0,0.886
4.8,2.0,-3.7,2.0,0.319
-0.9,2.0,-0.4,2.0,0.88
7.1,2.0,-2.2,2.0,0.171
5.6,2.0,-3.2,2.0,0.213
9.4,2.0,-0.7,2.0,0.214
11.3,2.0,0.8,2.0,0.205
14.9,2.0,-3.5,2.0,0.207
0.6,2.0,0.1,2.0,0.843
6.0,2.0,-2.7,2.0,0.228
-4.0,2.0,-2.9,2.0,0.86
15.4,2.0,-4.0,2.0,0.196
-3.6,2.0,-2.4,2.0,0.853
-2.7,2.0,-1.9,2.0,0.873
-1.9,2.0,-1.4,2.0,0.858
1.2,2.0,0.6,2.0,0.837
10.6,2.0,0.3,2.0,0.204
9.7,2.0,-0.2,2.0,0.187
7.2,2.0,-2.2,2.0,0.207
-1.3,2.0,-0.9,2.0,0.853
7.7,2.0,-1.7,2.0,0.199
9.5,2.0,-0.7,2.0,0.188
8.8,2.0,-1.2,2.0,0.199
11.4,2.0,0.8,2.0,0.191
-0.8,2.0,-0.4,2.0,0.866
5.7,2.0,-3.2,2.0,0.212
4.9,2.0,-3.7,2.0,0.292
0.7,2.0,0.1,2.0,0.857
15.0,2.0,-3.5,2.0,0.161
-3.9,2.0,-2.9,2.0,0.883
-3.5,2.0,-2.4,2.0,0.867
15.5,2.0,-4.0,2.0,0.204
6.1,2.0,-2.7,2.0,0.211
1.3,2.0,0.6,2.0,0.857
-2.6,2.0,-1.9,2.0,0.869
10.7,2.0,0.3,2.0,0.191
-1.8,2.0,-1.4,2.0,0.874
-1.2,2.0,-0.9,2.0,0.874
9.8,2.0,-0.2,2.0,0.203
7.3,2.0,-2.2,2.0,0.209
9.6,2.0,-0.7,2.0,0.218
8.9,2.0,-1.2,2.0,0.218
7.8,2.0,-1.7,2.0,0.17
0.8,2.0,0.1,2.0,0.846
-0.7,2.0,-0.4,2.0,0.866
5.8,2.0,-3.2,2.0,0.221
11.5,2.0,0.8,2.0,0.215
-3.4,2.0,-2.4,2.0,0.885
10.8,2.0,0.3,2.0,0.215
5.0,2.0,-3.7,2.0,0.285
15.6,2.0,-4.0,2.0,0.193
-3.8,2.0,-2.9,2.0,0.864
-2.5,2.0,-1.9,2.0,0.885
1.4,2.0,0.6,2.0,0.83
15.1,2.0,-3.5,2.0,0.201
6.2,2.0,-2.7,2.0,0.194
7.4,2.0,-2.2,2.0,0.219
-1.1,2.0,-0.9,2.0,0.87
-1.7,2.0,-1.4,2.0,0.856
9.7,2.0,-0.7,2.0,0.19
-3.3,2.0,-2.4,2.0,0.862
0.9,2.0,0.1,2.0,0.834
9.9,2.0,-0.2,2.0,0.171
5.9,2.0,-3.2,2.0,0.219
7.9,2.0,-1.7,2.0,0.236
9.0,2.0,-1.2,2.0,0.192
-0.6,2.0,-0.4,2.0,0.875
11.6,2.0,0.8,2.0,0.189
15.7,2.0,-4.0,2.0,0.217
10.9,2.0,0.3,2.0,0.188
-3.7,2.0,-2.9,2.0,0.854
6.3,2.0,-2.7,2.0,0.201
5.1,2.0,-3.7,2.0,0.255
15.2,2.0,-3.5,2.0,0.19
1.5,2.0,0.6,2.0,0.823
-2.4,2.0,-1.9,2.0,0.861
-3.2,2.0,-2.4,2.0,0.844
7.5,2.0,-2.2,2.0,0.211
9.8,2.0,-0.7,2.0,0.18
-1.6,2.0,-1.4,2.0,0.861
-1.0,2.0,-0.9,2.0,0.852
1.0,2.0,0.1,2.0,0.867
8.0,2.0,-1.7,2.0,0.203
6.0,2.0,-3.2,2.0,0.215
15.8,2.0,-4.0,2.0,0.183
11.7,2.0,0.8,2.0,0.216
6.4,2.0,-2.7,2.0,0.218
10.0,2.0,-0.2,2.0,0.208
11.0,2.0,0.3,2.0,0.217
9.1,2.0,-1.2,2.0,0.179
15.3,2.0,-3.5,2.0,0.182
-0.5,2.0,-0.4,2.0,0.85
-3.6,2.0,-2.9,2.0,0.878
-3.1,2.0,-2.4,2.0,0.861
5.2,2.0,-3.7,2.0,0.238
-2.3,2.0,-1.9,2.0,0.862
-0.9,2.0,-0.9,2.0,0.872
1.6,2.0,0.6,2.0,0.833
7.6,2.0,-2.2,2.0,0.199
-1.5,2.0,-1.4,2.0,0.845
9.9,2.0,-0.7,2.0,0.196
11.8,2.0,0.8,2.0,0.19
1.1,2.0,0.1,2.0,0.844
-0.4,2.0,-0.4,2.0,0.878
8.1,2.0,-1.7,2.0,0.189
-3.0,2.0,-2.4,2.0,0.858
10.1,2.0,-0.2,2.0,0.211
15.9,2.0,-4.0,2.0,0.199
6.1,2.0,-3.2,2.0,0.22
6.5,2.0,-2.7,2.0,0.214
9.2,2.0,-1.2,2.0,0.195
5.3,2.0,-3.7,2.0,0.248
15.4,2.0,-3.5,2.0,0.169
11.1,2.0,0.3,2.0,0.191
-0.8,2.0,-0.9,2.0,0.869
-2.2,2.0,-1.9,2.0,0.88
-3.5,2.0,-2.9,2.0,0.877
7.7,2.0,-2.2,2.0,0.166
10.0,2.0,-0.7,2.0,0.204
1.7,2.0,0.6,2.0,0.836
-1.4,2.0,-1.4,2.0,0.85
1.2,2.0,0.1,2.0,0.846
8.2,2.0,-1.7,2.0,0.216
6.2,2.0,-3.2,2.0,0.204
11.9,2.0,0.8,2.0,0.198
-2.9,2.0,-2.4,2.0,0.871
6.6,2.0,-2.7,2.0,0.202
10.2,2.0,-0.2,2.0,0.2
-0.3,2.0,-0.4,2.0,0.849
16.0,2.0,-4.0,2.0,0.21
-0.7,2.0,-0.9,2.0,0.856
15.5,2.0,-3.5,2.0,0.208
9.3,2.0,-1.2,2.0,0.205
-2.1,2.0,-1.9,2.0,0.858
5.4,2.0,-3.7,2.0,0.21
11.2,2.0,0.3,2.0,0.18
10.1,2.0,-0.7,2.0,0.194
-3.4,2.0,-2.9,2.0,0.859
-1.3,2.0,-1.4,2.0,0.859
1.3,2.0,0.1,2.0,0.835
1.8,2.0,0.6,2.0,0.823
7.8,2.0,-2.2,2.0,0.177
6.3,2.0,-3.2,2.0,0.222
6.7,2.0,-2.7,2.0,0.227
-4.0,2.0,-3.9,2.0,0.887
12.0,2.0,0.8,2.0,0.189
8.3,2.0,-1.7,2.0,0.219
-2.8,2.0,-2.4,2.0,0.866
10.3,2.0,-0.2,2.0,0.217
-0.6,2.0,-0.9,2.0,0.88
-0.2,2.0,-0.4,2.0,0.876
15.6,2.0,-3.5,2.0,0.211
5.5,2.0,-3.7,2.0,0.221
-2.0,2.0,-1.9,2.0,0.852
9.4,2.0,-1.2,2.0,0.193
1.9,2.0,0.6,2.0,0.818
10.2,2.0,-0.7,2.0,0.217
-1.2,2.0,-1.4,2.0,0.869
11.3,2.0,0.3,2.0,0.196
-3.3,2.0,-2.9,2.0,0.866
6.8,2.0,-2.7,2.0,0.195
6.4,2.0,-3.2,2.0,0.194
1.4,2.0,0.1,2.0,0.836
-3.9,2.0,-3.9,2.0,0.87
7.9,2.0,-2.2,2.0,0.2
8.4,2.0,-1.7,2.0,0.187
-0.5,2.0,-0.9,2.0,0.886
12.1,2.0,0.8,2.0,0.211
10.4,2.0,-0.2,2.0,0.19
-2.7,2.0,-2.4,2.0,0.862
15.7,2.0,-3.5,2.0,0.2
5.6,2.0,-3.7,2.0,0.213
-0.1,2.0,-0.4,2.0,0.868
-1.1,2.0,-1.4,2.0,0.869
-1.9,2.0,-1.9,2.0,0.865
6.5,2.0,-3.2,2.0,0.2
9.5,2.0,-1.2,2.0,0.217
2.0,2.0,0.6,2.0,0.809
-3.2,2.0,-2.9,2.0,0.864
11.4,2.0,0.3,2.0,0.204
10.3,2.0,-0.7,2.0,0.183
6.9,2.0,-2.7,2.0,0.228
8.0,2.0,-2.2,2.0,0.193
12.2,2.0,0.8,2.0,0.239
8.5,2.0,-1.7,2.0,0.196
-0.4,2.0,-0.9,2.0,0.871
5.7,2.0,-3.7,2.0,0.193
1.5,2.0,0.1,2.0,0.823
-3.8,2.0,-3.9,2.0,0.866
10.5,2.0,-0.2,2.0,0.18
15.8,2.0,-3.5,2.0,0.217
0.0,2.0,-0.4,2.0,0.875
-2.6,2.0,-2.4,2.0,0.882
-1.0,2.0,-1.4,2.0,0.852
-1.8,2.0,-1.9,2.0,0.864
11.5,2.0,0.3,2.0,0.193
6.6,2.0,-3.2,2.0,0.202
12.3,2.0,0.8,2.0,0.203
-0.3,2.0,-0.9,2.0,0.861
10.4,2.0,-0.7,2.0,0.198
-3.1,2.0,-2.9,2.0,0.857
8.6,2.0,-1.7,2.0,0.204
9.6,2.0,-1.2,2.0,0.183
2.1,2.0,0.6,2.0,0.796
1.6,2.0,0.1,2.0,0.811
7.0,2.0,-2.7,2.0,0.203
5.8,2.0,-3.7,2.0,0.227
8.1,2.0,-2.2,2.0,0.204
-3.7,2.0,-3.9,2.0,0.864
10.6,2.0,-0.2,2.0,0.197
-2.5,2.0,-2.4,2.0,0.89
-0.9,2.0,-1.4,2.0,0.861
15.9,2.0,-3.5,2.0,0.19
0.1,2.0,-0.4,2.0,0.875
-0.2,2.0,-0.9,2.0,0.852
12.4,2.0,0.8,2.0,0.174
10.5,2.0,-0.7,2.0,0.21
9.7,2.0,-1.2,2.0,0.197
-1.7,2.0,-1.9,2.0,0.871
-3.0,2.0,-2.9,2.0,0.843
5.9,2.0,-3.7,2.0,0.22
11.6,2.0,0.3,2.0,0.217
7.1,2.0,-2.7,2.0,0.215
8.7,2.0,-1.7,2.0,0.212
6.7,2.0,-3.2,2.0,0.176
1.7,2.0,0.1,2.0,0.825
-3.6,2.0,-3.9,2.0,0.876
2.2,2.0,0.6,2.0,0.798
-0.8,2.0,-1.4,2.0,0.873
8.2,2.0,-2.2,2.0,0.213
-2.4,2.0,-2.4,2.0,0.878
10.7,2.0,-0.2,2.0,0.203
-0.1,2.0,-0.9,2.0,0.863
16.0,2.0,-3.5,2.0,0.18
0.2,2.0,-0.4,2.0,0.859
12.5,2.0,0.8,2.0,0.202
-1.6,2.0,-1.9,2.0,0.868
10.6,2.0,-0.7,2.0,0.195
1.8,2.0,0.1,2.0,0.815
-2.9,2.0,-2.9,2.0,0.863
6.0,2.0,-3.7,2.0,0.204
9.8,2.0,-1.2,2.0,0.21
-0.7,2.0,-1.4,2.0,0.871
7.2,2.0,-2.7,2.0,0.204
11.7,2.0,0.3,2.0,0.183
8.3,2.0,-2.2,2.0,0.208
8.8,2.0,-1.7,2.0,0.205
6.8,2.0,-3.2,2.0,0.18
2.3,2.0,0.6,2.0,0.798
-3.5,2.0,-3.9,2.0,0.842
-1.5,2.0,-1.9,2.0,0.846
0.0,2.0,-0.9,2.0,0.865
10.8,2.0,-0.2,2.0,0.195
-2.3,2.0,-2.4,2.0,0.87
12.6,2.0,0.8,2.0,0.172
10.7,2.0,-0.7,2.0,0.218
0.3,2.0,-0.4,2.0,0.837
6.1,2.0,-3.7,2.0,0.223
7.3,2.0,-2.7,2.0,0.189
-4.0,2.0,-3.4,2.0,0.869
-0.6,2.0,-1.4,2.0,0.859
1.9,2.0,0.1,2.0,0.796
-2.8,2.0,-2.9,2.0,0.872
9.9,2.0,-1.2,2.0,0.194
8.4,2.0,-2.2,2.0,0.191
8.9,2.0,-1.7,2.0,0.2
6.9,2.0,-3.2,2.0,0.187
2.4,2.0,0.6,2.0,0.785
11.8,2.0,0.3,2.0,0.198
0.1,2.0,-0.9,2.0,0.855
-1.4,2.0,-1.9,2.0,0.871
-3.4,2.0,-3.9,2.0,0.845
10.9,2.0,-0.2,2.0,0.217
10.8,2.0,-0.7,2.0,0.177
-2.2,2.0,-2.4,2.0,0.869
0.4,2.0,-0.4,2.0,0.857
-2.7,2.0,-2.9,2.0,0.874
12.7,2.0,0.8,2.0,0.206
6.2,2.0,-3.7,2.0,0.228
2.0,2.0,0.1,2.0,0.798
-3.9,2.0,-3.4,2.0,0.863
7.4,2.0,-2.7,2.0,0.213
-0.5,2.0,-1.4,2.0,0.858
9.0,2.0,-1.7,2.0,0.195
10.0,2.0,-1.2,2.0,0.222
7.0,2.0,-3.2,2.0,0.208
11.9,2.0,0.3,2.0,0.21
8.5,2.0,-2.2,2.0,0.204
0.2,2.0,-0.9,2.0,0.86
-1.3,2.0,-1.9,2.0,0.872
2.5,2.0,0.6,2.0,0.793
-3.3,2.0,-3.9,2.0,0.865
-2.1,2.0,-2.4,2.0,0.867
2.1,2.0,0.1,2.0,0.795
-0.4,2.0,-1.4,2.0,0.838
10.9,2.0,-0.7,2.0,0.189
0.5,2.0,-0.4,2.0,0.835
11.0,2.0,-0.2,2.0,0.182
-2.6,2.0,-2.9,2.0,0.854
12.8,2.0,0.8,2.0,0.207
-3.8,2.0,-3.4,2.0,0.857
7.1,2.0,-3.2,2.0,0.203
9.1,2.0,-1.7,2.0,0.171
12.0,2.0,0.3,2.0,0.195
7.5,2.0,-2.7,2.0,0.184
6.3,2.0,-3.7,2.0,0.213
8.6,2.0,-2.2,2.0,0.221
10.1,2.0,-1.2,2.0,0.176
2.6,2.0,0.6,2.0,0.773
-1.2,2.0,-1.9,2.0,0.875
-3.2,2.0,-3.9,2.0,0.869
0.3,2.0,-0.9,2.0,0.874
2.2,2.0,0.1,2.0,0.779
-2.0,2.0,-2.4,2.0,0.872
-0.3,2.0,-1.4,2.0,0.864
11.0,2.0,-0.7,2.0,0.196
-3.7,2.0,-3.4,2.0,0.843
-2.5,2.0,-2.9,2.0,0.861
11.1,2.0,-0.2,2.0,0.198
12.9,2.0,0.8,2.0,0.194
0.6,2.0,-0.4,2.0,0.853
7.2,2.0,-3.2,2.0,0.205
6.4,2.0,-3.7,2.0,0.221
12.1,2.0,0.3,2.0,0.219
7.6,2.0,-2.7,2.0,0.188
9.2,2.0,-1.7,2.0,0.206
-3.1,2.0,-3.9,2.0,0.889
2.7,2.0,0.6,2.0,0.756
10.2,2.0,-1.2,2.0,0.19
8.7,2.0,-2.2,2.0,0.185
0.4,2.0,-0.9,2.0,0.847
-0.2,2.0,-1.4,2.0,0.863
2.3,2.0,0.1,2.0,0.774
11.1,2.0,-0.7,2.0,0.201
-1.1,2.0,-1.9,2.0,0.882
-1.9,2.0,-2.4,2.0,0.872
-3.6,2.0,-3.4,2.0,0.863
-2.4,2.0,-2.9,2.0,0.874
7.3,2.0,-3.2,2.0,0.212
0.7,2.0,-0.4,2.0,0.85
13.0,2.0,0.8,2.0,0.179
12.2,2.0,0.3,2.0,0.177
11.2,2.0,-0.2,2.0,0.211
9.3,2.0,-1.7,2.0,0.204
7.7,2.0,-2.7,2.0,0.23
0.5,2.0,-0.9,2.0,0.882
2.8,2.0,0.6,2.0,0.766
6.5,2.0,-3.7,2.0,0.183
-0.1,2.0,-1.4,2.0,0.866
-3.0,2.0,-3.9,2.0,0.877
11.2,2.0,-0.7,2.0,0.176
-1.8,2.0,-2.4,2.0,0.846
2.4,2.0,0.1,2.0,0.798
8.8,2.0,-2.2,2.0,0.202
10.3,2.0,-1.2,2.0,0.194
-2.3,2.0,-2.9,2.0,0.877
-1.0,2.0,-1.9,2.0,0.876
-3.5,2.0,-3.4,2.0,0.872
7.4,2.0,-3.2,2.0,0.197
0.8,2.0,-0.4,2.0,0.849
12.3,2.0,0.3,2.0,0.213
13.1,2.0,0.8,2.0,0.19
0.0,2.0,-1.4,2.0,0.882
2.9,2.0,0.6,2.0,0.732
6.6,2.0,-3.7,2.0,0.218
11.3,2.0,-0.2,2.0,0.194
-2.2,2.0,-2.9,2.0,0.877
-2.9,2.0,-3.9,2.0,0.874
11.3,2.0,-0.7,2.0,0.201
9.4,2.0,-1.7,2.0,0.206
7.8,2.0,-2.7,2.0,0.208
-1.7,2.0,-2.4,2.0,0.882
8.9,2.0,-2.2,2.0,0.217
2.5,2.0,0.1,2.0,0.774
0.6,2.0,-0.9,2.0,0.862
-0.9,2.0,-1.9,2.0,0.866
-3.4,2.0,-3.4,2.0,0.874
10.4,2.0,-1.2,2.0,0.2
7.5,2.0,-3.2,2.0,0.208
13.2,2.0,0.8,2.0,0.203
0.9,2.0,-0.4,2.0,0.872
12.4,2.0,0.3,2.0,0.186
2.6,2.0,0.1,2.0,0.779
-2.8,2.0,-3.9,2.0,0.867
0.1,2.0,-1.4,2.0,0.857
11.4,2.0,-0.2,2.0,0.218
-1.6,2.0,-2.4,2.0,0.859
-2.1,2.0,-2.9,2.0,0.866
11.4,2.0,-0.7,2.0,0.207
6.7,2.0,-3.7,2.0,0.217
9.5,2.0,-1.7,2.0,0.189
3.0,2.0,0.6,2.0,0.738
7.9,2.0,-2.7,2.0,0.218
9.0,2.0,-2.2,2.0,0.198
0.7,2.0,-0.9,2.0,0.855
-0.8,2.0,-1.9,2.0,0.871
-3.3,2.0,-3.4,2.0,0.854
10.5,2.0,-1.2,2.0,0.179
13.3,2.0,0.8,2.0,0.203
1.0,2.0,-0.4,2.0,0.839
7.6,2.0,-3.2,2.0,0.197
2.7,2.0,0.1,2.0,0.754
12.5,2.0,0.3,2.0,0.205
-2.7,2.0,-3.9,2.0,0.874
11.5,2.0,-0.2,2.0,0.177
11.5,2.0,-0.7,2.0,0.191
0.8,2.0,-0.9,2.0,0.841
-2.0,2.0,-2.9,2.0,0.862
-1.5,2.0,-2.4,2.0,0.854
6.8,2.0,-3.7,2.0,0.183
3.1,2.0,0.6,2.0,0.692
0.2,2.0,-1.4,2.0,0.837
-0.7,2.0,-1.9,2.0,0.864
8.0,2.0,-2.7,2.0,0.2
9.6,2.0,-1.7,2.0,0.196
9.1,2.0,-2.2,2.0,0.179
10.6,2.0,-1.2,2.0,0.2
-3.2,2.0,-3.4,2.0,0.861
13.4,2.0,0.8,2.0,0.207
7.7,2.0,-3.2,2.0,0.194
-2.6,2.0,-3.9,2.0,0.862
1.1,2.0,-0.4,2.0,0.859
2.8,2.0,0.1,2.0,0.758
11.6,2.0,-0.2,2.0,0.189
11.6,2.0,-0.7,2.0,0.209
0.9,2.0,-0.9,2.0,0.843
12.6,2.0,0.3,2.0,0.195
-1.9,2.0,-2.9,2.0,0.869
0.3,2.0,-1.4,2.0,0.853
-1.4,2.0,-2.4,2.0,0.867
6.9,2.0,-3.7,2.0,0.198
3.2,2.0,0.6,2.0,0.697
9.7,2.0,-1.7,2.0,0.201
-0.6,2.0,-1.9,2.0,0.874
-3.1,2.0,-3.4,2.0,0.874
8.1,2.0,-2.7,2.0,0.199
10.7,2.0,-1.2,2.0,0.206
9.2,2.0,-2.2,2.0,0.201
13.5,2.0,0.8,2.0,0.221
1.2,2.0,-0.4,2.0,0.847
7.8,2.0,-3.2,2.0,0.197
-1.3,2.0,-2.4,2.0,0.859
11.7,2.0,-0.7,2.0,0.177
-2.5,2.0,-3.9,2.0,0.849
-1.8,2.0,-2.9,2.0,0.846
2.9,2.0,0.1,2.0,0.743
11.7,2.0,-0.2,2.0,0.196
9.8,2.0,-1.7,2.0,0.176
12.7,2.0,0.3,2.0,0.197
1.0,2.0,-0.9,2.0,0.835
7.0,2.0,-3.7,2.0,0.175
0.4,2.0,-1.4,2.0,0.838
3.3,2.0,0.6,2.0,0.684
-0.5,2.0,-1.9,2.0,0.861
-3.0,2.0,-3.4,2.0,0.877
8.2,2.0,-2.7,2.0,0.173
9.3,2.0,-2.2,2.0,0.207
11.8,2.0,-0.7,2.0,0.185
7.1,2.0,-3.7,2.0,0.191
-1.7,2.0,-2.9,2.0,0.865
10.8,2.0,-1.2,2.0,0.192
7.9,2.0,-3.2,2.0,0.215
-1.2,2.0,-2.4,2.0,0.859
13.6,2.0,0.8,2.0,0.204
1.3,2.0,-0.4,2.0,0.837
3.0,2.0,0.1,2.0,0.73
12.8,2.0,0.3,2.0,0.207
9.9,2.0,-1.7,2.0,0.201
1.1,2.0,-0.9,2.0,0.835
-2.9,2.0,-3.4,2.0,0.877
11.8,2.0,-0.2,2.0,0.201
-2.4,2.0,-3.9,2.0,0.864
0.5,2.0,-1.4,2.0,0.851
8.3,2.0,-2.7,2.0,0.196
3.4,2.0,0.6,2.0,0.638
-0.4,2.0,-1.9,2.0,0.861
11.9,2.0,-0.7,2.0,0.194
9.4,2.0,-2.2,2.0,0.191
7.2,2.0,-3.7,2.0,0.195
-1.1,2.0,-2.4,2.0,0.872
-1.6,2.0,-2.9,2.0,0.858
12.9,2.0,0.3,2.0,0.19
3.1,2.0,0.1,2.0,0.692
10.9,2.0,-1.2,2.0,0.21
8.0,2.0,-3.2,2.0,0.197
-2.8,2.0,-3.4,2.0,0.866
1.2,2.0,-0.9,2.0,0.823
1.4,2.0,-0.4,2.0,0.826
8.4,2.0,-2.7,2.0,0.191
13.7,2.0,0.8,2.0,0.202
3.5,2.0,0.6,2.0,0.645
10.0,2.0,-1.7,2.0,0.207
0.6,2.0,-1.4,2.0,0.845
11.9,2.0,-0.2,2.0,0.176
-2.3,2.0,-3.9,2.0,0.865
-0.3,2.0,-1.9,2.0,0.892
-1.0,2.0,-2.4,2.0,0.866
12.0,2.0,-0.7,2.0,0.201
9.5,2.0,-2.2,2.0,0.21
7.3,2.0,-3.7,2.0,0.196
3.2,2.0,0.1,2.0,0.7
-1.5,2.0,-2.9,2.0,0.882
13.0,2.0,0.3,2.0,0.21
-2.7,2.0,-3.4,2.0,0.862
8.1,2.0,-3.2,2.0,0.2
11.0,2.0,-1.2,2.0,0.176
1.3,2.0,-0.9,2.0,0.827
13.8,2.0,0.8,2.0,0.177
1.5,2.0,-0.4,2.0,0.833
0.7,2.0,-1.4,2.0,0.853
10.1,2.0,-1.7,2.0,0.191
8.5,2.0,-2.7,2.0,0.201
-0.2,2.0,-1.9,2.0,0.859
3.6,2.0,0.6,2.0,0.606
12.0,2.0,-0.2,2.0,0.201
-2.2,2.0,-3.9,2.0,0.86
3.3,2.0,0.1,2.0,0.678
9.6,2.0,-2.2,2.0,0.176
-0.9,2.0,-2.4,2.0,0.87
13.9,2.0,0.8,2.0,0.187
12.1,2.0,-0.7,2.0,0.187
7.4,2.0,-3.7,2.0,0.198
1.4,2.0,-0.9,2.0,0.821
13.1,2.0,0.3,2.0,0.177
-1.4,2.0,-2.9,2.0,0.872
-2.6,2.0,-3.4,2.0,0.869
8.2,2.0,-3.2,2.0,0.196
11.1,2.0,-1.2,2.0,0.184
1.6,2.0,-0.4,2.0,0.815
10.2,2.0,-1.7,2.0,0.209
-2.1,2.0,-3.9,2.0,0.877
-0.1,2.0,-1.9,2.0,0.851
0.8,2.0,-1.4,2.0,0.851
12.1,2.0,-0.2,2.0,0.207
8.6,2.0,-2.7,2.0,0.206
3.7,2.0,0.6,2.0,0.602
3.4,2.0,0.1,2.0,0.645
14.0,2.0,0.8,2.0,0.193
9.7,2.0,-2.2,2.0,0.188
1.7,2.0,-0.4,2.0,0.817
-0.8,2.0,-2.4,2.0,0.883
12.2,2.0,-0.7,2.0,0.183
7.5,2.0,-3.7,2.0,0.189
8.3,2.0,-3.2,2.0,0.205
13.2,2.0,0.3,2.0,0.185
-2.5,2.0,-3.4,2.0,0.846
1.5,2.0,-0.9,2.0,0.839
-1.3,2.0,-2.9,2.0,0.865
10.3,2.0,-1.7,2.0,0.177
0.0,2.0,-1.9,2.0,0.868
11.2,2.0,-1.2,2.0,0.195
3.5,2.0,0.1,2.0,0.624
-2.0,2.0,-3.9,2.0,0.867
8.7,2.0,-2.7,2.0,0.191
3.8,2.0,0.6,2.0,0.561
0.9,2.0,-1.4,2.0,0.85
1.8,2.0,-0.4,2.0,0.814
12.2,2.0,-0.2,2.0,0.191
12.3,2.0,-0.7,2.0,0.222
-0.7,2.0,-2.4,2.0,0.844
14.1,2.0,0.8,2.0,0.211
9.8,2.0,-2.2,2.0,0.193
10.4,2.0,-1.7,2.0,0.185
7.6,2.0,-3.7,2.0,0.201
8.4,2.0,-3.2,2.0,0.198
-1.2,2.0,-2.9,2.0,0.858
13.3,2.0,0.3,2.0,0.194
0.1,2.0,-1.9,2.0,0.856
-2.4,2.0,-3.4,2.0,0.865
11.3,2.0,-1.2,2.0,0.201
1.6,2.0,-0.9,2.0,0.81
3.6,2.0,0.1,2.0,0.626
3.9,2.0,0.6,2.0,0.526
-1.9,2.0,-3.9,2.0,0.884
8.8,2.0,-2.7,2.0,0.21
1.9,2.0,-0.4,2.0,0.805
10.5,2.0,-1.7,2.0,0.194
14.2,2.0,0.8,2.0,0.196
9.9,2.0,-2.2,2.0,0.2
12.4,2.0,-0.7,2.0,0.221
12.3,2.0,-0.2,2.0,0.209
-0.6,2.0,-2.4,2.0,0.874
1.0,2.0,-1.4,2.0,0.829
7.7,2.0,-3.7,2.0,0.202
-2.3,2.0,-3.4,2.0,0.858
3.7,2.0,0.1,2.0,0.558
0.2,2.0,-1.9,2.0,0.874
-1.1,2.0,-2.9,2.0,0.88
13.4,2.0,0.3,2.0,0.201
11.4,2.0,-1.2,2.0,0.188
8.5,2.0,-3.2,2.0,0.232
1.7,2.0,-0.9,2.0,0.804
4.0,2.0,0.6,2.0,0.501
12.5,2.0,-0.7,2.0,0.212
