$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
-3.7,2.0,-3.7,2.0,0.853
-3.7,2.0,-3.9,2.0,0.854
-3.8,2.0,-3.9,2.0,0.881
-3.8,2.0,-3.8,2.0,0.873
-3.7,2.0,-3.6,2.0,0.871
-4.0,2.0,-4.0,2.0,0.852
-3.8,2.0,-3.7,2.0,0.862
-3.6,2.0,-3.8,2.0,0.877
-3.7,2.0,-3.8,2.0,0.867
-4.0,2.0,-3.6,2.0,0.884
-3.9,2.0,-3.8,2.0,0.861
-3.6,2.0,-3.7,2.0,0.859
-3.6,2.0,-3.6,2.0,0.883
