$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
-3.7,2.0,-3.9,2.0,0.868
-3.9,2.0,-3.6,2.0,0.891
-3.9,2.0,-3.8,2.0,0.845
-3.8,2.0,-3.9,2.0,0.874
-3.9,2.0,-4.0,2.0,0.854
-4.0,2.0,-3.8,2.0,0.86
-3.6,2.0,-3.7,2.0,0.854
-3.9,2.0,-3.7,2.0,0.876
-3.7,2.0,-3.7,2.0,0.856
-3.8,2.0,-3.6,2.0,0.878
-4.0,2.0,-3.6,2.0,0.874
-3.7,2.0,-3.8,2.0,0.865
