$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
-3.9,2.0,-4.0,2.0,0.867
-3.7,2.0,-3.8,2.0,0.87
-3.8,2.0,-3.7,2.0,0.884
-3.7,2.0,-3.7,2.0,0.875
-4.0,2.0,-3.9,2.0,0.88
-3.7,2.0,-4.0,2.0,0.889
-3.6,2.0,-4.0,2.0,0.848
-3.8,2.0,-3.8,2.0,0.858
-3.6,2.0,-3.8,2.0,0.876
-4.0,2.0,-3.8,2.0,0.87
-3.9,2.0,-3.8,2.0,0.891
-3.9,2.0,-3.7,2.0,0.859
