$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
-3.7,2.0,-4.0,2.0,0.865
-3.9,2.0,-3.9,2.0,0.855
-3.9,2.0,-4.0,2.0,0.859
-3.8,2.0,-3.9,2.0,0.861
-4.0,2.0,-3.7,2.0,0.863
-3.6,2.0,-3.9,2.0,0.876
-3.6,2.0,-3.8,2.0,0.844
-3.9,2.0,-3.8,2.0,0.868
-3.7,2.0,-3.8,2.0,0.88
-4.0,2.0,-3.8,2.0,0.866
-3.8,2.0,-3.8,2.0,0.868
-3.8,2.0,-3.7,2.0,0.862
