$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
-2.0,2.0,-3.5,2.0,0.644
-2.5,2.0,-3.9,2.0,0.634
-0.5,2.0,-3.2,2.0,0.617
-0.5,2.0,-3.5,2.0,0.614
-4.0,2.0,-3.6,2.0,0.631
-4.0,2.0,-3.9,2.0,0.671
-3.4,2.0,-3.8,2.0,0.627
-1.4,2.0,-3.4,2.0,0.619
-1.9,2.0,-3.5,2.0,0.579
-2.4,2.0,-3.9,2.0,0.641
-0.4,2.0,-3.2,2.0,0.596
-0.4,2.0,-3.5,2.0,0.617
-3.9,2.0,-3.6,2.0,0.622
-3.9,2.0,-3.9,2.0,0.642
-1.3,2.0,-3.4,2.0,0.617
-3.3,2.0,-3.8,2.0,0.619
-1.8,2.0,-3.5,2.0,0.662
-0.3,2.0,-3.2,2.0,0.615
-2.3,2.0,-3.9,2.0,0.658
-3.8,2.0,-3.6,2.0,0.631
-0.3,2.0,-3.5,2.0,0.621
-3.8,2.0,-3.9,2.0,0.648
-1.2,2.0,-3.4,2.0,0.647
-3.2,2.0,-3.8,2.0,0.651
-1.7,2.0,-3.5,2.0,0.622
-0.2,2.0,-3.2,2.0,0.584
-2.2,2.0,-3.9,2.0,0.614
-0.2,2.0,-3.5,2.0,0.607
-3.7,2.0,-3.6,2.0,0.634
-3.7,2.0,-3.9,2.0,0.619
-1.1,2.0,-3.4,2.0,0.623
-3.1,2.0,-3.8,2.0,0.647
-1.6,2.0,-3.5,2.0,0.64
-2.1,2.0,-3.9,2.0,0.635
-0.1,2.0,-3.2,2.0,0.611
-0.1,2.0,-3.5,2.0,0.614
-3.6,2.0,-3.9,2.0,0.646
-3.6,2.0,-3.6,2.0,0.63
-0.5,2.0,-2.4,2.0,0.614
-2.5,2.0,-2.8,2.0,0.64
-1.0,2.0,-2.5,2.0,0.602
-3.5,2.0,-2.1,2.0,0.642
-1.5,2.0,-2.9,2.0,0.623
-3.0,2.0,-2.6,2.0,0.649
-3.5,2.0,-2.4,2.0,0.66
-3.0,2.0,-2.9,2.0,0.619
-2.4,2.0,-2.8,2.0,0.644
-0.4,2.0,-2.4,2.0,0.6
-1.4,2.0,-2.9,2.0,0.647
-0.9,2.0,-2.5,2.0,0.607
-3.4,2.0,-2.1,2.0,0.642
-2.9,2.0,-2.6,2.0,0.638
-2.9,2.0,-2.9,2.0,0.637
-3.4,2.0,-2.4,2.0,0.642
-2.3,2.0,-2.8,2.0,0.633
-0.3,2.0,-2.4,2.0,0.651
-0.8,2.0,-2.5,2.0,0.615
-1.3,2.0,-2.9,2.0,0.619
-3.3,2.0,-2.1,2.0,0.671
-2.8,2.0,-2.6,2.0,0.63
-2.8,2.0,-2.9,2.0,0.632
-3.3,2.0,-2.4,2.0,0.659
-0.2,2.0,-2.4,2.0,0.601
-2.2,2.0,-2.8,2.0,0.642
-1.2,2.0,-2.9,2.0,0.64
-0.7,2.0,-2.5,2.0,0.61
-3.2,2.0,-2.1,2.0,0.63
-2.7,2.0,-2.6,2.0,0.625
-2.7,2.0,-2.9,2.0,0.663
-3.2,2.0,-2.4,2.0,0.624
-0.1,2.0,-2.4,2.0,0.616
-2.1,2.0,-2.8,2.0,0.624
-1.1,2.0,-2.9,2.0,0.643
-0.6,2.0,-2.5,2.0,0.623
-3.1,2.0,-2.1,2.0,0.609
-2.6,2.0,-2.6,2.0,0.641
-2.6,2.0,-2.9,2.0,0.619
-3.1,2.0,-2.4,2.0,0.641
-4.0,2.0,-2.3,2.0,0.666
-2.0,2.0,-2.8,2.0,0.646
-1.0,2.0,-2.9,2.0,0.632
-0.5,2.0,-2.5,2.0,0.601
-3.0,2.0,-2.1,2.0,0.624
-2.5,2.0,-2.6,2.0,0.633
-2.5,2.0,-2.9,2.0,0.633
-3.0,2.0,-2.4,2.0,0.64
-3.9,2.0,-2.3,2.0,0.637
-1.9,2.0,-2.8,2.0,0.628
-0.4,2.0,-2.5,2.0,0.626
-0.9,2.0,-2.9,2.0,0.651
-2.9,2.0,-2.1,2.0,0.642
-2.4,2.0,-2.6,2.0,0.626
-2.9,2.0,-2.4,2.0,0.644
-2.4,2.0,-2.9,2.0,0.645
-3.8,2.0,-2.3,2.0,0.645
-0.8,2.0,-2.9,2.0,0.668
-0.3,2.0,-2.5,2.0,0.602
-1.8,2.0,-2.8,2.0,0.609
-2.8,2.0,-2.1,2.0,0.645
-2.3,2.0,-2.6,2.0,0.631
-2.8,2.0,-2.4,2.0,0.647
-2.3,2.0,-2.9,2.0,0.629
-0.2,2.0,-2.5,2.0,0.598
-3.7,2.0,-2.3,2.0,0.636
-0.7,2.0,-2.9,2.0,0.605
-2.7,2.0,-2.1,2.0,0.626
-1.7,2.0,-2.8,2.0,0.633
-2.2,2.0,-2.6,2.0,0.644
-2.7,2.0,-2.4,2.0,0.619
-2.2,2.0,-2.9,2.0,0.631
-0.6,2.0,-2.9,2.0,0.616
-2.6,2.0,-2.1,2.0,0.642
-0.1,2.0,-2.5,2.0,0.615
-3.6,2.0,-2.3,2.0,0.607
-1.6,2.0,-2.8,2.0,0.633
-2.1,2.0,-2.6,2.0,0.615
-2.6,2.0,-2.4,2.0,0.621
-2.1,2.0,-2.9,2.0,0.635
-0.5,2.0,-2.9,2.0,0.615
-2.5,2.0,-2.1,2.0,0.65
-4.0,2.0,-2.4,2.0,0.64
-3.5,2.0,-2.3,2.0,0.618
-1.5,2.0,-2.8,2.0,0.629
-2.0,2.0,-2.6,2.0,0.655
-2.5,2.0,-2.4,2.0,0.628
-2.0,2.0,-2.9,2.0,0.656
-0.4,2.0,-2.9,2.0,0.638
-3.9,2.0,-2.4,2.0,0.622
-2.4,2.0,-2.1,2.0,0.65
-1.4,2.0,-2.8,2.0,0.622
-3.4,2.0,-2.3,2.0,0.637
-1.9,2.0,-2.6,2.0,0.629
-2.4,2.0,-2.4,2.0,0.641
-1.9,2.0,-2.9,2.0,0.656
-0.3,2.0,-2.9,2.0,0.626
-3.8,2.0,-2.4,2.0,0.612
-2.3,2.0,-2.1,2.0,0.65
-1.3,2.0,-2.8,2.0,0.624
-3.3,2.0,-2.3,2.0,0.634
-1.8,2.0,-2.6,2.0,0.636
-2.3,2.0,-2.4,2.0,0.637
-1.8,2.0,-2.9,2.0,0.632
-0.2,2.0,-2.9,2.0,0.599
-3.7,2.0,-2.4,2.0,0.637
-2.2,2.0,-2.1,2.0,0.633
-1.2,2.0,-2.8,2.0,0.627
-3.2,2.0,-2.3,2.0,0.631
-1.7,2.0,-2.6,2.0,0.649
-2.2,2.0,-2.4,2.0,0.643
-1.7,2.0,-2.9,2.0,0.637
-0.1,2.0,-2.9,2.0,0.586
-3.6,2.0,-2.4,2.0,0.644
-2.1,2.0,-2.1,2.0,0.643
-3.1,2.0,-2.3,2.0,0.638
-1.1,2.0,-2.8,2.0,0.643
-1.6,2.0,-2.6,2.0,0.636
-2.1,2.0,-2.4,2.0,0.661
-1.6,2.0,-2.9,2.0,0.631
-3.5,2.0,-1.8,2.0,0.649
-3.0,2.0,-1.4,2.0,0.619
-1.5,2.0,-1.1,2.0,0.622
-2.5,2.0,-1.3,2.0,0.636
-0.5,2.0,-1.8,2.0,0.612
-1.0,2.0,-1.6,2.0,0.63
-1.0,2.0,-1.9,2.0,0.601
-1.5,2.0,-1.4,2.0,0.622
-2.9,2.0,-1.4,2.0,0.633
-3.4,2.0,-1.8,2.0,0.618
-1.4,2.0,-1.1,2.0,0.646
-0.4,2.0,-1.8,2.0,0.627
-2.4,2.0,-1.3,2.0,0.63
-0.9,2.0,-1.6,2.0,0.622
-0.9,2.0,-1.9,2.0,0.6
-1.4,2.0,-1.4,2.0,0.623
-3.3,2.0,-1.8,2.0,0.646
-2.8,2.0,-1.4,2.0,0.646
-1.3,2.0,-1.1,2.0,0.623
-0.3,2.0,-1.8,2.0,0.619
-2.3,2.0,-1.3,2.0,0.642
-0.8,2.0,-1.6,2.0,0.63
-0.8,2.0,-1.9,2.0,0.625
-1.3,2.0,-1.4,2.0,0.637
-3.2,2.0,-1.8,2.0,0.646
-2.7,2.0,-1.4,2.0,0.624
-1.2,2.0,-1.1,2.0,0.577
-0.2,2.0,-1.8,2.0,0.611
-2.2,2.0,-1.3,2.0,0.644
-0.7,2.0,-1.6,2.0,0.636
-0.7,2.0,-1.9,2.0,0.625
-1.2,2.0,-1.4,2.0,0.631
-3.1,2.0,-1.8,2.0,0.647
-2.6,2.0,-1.4,2.0,0.629
-1.1,2.0,-1.1,2.0,0.636
-0.1,2.0,-1.8,2.0,0.611
-2.1,2.0,-1.3,2.0,0.629
-0.6,2.0,-1.6,2.0,0.621
-0.6,2.0,-1.9,2.0,0.653
-1.1,2.0,-1.4,2.0,0.632
-2.5,2.0,-1.4,2.0,0.624
-3.0,2.0,-1.8,2.0,0.614
-1.0,2.0,-1.1,2.0,0.644
-4.0,2.0,-1.7,2.0,0.648
-2.0,2.0,-1.3,2.0,0.644
-0.5,2.0,-1.6,2.0,0.597
-0.5,2.0,-1.9,2.0,0.616
-1.0,2.0,-1.4,2.0,0.649
-2.4,2.0,-1.4,2.0,0.644
-2.9,2.0,-1.8,2.0,0.639
-0.9,2.0,-1.1,2.0,0.627
-3.9,2.0,-1.7,2.0,0.617
-1.9,2.0,-1.3,2.0,0.635
-0.4,2.0,-1.6,2.0,0.625
-0.4,2.0,-1.9,2.0,0.6
-0.9,2.0,-1.4,2.0,0.626
-2.3,2.0,-1.4,2.0,0.622
-2.8,2.0,-1.8,2.0,0.617
-0.8,2.0,-1.1,2.0,0.637
-1.8,2.0,-1.3,2.0,0.652
-3.8,2.0,-1.7,2.0,0.595
-0.3,2.0,-1.9,2.0,0.598
-0.3,2.0,-1.6,2.0,0.634
-0.8,2.0,-1.4,2.0,0.647
-2.2,2.0,-1.4,2.0,0.646
-2.7,2.0,-1.8,2.0,0.618
-0.7,2.0,-1.1,2.0,0.645
-1.7,2.0,-1.3,2.0,0.659
-3.7,2.0,-1.7,2.0,0.631
-0.2,2.0,-1.6,2.0,0.585
-0.2,2.0,-1.9,2.0,0.614
-0.7,2.0,-1.4,2.0,0.624
-2.6,2.0,-1.8,2.0,0.652
-2.1,2.0,-1.4,2.0,0.64
-0.6,2.0,-1.1,2.0,0.624
-1.6,2.0,-1.3,2.0,0.669
-3.6,2.0,-1.7,2.0,0.645
-0.1,2.0,-1.6,2.0,0.612
-0.1,2.0,-1.9,2.0,0.58
-2.5,2.0,-1.8,2.0,0.636
-0.6,2.0,-1.4,2.0,0.615
-2.0,2.0,-1.4,2.0,0.659
-0.5,2.0,-1.1,2.0,0.623
-1.5,2.0,-1.3,2.0,0.64
-3.5,2.0,-1.7,2.0,0.679
-4.0,2.0,-1.5,2.0,0.641
-4.0,2.0,-1.8,2.0,0.645
-2.4,2.0,-1.8,2.0,0.624
-0.5,2.0,-1.4,2.0,0.631
-1.9,2.0,-1.4,2.0,0.635
-0.4,2.0,-1.1,2.0,0.642
-1.4,2.0,-1.3,2.0,0.626
-3.4,2.0,-1.7,2.0,0.651
-3.9,2.0,-1.5,2.0,0.608
-3.9,2.0,-1.8,2.0,0.638
-2.3,2.0,-1.8,2.0,0.635
-0.4,2.0,-1.4,2.0,0.618
-1.8,2.0,-1.4,2.0,0.597
-0.3,2.0,-1.1,2.0,0.624
-1.3,2.0,-1.3,2.0,0.662
-3.3,2.0,-1.7,2.0,0.608
-3.8,2.0,-1.5,2.0,0.651
-2.2,2.0,-1.8,2.0,0.643
-3.8,2.0,-1.8,2.0,0.628
-0.3,2.0,-1.4,2.0,0.615
-1.7,2.0,-1.4,2.0,0.624
-0.2,2.0,-1.1,2.0,0.609
-1.2,2.0,-1.3,2.0,0.645
-3.2,2.0,-1.7,2.0,0.638
-3.7,2.0,-1.5,2.0,0.651
-3.7,2.0,-1.8,2.0,0.618
-2.1,2.0,-1.8,2.0,0.601
-0.2,2.0,-1.4,2.0,0.623
-0.1,2.0,-1.1,2.0,0.602
-1.6,2.0,-1.4,2.0,0.632
-3.1,2.0,-1.7,2.0,0.644
-1.1,2.0,-1.3,2.0,0.637
-3.6,2.0,-1.5,2.0,0.616
-3.6,2.0,-1.8,2.0,0.66
-1.5,2.0,-0.8,2.0,0.641
-0.1,2.0,-1.4,2.0,0.624
-1.0,2.0,-0.4,2.0,0.644
-0.5,2.0,-0.3,2.0,0.618
-2.5,2.0,-0.7,2.0,0.661
-3.0,2.0,-0.5,2.0,0.629
-3.0,2.0,-0.8,2.0,0.645
-1.4,2.0,-0.8,2.0,0.619
-3.5,2.0,-0.3,2.0,0.621
-0.9,2.0,-0.4,2.0,0.618
-0.4,2.0,-0.3,2.0,0.612
-2.4,2.0,-0.7,2.0,0.654
-2.9,2.0,-0.8,2.0,0.626
-2.9,2.0,-0.5,2.0,0.647
-1.3,2.0,-0.8,2.0,0.639
-3.4,2.0,-0.3,2.0,0.651
-0.8,2.0,-0.4,2.0,0.649
-0.3,2.0,-0.3,2.0,0.635
-2.3,2.0,-0.7,2.0,0.647
-2.8,2.0,-0.8,2.0,0.651
-2.8,2.0,-0.5,2.0,0.632
-1.2,2.0,-0.8,2.0,0.622
-3.3,2.0,-0.3,2.0,0.658
-0.7,2.0,-0.4,2.0,0.641
-0.2,2.0,-0.3,2.0,0.638
-2.2,2.0,-0.7,2.0,0.65
-2.7,2.0,-0.8,2.0,0.639
-2.7,2.0,-0.5,2.0,0.635
-1.1,2.0,-0.8,2.0,0.64
-3.2,2.0,-0.3,2.0,0.637
-0.6,2.0,-0.4,2.0,0.613
-0.1,2.0,-0.3,2.0,0.588
-2.1,2.0,-0.7,2.0,0.617
-2.6,2.0,-0.8,2.0,0.643
-2.6,2.0,-0.5,2.0,0.649
-1.0,2.0,-0.8,2.0,0.628
-3.1,2.0,-0.3,2.0,0.654
-0.5,2.0,-0.4,2.0,0.663
-4.0,2.0,-0.2,2.0,0.643
-2.0,2.0,-0.7,2.0,0.655
-2.5,2.0,-0.8,2.0,0.637
-2.5,2.0,-0.5,2.0,0.614
-0.9,2.0,-0.8,2.0,0.627
-3.0,2.0,-0.3,2.0,0.647
-0.4,2.0,-0.4,2.0,0.592
-3.9,2.0,-0.2,2.0,0.641
-1.9,2.0,-0.7,2.0,0.619
-2.4,2.0,-0.8,2.0,0.642
-2.4,2.0,-0.5,2.0,0.644
-0.8,2.0,-0.8,2.0,0.652
-2.9,2.0,-0.3,2.0,0.632
-0.3,2.0,-0.4,2.0,0.645
-3.8,2.0,-0.2,2.0,0.64
-1.8,2.0,-0.7,2.0,0.637
-2.3,2.0,-0.8,2.0,0.626
-2.3,2.0,-0.5,2.0,0.629
-0.7,2.0,-0.8,2.0,0.605
-2.8,2.0,-0.3,2.0,0.649
-0.2,2.0,-0.4,2.0,0.608
-3.7,2.0,-0.2,2.0,0.651
-2.2,2.0,-0.8,2.0,0.628
-1.7,2.0,-0.7,2.0,0.623
-2.2,2.0,-0.5,2.0,0.627
-0.6,2.0,-0.8,2.0,0.622
-2.7,2.0,-0.3,2.0,0.617
-0.1,2.0,-0.4,2.0,0.625
-3.6,2.0,-0.2,2.0,0.613
-2.1,2.0,-0.8,2.0,0.634
-1.6,2.0,-0.7,2.0,0.628
-2.1,2.0,-0.5,2.0,0.631
-0.5,2.0,-0.8,2.0,0.622
-2.6,2.0,-0.3,2.0,0.628
-4.0,2.0,-0.3,2.0,0.64
-3.5,2.0,-0.2,2.0,0.644
-2.0,2.0,-0.8,2.0,0.628
-1.5,2.0,-0.7,2.0,0.665
-2.0,2.0,-0.5,2.0,0.655
-0.4,2.0,-0.8,2.0,0.613
-2.5,2.0,-0.3,2.0,0.652
-3.9,2.0,-0.3,2.0,0.635
-3.4,2.0,-0.2,2.0,0.672
-1.9,2.0,-0.8,2.0,0.62
-1.4,2.0,-0.7,2.0,0.638
-1.9,2.0,-0.5,2.0,0.65
-2.4,2.0,-0.3,2.0,0.639
-3.8,2.0,-0.3,2.0,0.655
-0.3,2.0,-0.8,2.0,0.636
-3.3,2.0,-0.2,2.0,0.634
-1.8,2.0,-0.8,2.0,0.659
-1.3,2.0,-0.7,2.0,0.647
-2.3,2.0,-0.3,2.0,0.629
-1.8,2.0,-0.5,2.0,0.617
-3.7,2.0,-0.3,2.0,0.623
-0.2,2.0,-0.8,2.0,0.635
-3.2,2.0,-0.2,2.0,0.685
-1.7,2.0,-0.8,2.0,0.638
-1.2,2.0,-0.7,2.0,0.629
-2.2,2.0,-0.3,2.0,0.641
-1.7,2.0,-0.5,2.0,0.641
-3.6,2.0,-0.3,2.0,0.647
-0.1,2.0,-0.8,2.0,0.605
-3.1,2.0,-0.2,2.0,0.606
-1.6,2.0,-0.8,2.0,0.67
-1.1,2.0,-0.7,2.0,0.65
-2.1,2.0,-0.3,2.0,0.666
-1.6,2.0,-0.5,2.0,0.681
