,$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
8659,6.1,11.1,1.8,6.8,0.527
8660,6.1,11.1,1.9,6.9,0.532
8661,6.1,11.1,2.0,7.0,0.506
8662,6.1,11.1,2.1,7.1,0.508
8663,6.1,11.1,2.2,7.2,0.472
8664,6.1,11.1,2.3,7.3,0.492
8665,6.1,11.1,2.4,7.4,0.472
8666,6.1,11.1,2.5,7.5,0.476
8667,6.1,11.1,2.6,7.6,0.461
8668,6.1,11.1,2.7,7.7,0.45
8669,6.1,11.1,2.8,7.8,0.446
8670,6.1,11.1,2.9,7.9,0.457
8671,6.1,11.1,3.0,8.0,0.441
8672,6.1,11.1,3.1,8.1,0.449
8673,6.1,11.1,3.2,8.2,0.448
8674,6.1,11.1,3.3,8.3,0.459
8675,6.1,11.1,3.4,8.4,0.466
8676,6.1,11.1,3.5,8.5,0.502
8677,6.1,11.1,3.6,8.6,0.503
8678,6.1,11.1,3.7,8.7,0.549
8679,6.1,11.1,3.8,8.8,0.572
8680,6.1,11.1,3.9,8.9,0.549
8681,6.1,11.1,4.0,9.0,0.561
8682,6.1,11.1,4.1,9.1,0.596
8683,6.1,11.1,4.2,9.2,0.6
8684,6.1,11.1,4.3,9.3,0.622
8685,6.1,11.1,4.4,9.4,0.649
8686,6.1,11.1,4.5,9.5,0.627
8687,6.1,11.1,4.6,9.6,0.635
8688,6.1,11.1,4.7,9.7,0.637
8689,6.1,11.1,4.8,9.8,0.631
8690,6.1,11.1,4.9,9.9,0.654
8691,6.1,11.1,5.0,10.0,0.657
8692,6.1,11.1,5.1,10.1,0.707
8693,6.1,11.1,5.2,10.2,0.665
8694,6.1,11.1,5.3,10.3,0.687
8695,6.1,11.1,5.4,10.4,0.689
8696,6.1,11.1,5.5,10.5,0.669
8697,6.1,11.1,5.6,10.6,0.673
8698,6.1,11.1,5.7,10.7,0.675
8699,6.1,11.1,5.8,10.8,0.669
8700,6.1,11.1,5.9,10.9,0.644
8701,6.1,11.1,6.0,11.0,0.631
8702,6.1,11.1,6.1,11.1,0.642
8703,6.1,11.1,6.2,11.2,0.654
8704,6.1,11.1,6.3,11.3,0.611
8705,6.1,11.1,6.4,11.4,0.571
8706,6.1,11.1,6.5,11.5,0.592
8707,6.1,11.1,6.6,11.6,0.556
8708,6.1,11.1,6.7,11.7,0.524
8709,6.1,11.1,6.8,11.8,0.516
8710,6.1,11.1,6.9,11.9,0.503
8711,6.1,11.1,7.0,12.0,0.487
8712,6.1,11.1,7.1,12.1,0.466
8713,6.1,11.1,7.2,12.2,0.44
8714,6.1,11.1,7.3,12.3,0.403
8715,6.1,11.1,7.4,12.4,0.405
8716,6.1,11.1,7.5,12.5,0.407
8717,6.1,11.1,7.6,12.6,0.382
8718,6.1,11.1,7.7,12.7,0.381
8719,6.1,11.1,7.8,12.8,0.357
8720,6.1,11.1,7.9,12.9,0.322
8721,6.1,11.1,8.0,13.0,0.33
