$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
-2.3,2.0,-3.5,2.0,0.61
-2.8,2.0,-3.9,2.0,0.61
-0.7,2.0,-3.8,2.0,0.618
-3.7,2.0,-3.5,2.0,0.622
-3.2,2.0,-3.7,2.0,0.625
-0.2,2.0,-3.7,2.0,0.619
-1.2,2.0,-3.6,2.0,0.634
-1.7,2.0,-4.0,2.0,0.614
-2.7,2.0,-3.9,2.0,0.637
-2.2,2.0,-3.5,2.0,0.634
-0.6,2.0,-3.8,2.0,0.647
-3.6,2.0,-3.5,2.0,0.65
-3.1,2.0,-3.7,2.0,0.633
-0.1,2.0,-3.7,2.0,0.6
-1.1,2.0,-3.6,2.0,0.618
-1.6,2.0,-4.0,2.0,0.645
-2.6,2.0,-3.9,2.0,0.63
-2.1,2.0,-3.5,2.0,0.611
-0.5,2.0,-3.8,2.0,0.615
-3.5,2.0,-3.5,2.0,0.625
-3.0,2.0,-3.7,2.0,0.622
-4.0,2.0,-3.6,2.0,0.647
-1.0,2.0,-3.6,2.0,0.616
-1.5,2.0,-4.0,2.0,0.619
-2.5,2.0,-3.9,2.0,0.626
-2.0,2.0,-3.5,2.0,0.641
-3.4,2.0,-3.5,2.0,0.626
-0.4,2.0,-3.8,2.0,0.637
-0.9,2.0,-3.6,2.0,0.614
-2.9,2.0,-3.7,2.0,0.637
-1.4,2.0,-4.0,2.0,0.643
-3.9,2.0,-3.6,2.0,0.64
-2.4,2.0,-3.9,2.0,0.634
-1.9,2.0,-3.5,2.0,0.629
-3.3,2.0,-3.5,2.0,0.619
-0.3,2.0,-3.8,2.0,0.602
-0.8,2.0,-3.6,2.0,0.613
-1.3,2.0,-4.0,2.0,0.639
-2.8,2.0,-3.7,2.0,0.63
-3.8,2.0,-3.6,2.0,0.665
-1.8,2.0,-3.5,2.0,0.629
-2.3,2.0,-3.9,2.0,0.631
-0.2,2.0,-3.8,2.0,0.611
-3.2,2.0,-3.5,2.0,0.634
-0.7,2.0,-3.6,2.0,0.625
-1.2,2.0,-4.0,2.0,0.656
-1.7,2.0,-3.5,2.0,0.625
-2.7,2.0,-3.7,2.0,0.6
-3.7,2.0,-3.6,2.0,0.663
-2.2,2.0,-3.9,2.0,0.624
-0.1,2.0,-3.8,2.0,0.614
-3.1,2.0,-3.5,2.0,0.634
-0.6,2.0,-3.6,2.0,0.596
-1.1,2.0,-4.0,2.0,0.633
-2.6,2.0,-3.7,2.0,0.635
-3.6,2.0,-3.6,2.0,0.656
-2.1,2.0,-3.9,2.0,0.63
-1.6,2.0,-3.5,2.0,0.616
-2.5,2.0,-2.5,2.0,0.616
-3.5,2.0,-2.7,2.0,0.633
-4.0,2.0,-2.5,2.0,0.627
-0.5,2.0,-3.0,2.0,0.619
-3.0,2.0,-2.6,2.0,0.634
-1.5,2.0,-2.9,2.0,0.618
-1.0,2.0,-2.5,2.0,0.622
-2.0,2.0,-2.7,2.0,0.637
-2.4,2.0,-2.5,2.0,0.653
-3.4,2.0,-2.7,2.0,0.647
-3.9,2.0,-2.5,2.0,0.618
-0.4,2.0,-3.0,2.0,0.604
-0.9,2.0,-2.5,2.0,0.628
-1.4,2.0,-2.9,2.0,0.628
-1.9,2.0,-2.7,2.0,0.631
-2.9,2.0,-2.6,2.0,0.633
-3.3,2.0,-2.7,2.0,0.631
-2.3,2.0,-2.5,2.0,0.614
-3.8,2.0,-2.5,2.0,0.592
-0.3,2.0,-3.0,2.0,0.612
-1.3,2.0,-2.9,2.0,0.617
-0.8,2.0,-2.5,2.0,0.612
-1.8,2.0,-2.7,2.0,0.63
-2.8,2.0,-2.6,2.0,0.645
-3.2,2.0,-2.7,2.0,0.628
-2.2,2.0,-2.5,2.0,0.604
-3.7,2.0,-2.5,2.0,0.627
-0.2,2.0,-3.0,2.0,0.614
-1.2,2.0,-2.9,2.0,0.648
-1.7,2.0,-2.7,2.0,0.635
-0.7,2.0,-2.5,2.0,0.573
-2.7,2.0,-2.6,2.0,0.637
-3.1,2.0,-2.7,2.0,0.636
-2.1,2.0,-2.5,2.0,0.624
-3.6,2.0,-2.5,2.0,0.641
-0.1,2.0,-3.0,2.0,0.605
-1.1,2.0,-2.9,2.0,0.616
-2.6,2.0,-2.6,2.0,0.666
-1.6,2.0,-2.7,2.0,0.612
-0.6,2.0,-2.5,2.0,0.633
-2.0,2.0,-2.5,2.0,0.609
-3.0,2.0,-2.7,2.0,0.633
-3.5,2.0,-2.5,2.0,0.649
-4.0,2.0,-2.9,2.0,0.65
-1.0,2.0,-2.9,2.0,0.637
-2.5,2.0,-2.6,2.0,0.647
-1.5,2.0,-2.7,2.0,0.619
-0.5,2.0,-2.5,2.0,0.632
-1.9,2.0,-2.5,2.0,0.616
-2.9,2.0,-2.7,2.0,0.66
-3.4,2.0,-2.5,2.0,0.619
-3.9,2.0,-2.9,2.0,0.631
-0.9,2.0,-2.9,2.0,0.641
-2.4,2.0,-2.6,2.0,0.634
-1.4,2.0,-2.7,2.0,0.617
-0.4,2.0,-2.5,2.0,0.641
-1.8,2.0,-2.5,2.0,0.631
-2.8,2.0,-2.7,2.0,0.643
-3.3,2.0,-2.5,2.0,0.626
-3.8,2.0,-2.9,2.0,0.651
-2.3,2.0,-2.6,2.0,0.656
-0.8,2.0,-2.9,2.0,0.637
-1.3,2.0,-2.7,2.0,0.618
-0.3,2.0,-2.5,2.0,0.609
-2.7,2.0,-2.7,2.0,0.645
-1.7,2.0,-2.5,2.0,0.606
-3.2,2.0,-2.5,2.0,0.633
-3.7,2.0,-2.9,2.0,0.638
-0.7,2.0,-2.9,2.0,0.635
-2.2,2.0,-2.6,2.0,0.616
-1.2,2.0,-2.7,2.0,0.636
-0.2,2.0,-2.5,2.0,0.61
-2.6,2.0,-2.7,2.0,0.601
-1.6,2.0,-2.5,2.0,0.662
-3.1,2.0,-2.5,2.0,0.637
-3.6,2.0,-2.9,2.0,0.629
-0.6,2.0,-2.9,2.0,0.625
-2.1,2.0,-2.6,2.0,0.612
-0.1,2.0,-2.5,2.0,0.611
-1.1,2.0,-2.7,2.0,0.618
-3.0,2.0,-2.5,2.0,0.624
-1.5,2.0,-2.5,2.0,0.631
-2.5,2.0,-2.7,2.0,0.626
-3.5,2.0,-2.9,2.0,0.639
-0.5,2.0,-2.9,2.0,0.637
-4.0,2.0,-2.4,2.0,0.658
-2.0,2.0,-2.6,2.0,0.636
-1.0,2.0,-2.7,2.0,0.604
-2.9,2.0,-2.5,2.0,0.642
-1.4,2.0,-2.5,2.0,0.62
-2.4,2.0,-2.7,2.0,0.648
-3.4,2.0,-2.9,2.0,0.63
-0.4,2.0,-2.9,2.0,0.63
-3.9,2.0,-2.4,2.0,0.605
-1.9,2.0,-2.6,2.0,0.655
-0.9,2.0,-2.7,2.0,0.627
-2.8,2.0,-2.5,2.0,0.657
-1.3,2.0,-2.5,2.0,0.629
-2.3,2.0,-2.7,2.0,0.596
-3.3,2.0,-2.9,2.0,0.627
-0.3,2.0,-2.9,2.0,0.624
-3.8,2.0,-2.4,2.0,0.631
-0.8,2.0,-2.7,2.0,0.613
-1.8,2.0,-2.6,2.0,0.626
-1.2,2.0,-2.5,2.0,0.626
-2.7,2.0,-2.5,2.0,0.655
-2.2,2.0,-2.7,2.0,0.62
-3.2,2.0,-2.9,2.0,0.637
-0.2,2.0,-2.9,2.0,0.612
-0.7,2.0,-2.7,2.0,0.624
-1.7,2.0,-2.6,2.0,0.632
-3.7,2.0,-2.4,2.0,0.649
-2.6,2.0,-2.5,2.0,0.639
-1.1,2.0,-2.5,2.0,0.63
-2.1,2.0,-2.7,2.0,0.613
-3.1,2.0,-2.9,2.0,0.626
-0.1,2.0,-2.9,2.0,0.64
-0.6,2.0,-2.7,2.0,0.635
-1.6,2.0,-2.6,2.0,0.617
-3.6,2.0,-2.4,2.0,0.674
-2.0,2.0,-1.5,2.0,0.611
-0.5,2.0,-1.5,2.0,0.622
-1.5,2.0,-1.7,2.0,0.63
-2.5,2.0,-1.9,2.0,0.63
-1.0,2.0,-1.6,2.0,0.633
-3.5,2.0,-1.8,2.0,0.637
-4.0,2.0,-1.6,2.0,0.648
-3.0,2.0,-1.4,2.0,0.656
-0.4,2.0,-1.5,2.0,0.635
-1.9,2.0,-1.5,2.0,0.635
-1.4,2.0,-1.7,2.0,0.619
-2.4,2.0,-1.9,2.0,0.636
-0.9,2.0,-1.6,2.0,0.622
-3.4,2.0,-1.8,2.0,0.631
-2.9,2.0,-1.4,2.0,0.625
-3.9,2.0,-1.6,2.0,0.642
-0.3,2.0,-1.5,2.0,0.615
-1.8,2.0,-1.5,2.0,0.629
-1.3,2.0,-1.7,2.0,0.605
-2.3,2.0,-1.9,2.0,0.623
-0.8,2.0,-1.6,2.0,0.617
-3.3,2.0,-1.8,2.0,0.629
-2.8,2.0,-1.4,2.0,0.639
-3.8,2.0,-1.6,2.0,0.625
-0.2,2.0,-1.5,2.0,0.596
-1.7,2.0,-1.5,2.0,0.612
-1.2,2.0,-1.7,2.0,0.637
-2.2,2.0,-1.9,2.0,0.637
-0.7,2.0,-1.6,2.0,0.613
-3.2,2.0,-1.8,2.0,0.634
-2.7,2.0,-1.4,2.0,0.627
-3.7,2.0,-1.6,2.0,0.635
-0.1,2.0,-1.5,2.0,0.601
-1.6,2.0,-1.5,2.0,0.633
-1.1,2.0,-1.7,2.0,0.64
-2.1,2.0,-1.9,2.0,0.621
-0.6,2.0,-1.6,2.0,0.632
-2.6,2.0,-1.4,2.0,0.629
-3.1,2.0,-1.8,2.0,0.629
-3.6,2.0,-1.6,2.0,0.662
-4.0,2.0,-1.4,2.0,0.643
-1.5,2.0,-1.5,2.0,0.653
-1.0,2.0,-1.7,2.0,0.634
-2.0,2.0,-1.9,2.0,0.626
-3.0,2.0,-1.8,2.0,0.647
-0.5,2.0,-1.6,2.0,0.619
-2.5,2.0,-1.4,2.0,0.641
-3.9,2.0,-1.4,2.0,0.636
-3.5,2.0,-1.6,2.0,0.629
-1.4,2.0,-1.5,2.0,0.65
-0.9,2.0,-1.7,2.0,0.634
-1.9,2.0,-1.9,2.0,0.638
-0.4,2.0,-1.6,2.0,0.62
-2.9,2.0,-1.8,2.0,0.631
-2.4,2.0,-1.4,2.0,0.64
-3.8,2.0,-1.4,2.0,0.635
-3.4,2.0,-1.6,2.0,0.626
-1.3,2.0,-1.5,2.0,0.652
-0.8,2.0,-1.7,2.0,0.641
-1.8,2.0,-1.9,2.0,0.64
-0.3,2.0,-1.6,2.0,0.608
-2.3,2.0,-1.4,2.0,0.635
-2.8,2.0,-1.8,2.0,0.641
-3.7,2.0,-1.4,2.0,0.608
-3.3,2.0,-1.6,2.0,0.629
-1.2,2.0,-1.5,2.0,0.649
-0.7,2.0,-1.7,2.0,0.645
-1.7,2.0,-1.9,2.0,0.639
-2.2,2.0,-1.4,2.0,0.644
-0.2,2.0,-1.6,2.0,0.614
-2.7,2.0,-1.8,2.0,0.64
-3.2,2.0,-1.6,2.0,0.628
-3.6,2.0,-1.4,2.0,0.624
-1.1,2.0,-1.5,2.0,0.59
-0.6,2.0,-1.7,2.0,0.631
-1.6,2.0,-1.9,2.0,0.639
-2.6,2.0,-1.8,2.0,0.625
-2.1,2.0,-1.4,2.0,0.64
-0.1,2.0,-1.6,2.0,0.629
-3.5,2.0,-1.4,2.0,0.652
-3.1,2.0,-1.6,2.0,0.643
-1.0,2.0,-1.5,2.0,0.632
-0.5,2.0,-1.7,2.0,0.609
-1.5,2.0,-1.9,2.0,0.626
-2.5,2.0,-1.8,2.0,0.631
-3.4,2.0,-1.4,2.0,0.635
-4.0,2.0,-1.5,2.0,0.647
-2.0,2.0,-1.4,2.0,0.618
-3.0,2.0,-1.6,2.0,0.653
-0.9,2.0,-1.5,2.0,0.626
-0.4,2.0,-1.7,2.0,0.604
-1.4,2.0,-1.9,2.0,0.624
-3.3,2.0,-1.4,2.0,0.632
-2.4,2.0,-1.8,2.0,0.616
-3.9,2.0,-1.5,2.0,0.61
-2.9,2.0,-1.6,2.0,0.622
-1.9,2.0,-1.4,2.0,0.638
-0.8,2.0,-1.5,2.0,0.601
-0.3,2.0,-1.7,2.0,0.62
-1.3,2.0,-1.9,2.0,0.635
-3.2,2.0,-1.4,2.0,0.639
-2.3,2.0,-1.8,2.0,0.608
-3.8,2.0,-1.5,2.0,0.635
-2.8,2.0,-1.6,2.0,0.645
-1.8,2.0,-1.4,2.0,0.609
-0.7,2.0,-1.5,2.0,0.601
-0.2,2.0,-1.7,2.0,0.61
-1.2,2.0,-1.9,2.0,0.646
-3.1,2.0,-1.4,2.0,0.609
-2.2,2.0,-1.8,2.0,0.623
-3.7,2.0,-1.5,2.0,0.656
-2.7,2.0,-1.6,2.0,0.602
-0.6,2.0,-1.5,2.0,0.632
-1.7,2.0,-1.4,2.0,0.62
-0.1,2.0,-1.7,2.0,0.608
-1.1,2.0,-1.9,2.0,0.605
-2.5,2.0,-0.4,2.0,0.632
-2.1,2.0,-1.8,2.0,0.637
-3.6,2.0,-1.5,2.0,0.63
-4.0,2.0,-0.4,2.0,0.648
-2.6,2.0,-1.6,2.0,0.615
-1.6,2.0,-1.4,2.0,0.668
-3.5,2.0,-0.6,2.0,0.598
-0.5,2.0,-0.9,2.0,0.611
-2.4,2.0,-0.4,2.0,0.628
-1.5,2.0,-0.8,2.0,0.618
-3.0,2.0,-0.5,2.0,0.657
-3.9,2.0,-0.4,2.0,0.641
-2.0,2.0,-0.6,2.0,0.638
-1.0,2.0,-0.4,2.0,0.639
-3.4,2.0,-0.6,2.0,0.634
-0.4,2.0,-0.9,2.0,0.625
-2.3,2.0,-0.4,2.0,0.665
-1.4,2.0,-0.8,2.0,0.656
-2.9,2.0,-0.5,2.0,0.64
-3.8,2.0,-0.4,2.0,0.644
-1.9,2.0,-0.6,2.0,0.627
-0.9,2.0,-0.4,2.0,0.621
-3.3,2.0,-0.6,2.0,0.649
-0.3,2.0,-0.9,2.0,0.614
-2.2,2.0,-0.4,2.0,0.627
-1.3,2.0,-0.8,2.0,0.639
-2.8,2.0,-0.5,2.0,0.652
-3.7,2.0,-0.4,2.0,0.626
-1.8,2.0,-0.6,2.0,0.644
-0.8,2.0,-0.4,2.0,0.631
-3.2,2.0,-0.6,2.0,0.642
-0.2,2.0,-0.9,2.0,0.633
-2.1,2.0,-0.4,2.0,0.652
-3.6,2.0,-0.4,2.0,0.632
-1.2,2.0,-0.8,2.0,0.653
-2.7,2.0,-0.5,2.0,0.618
-0.7,2.0,-0.4,2.0,0.64
-1.7,2.0,-0.6,2.0,0.652
-0.1,2.0,-0.9,2.0,0.594
-3.1,2.0,-0.6,2.0,0.623
-2.0,2.0,-0.4,2.0,0.627
-3.5,2.0,-0.4,2.0,0.647
-1.1,2.0,-0.8,2.0,0.635
-2.6,2.0,-0.5,2.0,0.639
-0.6,2.0,-0.4,2.0,0.669
-1.6,2.0,-0.6,2.0,0.635
-3.0,2.0,-0.6,2.0,0.652
-4.0,2.0,-0.8,2.0,0.625
-1.9,2.0,-0.4,2.0,0.621
-3.4,2.0,-0.4,2.0,0.64
-1.0,2.0,-0.8,2.0,0.626
-2.5,2.0,-0.5,2.0,0.647
-0.5,2.0,-0.4,2.0,0.63
-1.5,2.0,-0.6,2.0,0.632
-2.9,2.0,-0.6,2.0,0.634
-3.9,2.0,-0.8,2.0,0.677
-1.8,2.0,-0.4,2.0,0.635
-3.3,2.0,-0.4,2.0,0.617
-0.9,2.0,-0.8,2.0,0.665
-2.4,2.0,-0.5,2.0,0.631
-0.4,2.0,-0.4,2.0,0.622
-1.4,2.0,-0.6,2.0,0.63
-2.8,2.0,-0.6,2.0,0.627
-3.8,2.0,-0.8,2.0,0.614
-1.7,2.0,-0.4,2.0,0.649
-3.2,2.0,-0.4,2.0,0.621
-0.8,2.0,-0.8,2.0,0.653
-2.3,2.0,-0.5,2.0,0.643
-0.3,2.0,-0.4,2.0,0.633
-1.3,2.0,-0.6,2.0,0.658
-2.7,2.0,-0.6,2.0,0.652
-3.7,2.0,-0.8,2.0,0.642
-1.6,2.0,-0.4,2.0,0.642
-3.1,2.0,-0.4,2.0,0.628
-0.7,2.0,-0.8,2.0,0.613
-2.2,2.0,-0.5,2.0,0.652
-0.2,2.0,-0.4,2.0,0.611
-1.2,2.0,-0.6,2.0,0.658
-2.6,2.0,-0.6,2.0,0.642
-3.6,2.0,-0.8,2.0,0.647
-1.5,2.0,-0.4,2.0,0.631
-3.0,2.0,-0.4,2.0,0.662
-2.1,2.0,-0.5,2.0,0.665
-0.6,2.0,-0.8,2.0,0.625
-0.1,2.0,-0.4,2.0,0.611
-1.1,2.0,-0.6,2.0,0.641
-2.5,2.0,-0.6,2.0,0.636
-3.5,2.0,-0.8,2.0,0.652
-1.4,2.0,-0.4,2.0,0.624
-2.9,2.0,-0.4,2.0,0.627
-2.0,2.0,-0.5,2.0,0.613
-0.5,2.0,-0.8,2.0,0.616
-4.0,2.0,-0.3,2.0,0.656
-1.0,2.0,-0.6,2.0,0.654
-3.4,2.0,-0.8,2.0,0.639
-2.4,2.0,-0.6,2.0,0.626
-1.3,2.0,-0.4,2.0,0.633
-2.8,2.0,-0.4,2.0,0.659
-1.9,2.0,-0.5,2.0,0.656
-0.4,2.0,-0.8,2.0,0.625
-3.9,2.0,-0.3,2.0,0.614
-0.9,2.0,-0.6,2.0,0.622
-3.3,2.0,-0.8,2.0,0.664
-1.2,2.0,-0.4,2.0,0.649
-2.3,2.0,-0.6,2.0,0.636
-2.7,2.0,-0.4,2.0,0.653
-1.8,2.0,-0.5,2.0,0.615
-0.3,2.0,-0.8,2.0,0.613
-0.8,2.0,-0.6,2.0,0.607
-3.8,2.0,-0.3,2.0,0.648
-3.2,2.0,-0.8,2.0,0.648
-2.2,2.0,-0.6,2.0,0.621
-1.1,2.0,-0.4,2.0,0.63
-2.6,2.0,-0.4,2.0,0.64
-1.7,2.0,-0.5,2.0,0.632
-0.2,2.0,-0.8,2.0,0.622
-0.7,2.0,-0.6,2.0,0.63
-3.7,2.0,-0.3,2.0,0.634
-3.1,2.0,-0.8,2.0,0.632
-2.1,2.0,-0.6,2.0,0.655
-1.6,2.0,-0.5,2.0,0.625
-0.1,2.0,-0.8,2.0,0.606
-0.6,2.0,-0.6,2.0,0.637
-3.6,2.0,-0.3,2.0,0.63
