,$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0,0.0,2.0,-4.0,-2.0,0.505
1,0.0,2.0,-3.9,-1.9,0.546
2,0.0,2.0,-3.8,-1.7999999999999998,0.554
3,0.0,2.0,-3.7,-1.7000000000000002,0.56
4,0.0,2.0,-3.6,-1.6,0.573
5,0.0,2.0,-3.5,-1.5,0.633
6,0.0,2.0,-3.4,-1.4,0.633
7,0.0,2.0,-3.3,-1.2999999999999998,0.633
8,0.0,2.0,-3.2,-1.2000000000000002,0.612
9,0.0,2.0,-3.1,-1.1,0.648
10,0.0,2.0,-3.0,-1.0,0.667
11,0.0,2.0,-2.9,-0.8999999999999999,0.657
12,0.0,2.0,-2.8,-0.7999999999999998,0.665
13,0.0,2.0,-2.7,-0.7000000000000002,0.699
14,0.0,2.0,-2.6,-0.6000000000000001,0.654
15,0.0,2.0,-2.5,-0.5,0.678
16,0.0,2.0,-2.4,-0.3999999999999999,0.69
17,0.0,2.0,-2.3,-0.2999999999999998,0.665
18,0.0,2.0,-2.2,-0.20000000000000018,0.707
19,0.0,2.0,-2.1,-0.10000000000000009,0.703
20,0.0,2.0,-2.0,0.0,0.695
21,0.0,2.0,-1.9,0.10000000000000009,0.696
22,0.0,2.0,-1.8,0.19999999999999996,0.699
23,0.0,2.0,-1.7,0.30000000000000004,0.687
24,0.0,2.0,-1.6,0.3999999999999999,0.698
25,0.0,2.0,-1.5,0.5,0.661
26,0.0,2.0,-1.4,0.6000000000000001,0.702
27,0.0,2.0,-1.3,0.7,0.72
28,0.0,2.0,-1.2,0.8,0.715
29,0.0,2.0,-1.1,0.8999999999999999,0.679
30,0.0,2.0,-1.0,1.0,0.687
31,0.0,2.0,-0.9,1.1,0.709
32,0.0,2.0,-0.8,1.2,0.702
33,0.0,2.0,-0.7,1.3,0.699
34,0.0,2.0,-0.6,1.4,0.685
35,0.0,2.0,-0.5,1.5,0.676
36,0.0,2.0,-0.4,1.6,0.654
37,0.0,2.0,-0.3,1.7,0.625
38,0.0,2.0,-0.2,1.8,0.664
39,0.0,2.0,-0.1,1.9,0.634
40,0.0,2.0,0.0,2.0,0.606
41,0.0,2.0,0.1,2.1,0.605
42,0.0,2.0,0.2,2.2,0.602
43,0.0,2.0,0.3,2.3,0.586
44,0.0,2.0,0.4,2.4,0.573
45,0.0,2.0,0.5,2.5,0.539
46,0.0,2.0,0.6,2.6,0.527
47,0.0,2.0,0.7,2.7,0.513
