$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
-3.5,2.0,-2.1,2.0,0.85
-0.5,2.0,-3.0,2.0,0.825
-2.5,2.0,-2.8,2.0,0.854
-1.5,2.0,-2.9,2.0,0.857
-1.0,2.0,-2.8,2.0,0.869
-1.9,2.0,-3.0,2.0,0.862
-2.9,2.0,-2.9,2.0,0.849
-1.4,2.0,-2.6,2.0,0.856
-3.4,2.0,-2.1,2.0,0.857
-1.4,2.0,-2.9,2.0,0.847
-0.4,2.0,-3.0,2.0,0.84
-2.4,2.0,-2.8,2.0,0.86
-0.9,2.0,-2.8,2.0,0.837
-1.8,2.0,-3.0,2.0,0.863
-2.8,2.0,-2.9,2.0,0.863
-1.3,2.0,-2.6,2.0,0.851
-3.3,2.0,-2.1,2.0,0.859
-0.3,2.0,-3.0,2.0,0.849
-1.3,2.0,-2.9,2.0,0.852
-2.3,2.0,-2.8,2.0,0.855
-0.8,2.0,-2.8,2.0,0.859
-1.7,2.0,-3.0,2.0,0.84
-2.7,2.0,-2.9,2.0,0.854
-1.2,2.0,-2.6,2.0,0.857
-3.2,2.0,-2.1,2.0,0.829
-0.2,2.0,-3.0,2.0,0.865
-1.2,2.0,-2.9,2.0,0.864
-2.2,2.0,-2.8,2.0,0.847
-0.7,2.0,-2.8,2.0,0.868
-1.6,2.0,-3.0,2.0,0.864
-1.1,2.0,-2.6,2.0,0.863
-2.6,2.0,-2.9,2.0,0.855
-3.1,2.0,-2.1,2.0,0.861
-0.1,2.0,-3.0,2.0,0.849
-1.1,2.0,-2.9,2.0,0.869
-2.1,2.0,-2.8,2.0,0.855
-0.6,2.0,-2.8,2.0,0.843
-1.5,2.0,-3.0,2.0,0.868
-1.0,2.0,-2.6,2.0,0.851
-2.5,2.0,-2.9,2.0,0.859
-3.0,2.0,-2.1,2.0,0.86
-4.0,2.0,-2.9,2.0,0.853
-1.0,2.0,-2.9,2.0,0.866
-2.0,2.0,-2.8,2.0,0.857
-0.5,2.0,-2.8,2.0,0.839
-1.4,2.0,-3.0,2.0,0.871
-0.9,2.0,-2.6,2.0,0.857
-2.4,2.0,-2.9,2.0,0.881
-2.9,2.0,-2.1,2.0,0.867
-3.9,2.0,-2.9,2.0,0.847
-0.9,2.0,-2.9,2.0,0.851
-1.9,2.0,-2.8,2.0,0.866
-0.4,2.0,-2.8,2.0,0.838
-1.3,2.0,-3.0,2.0,0.86
-0.8,2.0,-2.6,2.0,0.869
-2.3,2.0,-2.9,2.0,0.864
-2.8,2.0,-2.1,2.0,0.851
-3.8,2.0,-2.9,2.0,0.847
-0.8,2.0,-2.9,2.0,0.863
-1.8,2.0,-2.8,2.0,0.854
-0.3,2.0,-2.8,2.0,0.854
-1.2,2.0,-3.0,2.0,0.844
-0.7,2.0,-2.6,2.0,0.864
-2.2,2.0,-2.9,2.0,0.853
-2.7,2.0,-2.1,2.0,0.877
-3.7,2.0,-2.9,2.0,0.85
-1.7,2.0,-2.8,2.0,0.842
-0.7,2.0,-2.9,2.0,0.853
-0.2,2.0,-2.8,2.0,0.854
-1.1,2.0,-3.0,2.0,0.859
-0.6,2.0,-2.6,2.0,0.835
-2.1,2.0,-2.9,2.0,0.834
-2.6,2.0,-2.1,2.0,0.861
-3.6,2.0,-2.9,2.0,0.866
-1.6,2.0,-2.8,2.0,0.845
-0.6,2.0,-2.9,2.0,0.856
-0.1,2.0,-2.8,2.0,0.835
-1.0,2.0,-3.0,2.0,0.857
-0.5,2.0,-2.6,2.0,0.869
-2.0,2.0,-2.9,2.0,0.874
-2.5,2.0,-2.1,2.0,0.855
-1.5,2.0,-2.8,2.0,0.85
-3.5,2.0,-2.9,2.0,0.855
-0.5,2.0,-2.9,2.0,0.861
-4.0,2.0,-2.7,2.0,0.834
-0.9,2.0,-3.0,2.0,0.854
-0.4,2.0,-2.6,2.0,0.846
-1.9,2.0,-2.9,2.0,0.857
-2.4,2.0,-2.1,2.0,0.853
-3.4,2.0,-2.9,2.0,0.864
-1.4,2.0,-2.8,2.0,0.863
-0.4,2.0,-2.9,2.0,0.857
-3.9,2.0,-2.7,2.0,0.857
-0.8,2.0,-3.0,2.0,0.851
-0.3,2.0,-2.6,2.0,0.845
-1.8,2.0,-2.9,2.0,0.863
-2.3,2.0,-2.1,2.0,0.871
-3.3,2.0,-2.9,2.0,0.856
-1.3,2.0,-2.8,2.0,0.855
-0.3,2.0,-2.9,2.0,0.843
-3.8,2.0,-2.7,2.0,0.878
-0.7,2.0,-3.0,2.0,0.838
-0.2,2.0,-2.6,2.0,0.82
-1.7,2.0,-2.9,2.0,0.844
-2.2,2.0,-2.1,2.0,0.861
-3.2,2.0,-2.9,2.0,0.862
-1.2,2.0,-2.8,2.0,0.86
-0.2,2.0,-2.9,2.0,0.855
-3.7,2.0,-2.7,2.0,0.844
-0.6,2.0,-3.0,2.0,0.846
-0.1,2.0,-2.6,2.0,0.841
-1.6,2.0,-2.9,2.0,0.857
-2.1,2.0,-2.1,2.0,0.871
-3.1,2.0,-2.9,2.0,0.873
-1.1,2.0,-2.8,2.0,0.847
-0.1,2.0,-2.9,2.0,0.843
-3.6,2.0,-2.7,2.0,0.872
-4.0,2.0,-1.9,2.0,0.871
-3.5,2.0,-1.5,2.0,0.85
-1.0,2.0,-1.9,2.0,0.864
-1.5,2.0,-1.1,2.0,0.849
-2.5,2.0,-1.9,2.0,0.833
-0.5,2.0,-1.8,2.0,0.853
-3.5,2.0,-1.8,2.0,0.865
-3.0,2.0,-1.7,2.0,0.853
-3.9,2.0,-1.9,2.0,0.868
-0.9,2.0,-1.9,2.0,0.849
-3.4,2.0,-1.5,2.0,0.86
-1.4,2.0,-1.1,2.0,0.847
-2.4,2.0,-1.9,2.0,0.877
-0.4,2.0,-1.8,2.0,0.841
-3.4,2.0,-1.8,2.0,0.862
-2.9,2.0,-1.7,2.0,0.86
-3.8,2.0,-1.9,2.0,0.867
-0.8,2.0,-1.9,2.0,0.859
-3.3,2.0,-1.5,2.0,0.829
-2.3,2.0,-1.9,2.0,0.861
-1.3,2.0,-1.1,2.0,0.854
-0.3,2.0,-1.8,2.0,0.838
-3.3,2.0,-1.8,2.0,0.869
-2.8,2.0,-1.7,2.0,0.863
-3.7,2.0,-1.9,2.0,0.861
-0.7,2.0,-1.9,2.0,0.864
-3.2,2.0,-1.5,2.0,0.842
-2.2,2.0,-1.9,2.0,0.859
-0.2,2.0,-1.8,2.0,0.835
-1.2,2.0,-1.1,2.0,0.855
-3.2,2.0,-1.8,2.0,0.854
-2.7,2.0,-1.7,2.0,0.875
-3.6,2.0,-1.9,2.0,0.883
-0.6,2.0,-1.9,2.0,0.842
-3.1,2.0,-1.5,2.0,0.853
-2.1,2.0,-1.9,2.0,0.847
-0.1,2.0,-1.8,2.0,0.852
-1.1,2.0,-1.1,2.0,0.844
-3.1,2.0,-1.8,2.0,0.845
-2.6,2.0,-1.7,2.0,0.875
-3.5,2.0,-1.9,2.0,0.874
-0.5,2.0,-1.9,2.0,0.839
-3.0,2.0,-1.5,2.0,0.853
-2.0,2.0,-1.9,2.0,0.873
-4.0,2.0,-1.7,2.0,0.85
-1.0,2.0,-1.1,2.0,0.855
-3.0,2.0,-1.8,2.0,0.847
-2.5,2.0,-1.7,2.0,0.854
-3.4,2.0,-1.9,2.0,0.84
-0.4,2.0,-1.9,2.0,0.852
-2.9,2.0,-1.5,2.0,0.855
-1.9,2.0,-1.9,2.0,0.865
-3.9,2.0,-1.7,2.0,0.874
-0.9,2.0,-1.1,2.0,0.859
-2.9,2.0,-1.8,2.0,0.882
-2.4,2.0,-1.7,2.0,0.851
-3.3,2.0,-1.9,2.0,0.844
-0.3,2.0,-1.9,2.0,0.844
-2.8,2.0,-1.5,2.0,0.869
-1.8,2.0,-1.9,2.0,0.863
-3.8,2.0,-1.7,2.0,0.859
-0.8,2.0,-1.1,2.0,0.845
-2.8,2.0,-1.8,2.0,0.867
-2.3,2.0,-1.7,2.0,0.838
-3.2,2.0,-1.9,2.0,0.86
-0.2,2.0,-1.9,2.0,0.844
-2.7,2.0,-1.5,2.0,0.863
-1.7,2.0,-1.9,2.0,0.845
-3.7,2.0,-1.7,2.0,0.854
-0.7,2.0,-1.1,2.0,0.854
-2.7,2.0,-1.8,2.0,0.851
-2.2,2.0,-1.7,2.0,0.875
-3.1,2.0,-1.9,2.0,0.863
-0.1,2.0,-1.9,2.0,0.864
-2.6,2.0,-1.5,2.0,0.86
-1.6,2.0,-1.9,2.0,0.861
-3.6,2.0,-1.7,2.0,0.855
-0.6,2.0,-1.1,2.0,0.837
-2.6,2.0,-1.8,2.0,0.85
-2.1,2.0,-1.7,2.0,0.859
-3.0,2.0,-1.9,2.0,0.857
-4.0,2.0,-1.8,2.0,0.859
-2.5,2.0,-1.5,2.0,0.858
-1.5,2.0,-1.9,2.0,0.87
-3.5,2.0,-1.7,2.0,0.873
-0.5,2.0,-1.1,2.0,0.875
-2.5,2.0,-1.8,2.0,0.864
-2.0,2.0,-1.7,2.0,0.844
-2.9,2.0,-1.9,2.0,0.858
-3.9,2.0,-1.8,2.0,0.852
-2.4,2.0,-1.5,2.0,0.841
-1.4,2.0,-1.9,2.0,0.845
-3.4,2.0,-1.7,2.0,0.858
-0.4,2.0,-1.1,2.0,0.856
-2.4,2.0,-1.8,2.0,0.883
-1.9,2.0,-1.7,2.0,0.856
-2.8,2.0,-1.9,2.0,0.874
-3.8,2.0,-1.8,2.0,0.852
-2.3,2.0,-1.5,2.0,0.849
-1.3,2.0,-1.9,2.0,0.87
-3.3,2.0,-1.7,2.0,0.862
-0.3,2.0,-1.1,2.0,0.857
-2.3,2.0,-1.8,2.0,0.846
-1.8,2.0,-1.7,2.0,0.861
-2.7,2.0,-1.9,2.0,0.848
-3.7,2.0,-1.8,2.0,0.858
-2.2,2.0,-1.5,2.0,0.865
-1.2,2.0,-1.9,2.0,0.849
-3.2,2.0,-1.7,2.0,0.848
-0.2,2.0,-1.1,2.0,0.855
-2.2,2.0,-1.8,2.0,0.859
-1.7,2.0,-1.7,2.0,0.86
-2.6,2.0,-1.9,2.0,0.832
-3.6,2.0,-1.8,2.0,0.851
-2.1,2.0,-1.5,2.0,0.851
-1.1,2.0,-1.9,2.0,0.849
-3.1,2.0,-1.7,2.0,0.866
-0.1,2.0,-1.1,2.0,0.85
-2.1,2.0,-1.8,2.0,0.844
-1.6,2.0,-1.7,2.0,0.876
-2.0,2.0,-0.9,2.0,0.845
-3.0,2.0,-0.8,2.0,0.868
-1.5,2.0,-0.5,2.0,0.865
-0.5,2.0,-0.9,2.0,0.869
-2.5,2.0,-0.7,2.0,0.863
-1.5,2.0,-0.8,2.0,0.855
-1.9,2.0,-0.9,2.0,0.871
-1.0,2.0,-0.7,2.0,0.863
-2.9,2.0,-0.8,2.0,0.886
-1.4,2.0,-0.5,2.0,0.856
-0.4,2.0,-0.9,2.0,0.864
-2.4,2.0,-0.7,2.0,0.858
-1.4,2.0,-0.8,2.0,0.855
-1.8,2.0,-0.9,2.0,0.876
-0.9,2.0,-0.7,2.0,0.843
-2.8,2.0,-0.8,2.0,0.863
-1.3,2.0,-0.5,2.0,0.841
-0.3,2.0,-0.9,2.0,0.84
-2.3,2.0,-0.7,2.0,0.861
-1.3,2.0,-0.8,2.0,0.844
-1.7,2.0,-0.9,2.0,0.836
-0.8,2.0,-0.7,2.0,0.858
-2.7,2.0,-0.8,2.0,0.865
-1.2,2.0,-0.5,2.0,0.849
-0.2,2.0,-0.9,2.0,0.843
-2.2,2.0,-0.7,2.0,0.857
-1.2,2.0,-0.8,2.0,0.871
-1.6,2.0,-0.9,2.0,0.855
-0.7,2.0,-0.7,2.0,0.849
-2.6,2.0,-0.8,2.0,0.863
-1.1,2.0,-0.5,2.0,0.869
-0.1,2.0,-0.9,2.0,0.852
-2.1,2.0,-0.7,2.0,0.855
-1.1,2.0,-0.8,2.0,0.841
-1.5,2.0,-0.9,2.0,0.859
-0.6,2.0,-0.7,2.0,0.855
-2.5,2.0,-0.8,2.0,0.868
-1.0,2.0,-0.5,2.0,0.859
-4.0,2.0,-0.8,2.0,0.87
-2.0,2.0,-0.7,2.0,0.85
-1.0,2.0,-0.8,2.0,0.864
-1.4,2.0,-0.9,2.0,0.863
-0.5,2.0,-0.7,2.0,0.851
-2.4,2.0,-0.8,2.0,0.867
-0.9,2.0,-0.5,2.0,0.858
-3.9,2.0,-0.8,2.0,0.866
-1.9,2.0,-0.7,2.0,0.864
-1.3,2.0,-0.9,2.0,0.851
-0.9,2.0,-0.8,2.0,0.862
-0.4,2.0,-0.7,2.0,0.876
-2.3,2.0,-0.8,2.0,0.871
-0.8,2.0,-0.5,2.0,0.868
-3.8,2.0,-0.8,2.0,0.84
-1.8,2.0,-0.7,2.0,0.871
-1.2,2.0,-0.9,2.0,0.854
-0.8,2.0,-0.8,2.0,0.863
-0.3,2.0,-0.7,2.0,0.863
-2.2,2.0,-0.8,2.0,0.851
-0.7,2.0,-0.5,2.0,0.851
-3.7,2.0,-0.8,2.0,0.872
-1.7,2.0,-0.7,2.0,0.869
-1.1,2.0,-0.9,2.0,0.858
-0.7,2.0,-0.8,2.0,0.854
-0.2,2.0,-0.7,2.0,0.836
-2.1,2.0,-0.8,2.0,0.842
-0.6,2.0,-0.5,2.0,0.861
-3.6,2.0,-0.8,2.0,0.873
-1.6,2.0,-0.7,2.0,0.849
-1.0,2.0,-0.9,2.0,0.857
-0.6,2.0,-0.8,2.0,0.856
-0.1,2.0,-0.7,2.0,0.835
-2.0,2.0,-0.8,2.0,0.86
-0.5,2.0,-0.5,2.0,0.867
-3.5,2.0,-0.8,2.0,0.848
-1.5,2.0,-0.7,2.0,0.873
-0.9,2.0,-0.9,2.0,0.858
-0.5,2.0,-0.8,2.0,0.85
-4.0,2.0,-0.6,2.0,0.85
-1.9,2.0,-0.8,2.0,0.871
-0.4,2.0,-0.5,2.0,0.844
-3.4,2.0,-0.8,2.0,0.844
-1.4,2.0,-0.7,2.0,0.845
-0.8,2.0,-0.9,2.0,0.86
-0.4,2.0,-0.8,2.0,0.864
-3.9,2.0,-0.6,2.0,0.874
-1.8,2.0,-0.8,2.0,0.837
-0.3,2.0,-0.5,2.0,0.857
-3.3,2.0,-0.8,2.0,0.853
-1.3,2.0,-0.7,2.0,0.838
-0.7,2.0,-0.9,2.0,0.854
-0.3,2.0,-0.8,2.0,0.859
-3.8,2.0,-0.6,2.0,0.855
-1.7,2.0,-0.8,2.0,0.841
-0.2,2.0,-0.5,2.0,0.841
-3.2,2.0,-0.8,2.0,0.85
-1.2,2.0,-0.7,2.0,0.861
-0.6,2.0,-0.9,2.0,0.854
-0.2,2.0,-0.8,2.0,0.835
-3.7,2.0,-0.6,2.0,0.868
-1.6,2.0,-0.8,2.0,0.857
-0.1,2.0,-0.5,2.0,0.868
-3.1,2.0,-0.8,2.0,0.859
-1.1,2.0,-0.7,2.0,0.851
-0.1,2.0,-0.8,2.0,0.85
-3.6,2.0,-0.6,2.0,0.85
