,sigh,sigx,success_rate
2319,0.88,3.88,0.501
2320,0.88,3.92,0.489
2321,0.88,3.96,0.483
2322,0.88,4.0,0.491
2323,0.92,0.0,0.098
2324,0.92,0.04,0.175
2325,0.92,0.08,0.278
2326,0.92,0.12,0.324
2327,0.92,0.16,0.444
2328,0.92,0.2,0.477
2329,0.92,0.24,0.547
2330,0.92,0.28,0.591
2331,0.92,0.32,0.607
2332,0.92,0.36,0.636
2333,0.92,0.4,0.679
2334,0.92,0.44,0.699
2335,0.92,0.48,0.707
2336,0.92,0.52,0.732
2337,0.92,0.56,0.763
2338,0.92,0.6,0.785
2339,0.92,0.64,0.777
2340,0.92,0.68,0.82
2341,0.92,0.72,0.788
2342,0.92,0.76,0.819
2343,0.92,0.8,0.811
2344,0.92,0.84,0.814
2345,0.92,0.88,0.837
2346,0.92,0.92,0.837
2347,0.92,0.96,0.852
2348,0.92,1.0,0.848
2349,0.92,1.04,0.83
2350,0.92,1.08,0.863
2351,0.92,1.12,0.856
2352,0.92,1.16,0.852
2353,0.92,1.2,0.863
2354,0.92,1.24,0.875
2355,0.92,1.28,0.857
2356,0.92,1.32,0.872
2357,0.92,1.36,0.858
2358,0.92,1.4,0.879
2359,0.92,1.44,0.865
2360,0.92,1.48,0.868
2361,0.92,1.52,0.856
2362,0.92,1.56,0.856
2363,0.92,1.6,0.837
2364,0.92,1.64,0.869
2365,0.92,1.68,0.83
2366,0.92,1.72,0.835
2367,0.92,1.76,0.835
2368,0.92,1.8,0.807
2369,0.92,1.84,0.841
2370,0.92,1.88,0.816
2371,0.92,1.92,0.818
2372,0.92,1.96,0.803
2373,0.92,2.0,0.78
2374,0.92,2.04,0.802
2375,0.92,2.08,0.773
2376,0.92,2.12,0.789
2377,0.92,2.16,0.768
2378,0.92,2.2,0.769
2379,0.92,2.24,0.727
2380,0.92,2.28,0.725
2381,0.92,2.32,0.71
2382,0.92,2.36,0.724
2383,0.92,2.4,0.728
2384,0.92,2.44,0.718
2385,0.92,2.48,0.678
2386,0.92,2.52,0.679
2387,0.92,2.56,0.668
2388,0.92,2.6,0.676
2389,0.92,2.64,0.663
2390,0.92,2.68,0.646
2391,0.92,2.72,0.639
2392,0.92,2.76,0.653
2393,0.92,2.8,0.612
2394,0.92,2.84,0.638
2395,0.92,2.88,0.603
2396,0.92,2.92,0.626
2397,0.92,2.96,0.599
2398,0.92,3.0,0.611
2399,0.92,3.04,0.592
2400,0.92,3.08,0.578
2401,0.92,3.12,0.585
2402,0.92,3.16,0.613
2403,0.92,3.2,0.584
2404,0.92,3.24,0.568
2405,0.92,3.28,0.579
2406,0.92,3.32,0.57
2407,0.92,3.36,0.568
2408,0.92,3.4,0.542
2409,0.92,3.44,0.536
2410,0.92,3.48,0.56
2411,0.92,3.52,0.519
2412,0.92,3.56,0.525
2413,0.92,3.6,0.526
2414,0.92,3.64,0.54
2415,0.92,3.68,0.522
2416,0.92,3.72,0.526
2417,0.92,3.76,0.484
2418,0.92,3.8,0.509
2419,0.92,3.84,0.487
2420,0.92,3.88,0.472
2421,0.92,3.92,0.526
2422,0.92,3.96,0.501
2423,0.92,4.0,0.52
2424,0.96,0.0,0.096
2425,0.96,0.04,0.175
2426,0.96,0.08,0.259
2427,0.96,0.12,0.35
2428,0.96,0.16,0.443
2429,0.96,0.2,0.493
2430,0.96,0.24,0.543
2431,0.96,0.28,0.592
2432,0.96,0.32,0.642
2433,0.96,0.36,0.68
2434,0.96,0.4,0.7
2435,0.96,0.44,0.711
2436,0.96,0.48,0.731
2437,0.96,0.52,0.737
2438,0.96,0.56,0.771
2439,0.96,0.6,0.764
2440,0.96,0.64,0.809
2441,0.96,0.68,0.8
2442,0.96,0.72,0.778
2443,0.96,0.76,0.794
2444,0.96,0.8,0.819
2445,0.96,0.84,0.811
2446,0.96,0.88,0.823
2447,0.96,0.92,0.851
2448,0.96,0.96,0.856
2449,0.96,1.0,0.861
2450,0.96,1.04,0.851
2451,0.96,1.08,0.842
2452,0.96,1.12,0.869
2453,0.96,1.16,0.862
2454,0.96,1.2,0.867
2455,0.96,1.24,0.869
2456,0.96,1.28,0.86
2457,0.96,1.32,0.859
2458,0.96,1.36,0.876
2459,0.96,1.4,0.865
2460,0.96,1.44,0.858
2461,0.96,1.48,0.859
2462,0.96,1.52,0.859
2463,0.96,1.56,0.861
2464,0.96,1.6,0.846
2465,0.96,1.64,0.847
2466,0.96,1.68,0.856
2467,0.96,1.72,0.848
2468,0.96,1.76,0.85
2469,0.96,1.8,0.822
2470,0.96,1.84,0.822
2471,0.96,1.88,0.814
2472,0.96,1.92,0.83
2473,0.96,1.96,0.809
2474,0.96,2.0,0.814
2475,0.96,2.04,0.8
2476,0.96,2.08,0.778
2477,0.96,2.12,0.745
2478,0.96,2.16,0.761
2479,0.96,2.2,0.751
2480,0.96,2.24,0.766
2481,0.96,2.28,0.748
2482,0.96,2.32,0.746
2483,0.96,2.36,0.716
2484,0.96,2.4,0.7
2485,0.96,2.44,0.68
2486,0.96,2.48,0.709
2487,0.96,2.52,0.689
2488,0.96,2.56,0.693
2489,0.96,2.6,0.674
2490,0.96,2.64,0.691
2491,0.96,2.68,0.653
2492,0.96,2.72,0.643
2493,0.96,2.76,0.643
2494,0.96,2.8,0.631
2495,0.96,2.84,0.627
2496,0.96,2.88,0.617
2497,0.96,2.92,0.612
2498,0.96,2.96,0.621
2499,0.96,3.0,0.639
2500,0.96,3.04,0.618
2501,0.96,3.08,0.575
2502,0.96,3.12,0.597
2503,0.96,3.16,0.604
2504,0.96,3.2,0.59
2505,0.96,3.24,0.577
2506,0.96,3.28,0.559
2507,0.96,3.32,0.575
2508,0.96,3.36,0.566
2509,0.96,3.4,0.555
2510,0.96,3.44,0.55
2511,0.96,3.48,0.537
2512,0.96,3.52,0.552
2513,0.96,3.56,0.522
2514,0.96,3.6,0.521
2515,0.96,3.64,0.549
2516,0.96,3.68,0.529
2517,0.96,3.72,0.509
2518,0.96,3.76,0.517
2519,0.96,3.8,0.516
2520,0.96,3.84,0.509
2521,0.96,3.88,0.531
2522,0.96,3.92,0.525
2523,0.96,3.96,0.502
2524,0.96,4.0,0.481
2525,1.0,0.0,0.096
2526,1.0,0.04,0.194
2527,1.0,0.08,0.221
2528,1.0,0.12,0.337
2529,1.0,0.16,0.409
2530,1.0,0.2,0.459
2531,1.0,0.24,0.528
2532,1.0,0.28,0.587
2533,1.0,0.32,0.635
2534,1.0,0.36,0.643
2535,1.0,0.4,0.657
2536,1.0,0.44,0.702
2537,1.0,0.48,0.671
2538,1.0,0.52,0.729
2539,1.0,0.56,0.745
2540,1.0,0.6,0.767
2541,1.0,0.64,0.753
2542,1.0,0.68,0.779
2543,1.0,0.72,0.815
2544,1.0,0.76,0.808
2545,1.0,0.8,0.814
2546,1.0,0.84,0.838
2547,1.0,0.88,0.819
2548,1.0,0.92,0.843
2549,1.0,0.96,0.843
2550,1.0,1.0,0.853
2551,1.0,1.04,0.858
2552,1.0,1.08,0.853
2553,1.0,1.12,0.865
2554,1.0,1.16,0.86
2555,1.0,1.2,0.866
2556,1.0,1.24,0.866
2557,1.0,1.28,0.869
2558,1.0,1.32,0.864
2559,1.0,1.36,0.887
2560,1.0,1.4,0.87
2561,1.0,1.44,0.859
2562,1.0,1.48,0.864
2563,1.0,1.52,0.858
2564,1.0,1.56,0.861
2565,1.0,1.6,0.868
2566,1.0,1.64,0.839
2567,1.0,1.68,0.837
2568,1.0,1.72,0.851
2569,1.0,1.76,0.849
2570,1.0,1.8,0.834
2571,1.0,1.84,0.842
2572,1.0,1.88,0.824
2573,1.0,1.92,0.804
2574,1.0,1.96,0.817
2575,1.0,2.0,0.791
2576,1.0,2.04,0.783
2577,1.0,2.08,0.789
2578,1.0,2.12,0.783
2579,1.0,2.16,0.775
2580,1.0,2.2,0.77
2581,1.0,2.24,0.765
2582,1.0,2.28,0.757
2583,1.0,2.32,0.734
2584,1.0,2.36,0.722
2585,1.0,2.4,0.706
2586,1.0,2.44,0.715
2587,1.0,2.48,0.714
2588,1.0,2.52,0.708
2589,1.0,2.56,0.672
2590,1.0,2.6,0.677
2591,1.0,2.64,0.676
2592,1.0,2.68,0.698
2593,1.0,2.72,0.677
2594,1.0,2.76,0.671
2595,1.0,2.8,0.66
2596,1.0,2.84,0.627
2597,1.0,2.88,0.648
2598,1.0,2.92,0.646
2599,1.0,2.96,0.632
2600,1.0,3.0,0.626
2601,1.0,3.04,0.596
2602,1.0,3.08,0.627
2603,1.0,3.12,0.629
2604,1.0,3.16,0.574
2605,1.0,3.2,0.603
2606,1.0,3.24,0.557
2607,1.0,3.28,0.561
2608,1.0,3.32,0.546
2609,1.0,3.36,0.583
2610,1.0,3.4,0.564
2611,1.0,3.44,0.539
2612,1.0,3.48,0.523
2613,1.0,3.52,0.558
2614,1.0,3.56,0.56
2615,1.0,3.6,0.543
2616,1.0,3.64,0.513
2617,1.0,3.68,0.541
2618,1.0,3.72,0.502
2619,1.0,3.76,0.533
2620,1.0,3.8,0.508
2621,1.0,3.84,0.493
2622,1.0,3.88,0.523
2623,1.0,3.92,0.485
2624,1.0,3.96,0.512
2625,1.0,4.0,0.498
2626,1.04,0.0,0.118
2627,1.04,0.04,0.166
2628,1.04,0.08,0.258
2629,1.04,0.12,0.31
2630,1.04,0.16,0.423
2631,1.04,0.2,0.454
2632,1.04,0.24,0.534
2633,1.04,0.28,0.574
2634,1.04,0.32,0.613
2635,1.04,0.36,0.647
2636,1.04,0.4,0.678
2637,1.04,0.44,0.676
2638,1.04,0.48,0.75
2639,1.04,0.52,0.737
2640,1.04,0.56,0.734
2641,1.04,0.6,0.752
2642,1.04,0.64,0.777
2643,1.04,0.68,0.81
2644,1.04,0.72,0.809
2645,1.04,0.76,0.805
2646,1.04,0.8,0.814
2647,1.04,0.84,0.826
2648,1.04,0.88,0.826
2649,1.04,0.92,0.836
2650,1.04,0.96,0.835
2651,1.04,1.0,0.856
2652,1.04,1.04,0.844
2653,1.04,1.08,0.866
2654,1.04,1.12,0.871
2655,1.04,1.16,0.875
2656,1.04,1.2,0.864
2657,1.04,1.24,0.862
2658,1.04,1.28,0.852
2659,1.04,1.32,0.865
2660,1.04,1.36,0.873
2661,1.04,1.4,0.849
2662,1.04,1.44,0.873
2663,1.04,1.48,0.861
2664,1.04,1.52,0.852
2665,1.04,1.56,0.847
2666,1.04,1.6,0.867
2667,1.04,1.64,0.861
2668,1.04,1.68,0.855
2669,1.04,1.72,0.839
2670,1.04,1.76,0.842
2671,1.04,1.8,0.832
2672,1.04,1.84,0.826
2673,1.04,1.88,0.845
2674,1.04,1.92,0.829
2675,1.04,1.96,0.802
2676,1.04,2.0,0.809
2677,1.04,2.04,0.784
2678,1.04,2.08,0.807
2679,1.04,2.12,0.788
2680,1.04,2.16,0.753
2681,1.04,2.2,0.755
2682,1.04,2.24,0.732
2683,1.04,2.28,0.757
2684,1.04,2.32,0.727
2685,1.04,2.36,0.75
2686,1.04,2.4,0.731
2687,1.04,2.44,0.717
2688,1.04,2.48,0.732
2689,1.04,2.52,0.705
2690,1.04,2.56,0.673
2691,1.04,2.6,0.709
2692,1.04,2.64,0.678
2693,1.04,2.68,0.661
2694,1.04,2.72,0.664
2695,1.04,2.76,0.664
2696,1.04,2.8,0.641
2697,1.04,2.84,0.658
2698,1.04,2.88,0.639
2699,1.04,2.92,0.64
2700,1.04,2.96,0.649
2701,1.04,3.0,0.59
2702,1.04,3.04,0.587
2703,1.04,3.08,0.612
2704,1.04,3.12,0.622
2705,1.04,3.16,0.613
2706,1.04,3.2,0.617
2707,1.04,3.24,0.572
2708,1.04,3.28,0.596
2709,1.04,3.32,0.561
2710,1.04,3.36,0.58
2711,1.04,3.4,0.575
2712,1.04,3.44,0.567
2713,1.04,3.48,0.537
2714,1.04,3.52,0.532
2715,1.04,3.56,0.523
2716,1.04,3.6,0.555
2717,1.04,3.64,0.544
2718,1.04,3.68,0.541
2719,1.04,3.72,0.528
2720,1.04,3.76,0.521
2721,1.04,3.8,0.538
2722,1.04,3.84,0.537
2723,1.04,3.88,0.489
2724,1.04,3.92,0.529
2725,1.04,3.96,0.496
2726,1.04,4.0,0.517
2727,1.08,0.0,0.101
2728,1.08,0.04,0.174
2729,1.08,0.08,0.25
2730,1.08,0.12,0.3
2731,1.08,0.16,0.388
2732,1.08,0.2,0.473
2733,1.08,0.24,0.524
2734,1.08,0.28,0.549
2735,1.08,0.32,0.628
2736,1.08,0.36,0.656
2737,1.08,0.4,0.691
2738,1.08,0.44,0.69
2739,1.08,0.48,0.72
2740,1.08,0.52,0.73
2741,1.08,0.56,0.76
2742,1.08,0.6,0.774
2743,1.08,0.64,0.784
2744,1.08,0.68,0.777
2745,1.08,0.72,0.799
2746,1.08,0.76,0.767
2747,1.08,0.8,0.8
2748,1.08,0.84,0.832
2749,1.08,0.88,0.822
2750,1.08,0.92,0.827
2751,1.08,0.96,0.847
2752,1.08,1.0,0.831
2753,1.08,1.04,0.84
2754,1.08,1.08,0.884
2755,1.08,1.12,0.87
2756,1.08,1.16,0.841
2757,1.08,1.2,0.859
2758,1.08,1.24,0.87
2759,1.08,1.28,0.865
2760,1.08,1.32,0.865
2761,1.08,1.36,0.875
2762,1.08,1.4,0.87
2763,1.08,1.44,0.868
2764,1.08,1.48,0.866
2765,1.08,1.52,0.866
2766,1.08,1.56,0.887
2767,1.08,1.6,0.847
2768,1.08,1.64,0.835
2769,1.08,1.68,0.845
2770,1.08,1.72,0.854
2771,1.08,1.76,0.854
2772,1.08,1.8,0.847
2773,1.08,1.84,0.853
2774,1.08,1.88,0.813
2775,1.08,1.92,0.839
2776,1.08,1.96,0.835
2777,1.08,2.0,0.808
2778,1.08,2.04,0.793
2779,1.08,2.08,0.786
2780,1.08,2.12,0.789
2781,1.08,2.16,0.78
2782,1.08,2.2,0.766
2783,1.08,2.24,0.765
2784,1.08,2.28,0.764
2785,1.08,2.32,0.756
2786,1.08,2.36,0.744
2787,1.08,2.4,0.721
2788,1.08,2.44,0.714
2789,1.08,2.48,0.709
2790,1.08,2.52,0.71
2791,1.08,2.56,0.699
2792,1.08,2.6,0.718
2793,1.08,2.64,0.701
2794,1.08,2.68,0.687
2795,1.08,2.72,0.658
2796,1.08,2.76,0.659
2797,1.08,2.8,0.683
2798,1.08,2.84,0.687
2799,1.08,2.88,0.623
2800,1.08,2.92,0.647
2801,1.08,2.96,0.66
2802,1.08,3.0,0.648
2803,1.08,3.04,0.618
2804,1.08,3.08,0.602
2805,1.08,3.12,0.602
2806,1.08,3.16,0.583
2807,1.08,3.2,0.615
2808,1.08,3.24,0.585
2809,1.08,3.28,0.592
2810,1.08,3.32,0.556
2811,1.08,3.36,0.574
2812,1.08,3.4,0.577
2813,1.08,3.44,0.564
2814,1.08,3.48,0.545
2815,1.08,3.52,0.57
2816,1.08,3.56,0.563
2817,1.08,3.6,0.534
2818,1.08,3.64,0.564
2819,1.08,3.68,0.51
2820,1.08,3.72,0.536
2821,1.08,3.76,0.539
2822,1.08,3.8,0.506
2823,1.08,3.84,0.534
2824,1.08,3.88,0.529
2825,1.08,3.92,0.515
2826,1.08,3.96,0.501
2827,1.08,4.0,0.509
2828,1.12,0.0,0.098
2829,1.12,0.04,0.158
2830,1.12,0.08,0.222
2831,1.12,0.12,0.316
2832,1.12,0.16,0.407
2833,1.12,0.2,0.457
2834,1.12,0.24,0.481
2835,1.12,0.28,0.58
2836,1.12,0.32,0.593
2837,1.12,0.36,0.633
2838,1.12,0.4,0.643
2839,1.12,0.44,0.692
2840,1.12,0.48,0.745
2841,1.12,0.52,0.706
2842,1.12,0.56,0.736
2843,1.12,0.6,0.742
2844,1.12,0.64,0.762
2845,1.12,0.68,0.786
2846,1.12,0.72,0.803
2847,1.12,0.76,0.794
2848,1.12,0.8,0.804
2849,1.12,0.84,0.811
2850,1.12,0.88,0.828
2851,1.12,0.92,0.831
2852,1.12,0.96,0.841
2853,1.12,1.0,0.836
2854,1.12,1.04,0.837
2855,1.12,1.08,0.87
2856,1.12,1.12,0.881
2857,1.12,1.16,0.842
2858,1.12,1.2,0.855
2859,1.12,1.24,0.85
2860,1.12,1.28,0.884
2861,1.12,1.32,0.842
2862,1.12,1.36,0.863
2863,1.12,1.4,0.875
2864,1.12,1.44,0.877
2865,1.12,1.48,0.847
2866,1.12,1.52,0.851
2867,1.12,1.56,0.865
2868,1.12,1.6,0.861
2869,1.12,1.64,0.833
2870,1.12,1.68,0.856
2871,1.12,1.72,0.849
2872,1.12,1.76,0.856
2873,1.12,1.8,0.837
2874,1.12,1.84,0.829
2875,1.12,1.88,0.814
2876,1.12,1.92,0.827
2877,1.12,1.96,0.803
2878,1.12,2.0,0.832
2879,1.12,2.04,0.795
2880,1.12,2.08,0.787
2881,1.12,2.12,0.784
2882,1.12,2.16,0.785
2883,1.12,2.2,0.79
2884,1.12,2.24,0.753
2885,1.12,2.28,0.742
2886,1.12,2.32,0.77
2887,1.12,2.36,0.724
2888,1.12,2.4,0.736
2889,1.12,2.44,0.735
2890,1.12,2.48,0.74
2891,1.12,2.52,0.725
2892,1.12,2.56,0.733
2893,1.12,2.6,0.654
2894,1.12,2.64,0.714
2895,1.12,2.68,0.7
2896,1.12,2.72,0.676
2897,1.12,2.76,0.675
2898,1.12,2.8,0.689
2899,1.12,2.84,0.672
2900,1.12,2.88,0.641
2901,1.12,2.92,0.643
2902,1.12,2.96,0.644
2903,1.12,3.0,0.636
2904,1.12,3.04,0.623
2905,1.12,3.08,0.63
2906,1.12,3.12,0.626
2907,1.12,3.16,0.602
2908,1.12,3.2,0.612
2909,1.12,3.24,0.603
2910,1.12,3.28,0.603
2911,1.12,3.32,0.581
2912,1.12,3.36,0.579
2913,1.12,3.4,0.576
2914,1.12,3.44,0.593
2915,1.12,3.48,0.578
2916,1.12,3.52,0.573
2917,1.12,3.56,0.566
2918,1.12,3.6,0.563
2919,1.12,3.64,0.541
2920,1.12,3.68,0.54
2921,1.12,3.72,0.523
2922,1.12,3.76,0.523
2923,1.12,3.8,0.514
2924,1.12,3.84,0.532
2925,1.12,3.88,0.484
2926,1.12,3.92,0.496
2927,1.12,3.96,0.493
2928,1.12,4.0,0.521
2929,1.16,0.0,0.098
2930,1.16,0.04,0.165
2931,1.16,0.08,0.243
2932,1.16,0.12,0.29
2933,1.16,0.16,0.396
2934,1.16,0.2,0.486
2935,1.16,0.24,0.505
2936,1.16,0.28,0.538
2937,1.16,0.32,0.579
2938,1.16,0.36,0.65
2939,1.16,0.4,0.647
2940,1.16,0.44,0.669
2941,1.16,0.48,0.713
2942,1.16,0.52,0.742
2943,1.16,0.56,0.763
2944,1.16,0.6,0.757
2945,1.16,0.64,0.766
2946,1.16,0.68,0.785
2947,1.16,0.72,0.76
2948,1.16,0.76,0.787
2949,1.16,0.8,0.792
2950,1.16,0.84,0.829
2951,1.16,0.88,0.82
2952,1.16,0.92,0.837
2953,1.16,0.96,0.84
2954,1.16,1.0,0.849
2955,1.16,1.04,0.839
2956,1.16,1.08,0.853
2957,1.16,1.12,0.847
2958,1.16,1.16,0.857
2959,1.16,1.2,0.877
2960,1.16,1.24,0.87
2961,1.16,1.28,0.861
2962,1.16,1.32,0.865
2963,1.16,1.36,0.87
2964,1.16,1.4,0.872
2965,1.16,1.44,0.871
2966,1.16,1.48,0.856
2967,1.16,1.52,0.871
2968,1.16,1.56,0.858
2969,1.16,1.6,0.867
2970,1.16,1.64,0.856
2971,1.16,1.68,0.865
2972,1.16,1.72,0.864
2973,1.16,1.76,0.865
2974,1.16,1.8,0.827
2975,1.16,1.84,0.856
2976,1.16,1.88,0.844
2977,1.16,1.92,0.84
2978,1.16,1.96,0.833
2979,1.16,2.0,0.835
2980,1.16,2.04,0.809
2981,1.16,2.08,0.812
2982,1.16,2.12,0.786
2983,1.16,2.16,0.775
2984,1.16,2.2,0.793
2985,1.16,2.24,0.756
2986,1.16,2.28,0.768
2987,1.16,2.32,0.766
2988,1.16,2.36,0.761
2989,1.16,2.4,0.722
2990,1.16,2.44,0.723
2991,1.16,2.48,0.735
2992,1.16,2.52,0.747
2993,1.16,2.56,0.707
2994,1.16,2.6,0.694
2995,1.16,2.64,0.702
2996,1.16,2.68,0.706
2997,1.16,2.72,0.693
2998,1.16,2.76,0.673
2999,1.16,2.8,0.669
3000,1.16,2.84,0.672
3001,1.16,2.88,0.656
3002,1.16,2.92,0.695
3003,1.16,2.96,0.636
3004,1.16,3.0,0.627
3005,1.16,3.04,0.629
3006,1.16,3.08,0.624
3007,1.16,3.12,0.594
3008,1.16,3.16,0.631
3009,1.16,3.2,0.616
3010,1.16,3.24,0.578
3011,1.16,3.28,0.601
3012,1.16,3.32,0.599
3013,1.16,3.36,0.583
3014,1.16,3.4,0.595
3015,1.16,3.44,0.569
3016,1.16,3.48,0.564
3017,1.16,3.52,0.589
3018,1.16,3.56,0.55
3019,1.16,3.6,0.567
3020,1.16,3.64,0.553
3021,1.16,3.68,0.558
3022,1.16,3.72,0.57
3023,1.16,3.76,0.528
3024,1.16,3.8,0.549
3025,1.16,3.84,0.554
3026,1.16,3.88,0.535
3027,1.16,3.92,0.519
3028,1.16,3.96,0.505
3029,1.16,4.0,0.519
3030,1.2,0.0,0.11
3031,1.2,0.04,0.155
3032,1.2,0.08,0.248
3033,1.2,0.12,0.302
3034,1.2,0.16,0.392
3035,1.2,0.2,0.459
3036,1.2,0.24,0.532
3037,1.2,0.28,0.535
3038,1.2,0.32,0.597
3039,1.2,0.36,0.605
3040,1.2,0.4,0.669
3041,1.2,0.44,0.659
3042,1.2,0.48,0.7
3043,1.2,0.52,0.714
3044,1.2,0.56,0.731
3045,1.2,0.6,0.751
3046,1.2,0.64,0.775
3047,1.2,0.68,0.751
3048,1.2,0.72,0.793
3049,1.2,0.76,0.796
3050,1.2,0.8,0.809
3051,1.2,0.84,0.819
3052,1.2,0.88,0.839
3053,1.2,0.92,0.853
3054,1.2,0.96,0.861
3055,1.2,1.0,0.827
3056,1.2,1.04,0.851
3057,1.2,1.08,0.853
3058,1.2,1.12,0.857
3059,1.2,1.16,0.837
3060,1.2,1.2,0.869
3061,1.2,1.24,0.868
3062,1.2,1.28,0.868
3063,1.2,1.32,0.869
3064,1.2,1.36,0.892
3065,1.2,1.4,0.863
3066,1.2,1.44,0.888
3067,1.2,1.48,0.884
3068,1.2,1.52,0.877
3069,1.2,1.56,0.867
3070,1.2,1.6,0.881
3071,1.2,1.64,0.871
3072,1.2,1.68,0.856
3073,1.2,1.72,0.854
3074,1.2,1.76,0.862
3075,1.2,1.8,0.844
3076,1.2,1.84,0.834
3077,1.2,1.88,0.833
3078,1.2,1.92,0.821
3079,1.2,1.96,0.847
3080,1.2,2.0,0.826
3081,1.2,2.04,0.805
3082,1.2,2.08,0.795
3083,1.2,2.12,0.819
3084,1.2,2.16,0.809
3085,1.2,2.2,0.775
3086,1.2,2.24,0.763
3087,1.2,2.28,0.771
3088,1.2,2.32,0.778
3089,1.2,2.36,0.744
3090,1.2,2.4,0.756
3091,1.2,2.44,0.755
3092,1.2,2.48,0.722
3093,1.2,2.52,0.712
3094,1.2,2.56,0.725
3095,1.2,2.6,0.702
3096,1.2,2.64,0.688
3097,1.2,2.68,0.693
3098,1.2,2.72,0.666
3099,1.2,2.76,0.693
3100,1.2,2.8,0.711
3101,1.2,2.84,0.668
3102,1.2,2.88,0.663
3103,1.2,2.92,0.637
3104,1.2,2.96,0.661
3105,1.2,3.0,0.645
3106,1.2,3.04,0.624
3107,1.2,3.08,0.631
3108,1.2,3.12,0.625
3109,1.2,3.16,0.629
3110,1.2,3.2,0.621
3111,1.2,3.24,0.619
3112,1.2,3.28,0.588
3113,1.2,3.32,0.612
3114,1.2,3.36,0.598
3115,1.2,3.4,0.592
3116,1.2,3.44,0.574
3117,1.2,3.48,0.592
3118,1.2,3.52,0.589
3119,1.2,3.56,0.562
3120,1.2,3.6,0.566
3121,1.2,3.64,0.545
3122,1.2,3.68,0.543
3123,1.2,3.72,0.545
3124,1.2,3.76,0.554
3125,1.2,3.8,0.551
3126,1.2,3.84,0.52
3127,1.2,3.88,0.532
3128,1.2,3.92,0.523
3129,1.2,3.96,0.536
3130,1.2,4.0,0.507
3131,1.24,0.0,0.103
3132,1.24,0.04,0.18
3133,1.24,0.08,0.232
3134,1.24,0.12,0.299
3135,1.24,0.16,0.412
3136,1.24,0.2,0.495
3137,1.24,0.24,0.487
3138,1.24,0.28,0.55
3139,1.24,0.32,0.56
3140,1.24,0.36,0.648
3141,1.24,0.4,0.661
3142,1.24,0.44,0.686
3143,1.24,0.48,0.696
3144,1.24,0.52,0.743
3145,1.24,0.56,0.756
3146,1.24,0.6,0.726
3147,1.24,0.64,0.776
3148,1.24,0.68,0.774
3149,1.24,0.72,0.788
3150,1.24,0.76,0.781
3151,1.24,0.8,0.811
3152,1.24,0.84,0.817
3153,1.24,0.88,0.823
3154,1.24,0.92,0.83
3155,1.24,0.96,0.836
3156,1.24,1.0,0.845
3157,1.24,1.04,0.836
3158,1.24,1.08,0.84
3159,1.24,1.12,0.856
3160,1.24,1.16,0.847
3161,1.24,1.2,0.859
3162,1.24,1.24,0.871
3163,1.24,1.28,0.854
3164,1.24,1.32,0.858
3165,1.24,1.36,0.855
3166,1.24,1.4,0.861
3167,1.24,1.44,0.874
3168,1.24,1.48,0.866
3169,1.24,1.52,0.874
3170,1.24,1.56,0.877
3171,1.24,1.6,0.86
3172,1.24,1.64,0.866
3173,1.24,1.68,0.878
3174,1.24,1.72,0.864
3175,1.24,1.76,0.847
3176,1.24,1.8,0.853
3177,1.24,1.84,0.852
3178,1.24,1.88,0.846
3179,1.24,1.92,0.828
3180,1.24,1.96,0.816
3181,1.24,2.0,0.829
3182,1.24,2.04,0.836
3183,1.24,2.08,0.806
3184,1.24,2.12,0.811
3185,1.24,2.16,0.806
3186,1.24,2.2,0.789
3187,1.24,2.24,0.8
3188,1.24,2.28,0.79
3189,1.24,2.32,0.772
3190,1.24,2.36,0.754
3191,1.24,2.4,0.745
3192,1.24,2.44,0.773
3193,1.24,2.48,0.752
3194,1.24,2.52,0.746
3195,1.24,2.56,0.703
3196,1.24,2.6,0.724
3197,1.24,2.64,0.715
3198,1.24,2.68,0.744
3199,1.24,2.72,0.694
3200,1.24,2.76,0.668
3201,1.24,2.8,0.685
3202,1.24,2.84,0.677
3203,1.24,2.88,0.688
3204,1.24,2.92,0.656
3205,1.24,2.96,0.647
3206,1.24,3.0,0.639
3207,1.24,3.04,0.654
3208,1.24,3.08,0.646
3209,1.24,3.12,0.643
3210,1.24,3.16,0.614
3211,1.24,3.2,0.61
3212,1.24,3.24,0.612
3213,1.24,3.28,0.612
3214,1.24,3.32,0.605
3215,1.24,3.36,0.612
3216,1.24,3.4,0.56
3217,1.24,3.44,0.573
3218,1.24,3.48,0.586
3219,1.24,3.52,0.607
3220,1.24,3.56,0.553
3221,1.24,3.6,0.577
3222,1.24,3.64,0.566
3223,1.24,3.68,0.554
3224,1.24,3.72,0.546
3225,1.24,3.76,0.552
3226,1.24,3.8,0.525
3227,1.24,3.84,0.517
3228,1.24,3.88,0.551
3229,1.24,3.92,0.537
3230,1.24,3.96,0.544
3231,1.24,4.0,0.514
3232,1.28,0.0,0.108
3233,1.28,0.04,0.156
3234,1.28,0.08,0.24
3235,1.28,0.12,0.294
3236,1.28,0.16,0.365
3237,1.28,0.2,0.422
3238,1.28,0.24,0.499
3239,1.28,0.28,0.565
3240,1.28,0.32,0.585
3241,1.28,0.36,0.61
3242,1.28,0.4,0.649
3243,1.28,0.44,0.677
3244,1.28,0.48,0.692
3245,1.28,0.52,0.71
3246,1.28,0.56,0.736
3247,1.28,0.6,0.752
3248,1.28,0.64,0.756
3249,1.28,0.68,0.772
3250,1.28,0.72,0.804
