$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
-3.4,2.0,-2.5,2.0,0.864
4.9,2.0,-2.9,2.0,0.302
-2.2,2.0,-2.3,2.0,0.877
0.2,2.0,-1.9,2.0,0.87
3.1,2.0,-3.2,2.0,0.703
2.1,2.0,-1.6,2.0,0.772
1.4,2.0,-1.7,2.0,0.835
-2.8,2.0,-2.4,2.0,0.845
0.9,2.0,-1.8,2.0,0.844
4.3,2.0,-3.0,2.0,0.442
0.2,2.0,-3.7,2.0,0.874
-3.3,2.0,-2.5,2.0,0.869
5.0,2.0,-2.9,2.0,0.286
3.2,2.0,-3.2,2.0,0.691
-2.1,2.0,-2.3,2.0,0.87
1.4,2.0,-3.5,2.0,0.832
0.3,2.0,-1.9,2.0,0.864
-2.7,2.0,-2.4,2.0,0.873
1.5,2.0,-1.7,2.0,0.81
2.2,2.0,-1.6,2.0,0.787
4.4,2.0,-3.0,2.0,0.366
1.0,2.0,-1.8,2.0,0.833
0.3,2.0,-3.7,2.0,0.857
-3.2,2.0,-2.5,2.0,0.865
3.3,2.0,-3.2,2.0,0.693
-2.0,2.0,-2.3,2.0,0.885
0.4,2.0,-1.9,2.0,0.852
5.1,2.0,-2.9,2.0,0.258
1.5,2.0,-3.5,2.0,0.792
-2.6,2.0,-2.4,2.0,0.875
1.6,2.0,-1.7,2.0,0.825
4.5,2.0,-3.0,2.0,0.367
2.3,2.0,-1.6,2.0,0.791
1.1,2.0,-1.8,2.0,0.826
0.4,2.0,-3.7,2.0,0.875
-3.1,2.0,-2.5,2.0,0.87
3.4,2.0,-3.2,2.0,0.656
-1.9,2.0,-2.3,2.0,0.862
0.5,2.0,-1.9,2.0,0.856
1.6,2.0,-3.5,2.0,0.813
5.2,2.0,-2.9,2.0,0.246
-2.5,2.0,-2.4,2.0,0.88
1.7,2.0,-1.7,2.0,0.816
4.6,2.0,-3.0,2.0,0.341
2.4,2.0,-1.6,2.0,0.773
1.2,2.0,-1.8,2.0,0.85
0.5,2.0,-3.7,2.0,0.858
-3.0,2.0,-2.5,2.0,0.874
3.5,2.0,-3.2,2.0,0.633
-1.8,2.0,-2.3,2.0,0.858
1.7,2.0,-3.5,2.0,0.809
0.6,2.0,-1.9,2.0,0.851
-2.4,2.0,-2.4,2.0,0.868
5.3,2.0,-2.9,2.0,0.258
1.8,2.0,-1.7,2.0,0.825
4.7,2.0,-3.0,2.0,0.329
0.6,2.0,-3.7,2.0,0.871
1.3,2.0,-1.8,2.0,0.818
2.5,2.0,-1.6,2.0,0.791
-2.9,2.0,-2.5,2.0,0.863
3.6,2.0,-3.2,2.0,0.637
-1.7,2.0,-2.3,2.0,0.863
1.8,2.0,-3.5,2.0,0.828
0.7,2.0,-1.9,2.0,0.836
5.4,2.0,-2.9,2.0,0.266
-2.3,2.0,-2.4,2.0,0.864
1.9,2.0,-1.7,2.0,0.809
0.7,2.0,-3.7,2.0,0.863
4.8,2.0,-3.0,2.0,0.31
2.6,2.0,-1.6,2.0,0.757
1.4,2.0,-1.8,2.0,0.84
-2.8,2.0,-2.5,2.0,0.86
3.7,2.0,-3.2,2.0,0.589
-1.6,2.0,-2.3,2.0,0.894
1.9,2.0,-3.5,2.0,0.803
0.8,2.0,-1.9,2.0,0.83
5.5,2.0,-2.9,2.0,0.24
2.0,2.0,-1.7,2.0,0.799
-2.2,2.0,-2.4,2.0,0.86
0.8,2.0,-3.7,2.0,0.847
4.9,2.0,-3.0,2.0,0.293
2.7,2.0,-1.6,2.0,0.75
1.5,2.0,-1.8,2.0,0.828
-2.7,2.0,-2.5,2.0,0.867
3.8,2.0,-3.2,2.0,0.538
-1.5,2.0,-2.3,2.0,0.879
0.9,2.0,-1.9,2.0,0.873
2.0,2.0,-3.5,2.0,0.795
2.1,2.0,-1.7,2.0,0.801
-2.1,2.0,-2.4,2.0,0.861
5.6,2.0,-2.9,2.0,0.221
0.9,2.0,-3.7,2.0,0.853
2.8,2.0,-1.6,2.0,0.754
5.0,2.0,-3.0,2.0,0.28
1.6,2.0,-1.8,2.0,0.832
-2.6,2.0,-2.5,2.0,0.883
3.9,2.0,-3.2,2.0,0.536
-1.4,2.0,-2.3,2.0,0.886
1.0,2.0,-1.9,2.0,0.836
2.1,2.0,-3.5,2.0,0.805
2.2,2.0,-1.7,2.0,0.82
5.7,2.0,-2.9,2.0,0.238
-2.0,2.0,-2.4,2.0,0.888
1.0,2.0,-3.7,2.0,0.83
2.9,2.0,-1.6,2.0,0.742
5.1,2.0,-3.0,2.0,0.26
1.7,2.0,-1.8,2.0,0.819
-2.5,2.0,-2.5,2.0,0.87
4.0,2.0,-3.2,2.0,0.485
-1.3,2.0,-2.3,2.0,0.862
1.1,2.0,-1.9,2.0,0.848
2.2,2.0,-3.5,2.0,0.806
2.3,2.0,-1.7,2.0,0.798
5.8,2.0,-2.9,2.0,0.225
-1.9,2.0,-2.4,2.0,0.87
1.1,2.0,-3.7,2.0,0.84
3.0,2.0,-1.6,2.0,0.742
5.2,2.0,-3.0,2.0,0.251
1.8,2.0,-1.8,2.0,0.822
-2.4,2.0,-2.5,2.0,0.862
4.1,2.0,-3.2,2.0,0.448
-1.2,2.0,-2.3,2.0,0.871
1.2,2.0,-1.9,2.0,0.859
2.3,2.0,-3.5,2.0,0.772
2.4,2.0,-1.7,2.0,0.779
5.9,2.0,-2.9,2.0,0.213
-1.8,2.0,-2.4,2.0,0.85
1.2,2.0,-3.7,2.0,0.823
3.1,2.0,-1.6,2.0,0.727
5.3,2.0,-3.0,2.0,0.228
1.9,2.0,-1.8,2.0,0.784
-2.3,2.0,-2.5,2.0,0.865
4.2,2.0,-3.2,2.0,0.458
-1.1,2.0,-2.3,2.0,0.876
1.3,2.0,-1.9,2.0,0.815
2.4,2.0,-3.5,2.0,0.787
2.5,2.0,-1.7,2.0,0.769
-1.7,2.0,-2.4,2.0,0.883
6.0,2.0,-2.9,2.0,0.194
1.3,2.0,-3.7,2.0,0.821
3.2,2.0,-1.6,2.0,0.712
2.0,2.0,-1.8,2.0,0.803
5.4,2.0,-3.0,2.0,0.237
-2.2,2.0,-2.5,2.0,0.869
-1.0,2.0,-2.3,2.0,0.849
4.3,2.0,-3.2,2.0,0.414
1.4,2.0,-1.9,2.0,0.844
2.5,2.0,-3.5,2.0,0.777
2.6,2.0,-1.7,2.0,0.759
-4.0,2.0,-2.8,2.0,0.848
-1.6,2.0,-2.4,2.0,0.874
1.4,2.0,-3.7,2.0,0.803
3.3,2.0,-1.6,2.0,0.663
5.5,2.0,-3.0,2.0,0.244
2.1,2.0,-1.8,2.0,0.768
-2.1,2.0,-2.5,2.0,0.851
-0.9,2.0,-2.3,2.0,0.869
4.4,2.0,-3.2,2.0,0.398
1.5,2.0,-1.9,2.0,0.828
2.6,2.0,-3.5,2.0,0.79
-3.9,2.0,-2.8,2.0,0.852
2.7,2.0,-1.7,2.0,0.791
1.5,2.0,-3.7,2.0,0.854
-1.5,2.0,-2.4,2.0,0.878
3.4,2.0,-1.6,2.0,0.667
5.6,2.0,-3.0,2.0,0.23
2.2,2.0,-1.8,2.0,0.779
-2.0,2.0,-2.5,2.0,0.873
-0.8,2.0,-2.3,2.0,0.87
4.5,2.0,-3.2,2.0,0.342
2.7,2.0,-3.5,2.0,0.77
1.6,2.0,-1.9,2.0,0.826
-3.8,2.0,-2.8,2.0,0.868
2.8,2.0,-1.7,2.0,0.738
1.6,2.0,-3.7,2.0,0.818
3.5,2.0,-1.6,2.0,0.606
-1.4,2.0,-2.4,2.0,0.872
5.7,2.0,-3.0,2.0,0.223
-1.9,2.0,-2.5,2.0,0.889
2.3,2.0,-1.8,2.0,0.808
-0.7,2.0,-2.3,2.0,0.874
4.6,2.0,-3.2,2.0,0.363
2.8,2.0,-3.5,2.0,0.763
1.7,2.0,-1.9,2.0,0.804
-3.7,2.0,-2.8,2.0,0.878
1.7,2.0,-3.7,2.0,0.802
3.6,2.0,-1.6,2.0,0.577
-1.3,2.0,-2.4,2.0,0.851
2.9,2.0,-1.7,2.0,0.724
5.8,2.0,-3.0,2.0,0.24
-1.8,2.0,-2.5,2.0,0.865
2.4,2.0,-1.8,2.0,0.784
4.7,2.0,-3.2,2.0,0.325
2.9,2.0,-3.5,2.0,0.733
-0.6,2.0,-2.3,2.0,0.854
1.8,2.0,-1.9,2.0,0.832
-3.6,2.0,-2.8,2.0,0.873
1.8,2.0,-3.7,2.0,0.826
3.7,2.0,-1.6,2.0,0.592
-1.2,2.0,-2.4,2.0,0.87
3.0,2.0,-1.7,2.0,0.7
5.9,2.0,-3.0,2.0,0.221
-1.7,2.0,-2.5,2.0,0.868
2.5,2.0,-1.8,2.0,0.765
4.8,2.0,-3.2,2.0,0.291
3.0,2.0,-3.5,2.0,0.741
-0.5,2.0,-2.3,2.0,0.858
1.9,2.0,-1.9,2.0,0.8
-3.5,2.0,-2.8,2.0,0.867
1.9,2.0,-3.7,2.0,0.794
3.8,2.0,-1.6,2.0,0.562
3.1,2.0,-1.7,2.0,0.717
-1.1,2.0,-2.4,2.0,0.845
6.0,2.0,-3.0,2.0,0.204
-1.6,2.0,-2.5,2.0,0.873
2.6,2.0,-1.8,2.0,0.754
4.9,2.0,-3.2,2.0,0.308
3.1,2.0,-3.5,2.0,0.684
-0.4,2.0,-2.3,2.0,0.876
-3.4,2.0,-2.8,2.0,0.86
2.0,2.0,-1.9,2.0,0.807
2.0,2.0,-3.7,2.0,0.817
3.9,2.0,-1.6,2.0,0.513
-1.0,2.0,-2.4,2.0,0.869
3.2,2.0,-1.7,2.0,0.685
-4.0,2.0,-2.9,2.0,0.879
-1.5,2.0,-2.5,2.0,0.878
2.7,2.0,-1.8,2.0,0.762
5.0,2.0,-3.2,2.0,0.286
3.2,2.0,-3.5,2.0,0.713
-0.3,2.0,-2.3,2.0,0.871
-3.3,2.0,-2.8,2.0,0.873
2.1,2.0,-3.7,2.0,0.788
2.1,2.0,-1.9,2.0,0.798
4.0,2.0,-1.6,2.0,0.489
-0.9,2.0,-2.4,2.0,0.87
3.3,2.0,-1.7,2.0,0.686
-3.9,2.0,-2.9,2.0,0.858
-1.4,2.0,-2.5,2.0,0.872
2.8,2.0,-1.8,2.0,0.759
-0.2,2.0,-2.3,2.0,0.87
3.3,2.0,-3.5,2.0,0.692
5.1,2.0,-3.2,2.0,0.279
-3.2,2.0,-2.8,2.0,0.866
2.2,2.0,-3.7,2.0,0.773
2.2,2.0,-1.9,2.0,0.813
-0.8,2.0,-2.4,2.0,0.862
4.1,2.0,-1.6,2.0,0.482
-3.8,2.0,-2.9,2.0,0.872
3.4,2.0,-1.7,2.0,0.625
-1.3,2.0,-2.5,2.0,0.866
-0.1,2.0,-2.3,2.0,0.862
3.4,2.0,-3.5,2.0,0.623
2.9,2.0,-1.8,2.0,0.734
5.2,2.0,-3.2,2.0,0.265
-3.1,2.0,-2.8,2.0,0.866
2.3,2.0,-3.7,2.0,0.79
2.3,2.0,-1.9,2.0,0.777
-0.7,2.0,-2.4,2.0,0.857
-3.7,2.0,-2.9,2.0,0.886
4.2,2.0,-1.6,2.0,0.407
3.5,2.0,-1.7,2.0,0.656
-1.2,2.0,-2.5,2.0,0.879
3.5,2.0,-3.5,2.0,0.604
3.0,2.0,-1.8,2.0,0.724
0.0,2.0,-2.3,2.0,0.869
5.3,2.0,-3.2,2.0,0.238
2.4,2.0,-3.7,2.0,0.793
-3.0,2.0,-2.8,2.0,0.854
2.4,2.0,-1.9,2.0,0.784
-3.6,2.0,-2.9,2.0,0.871
4.3,2.0,-1.6,2.0,0.409
-0.6,2.0,-2.4,2.0,0.867
3.6,2.0,-1.7,2.0,0.594
-1.1,2.0,-2.5,2.0,0.871
3.6,2.0,-3.5,2.0,0.607
3.1,2.0,-1.8,2.0,0.704
0.1,2.0,-2.3,2.0,0.852
2.5,2.0,-3.7,2.0,0.778
5.4,2.0,-3.2,2.0,0.221
-2.9,2.0,-2.8,2.0,0.875
2.5,2.0,-1.9,2.0,0.775
-3.5,2.0,-2.9,2.0,0.849
-0.5,2.0,-2.4,2.0,0.882
4.4,2.0,-1.6,2.0,0.375
3.7,2.0,-1.7,2.0,0.568
-1.0,2.0,-2.5,2.0,0.876
3.7,2.0,-3.5,2.0,0.558
3.2,2.0,-1.8,2.0,0.658
2.6,2.0,-3.7,2.0,0.783
0.2,2.0,-2.3,2.0,0.86
-2.8,2.0,-2.8,2.0,0.867
5.5,2.0,-3.2,2.0,0.223
2.6,2.0,-1.9,2.0,0.762
-3.4,2.0,-2.9,2.0,0.888
-0.4,2.0,-2.4,2.0,0.848
4.5,2.0,-1.6,2.0,0.381
3.8,2.0,-1.7,2.0,0.535
-0.9,2.0,-2.5,2.0,0.868
3.8,2.0,-3.5,2.0,0.53
3.3,2.0,-1.8,2.0,0.676
-2.7,2.0,-2.8,2.0,0.879
2.7,2.0,-3.7,2.0,0.735
5.6,2.0,-3.2,2.0,0.212
0.3,2.0,-2.3,2.0,0.86
2.7,2.0,-1.9,2.0,0.766
-3.3,2.0,-2.9,2.0,0.875
-0.3,2.0,-2.4,2.0,0.874
4.6,2.0,-1.6,2.0,0.355
3.9,2.0,-1.7,2.0,0.545
-0.8,2.0,-2.5,2.0,0.87
3.9,2.0,-3.5,2.0,0.491
3.4,2.0,-1.8,2.0,0.65
-2.6,2.0,-2.8,2.0,0.857
5.7,2.0,-3.2,2.0,0.221
2.8,2.0,-3.7,2.0,0.759
0.4,2.0,-2.3,2.0,0.851
2.8,2.0,-1.9,2.0,0.739
-3.2,2.0,-2.9,2.0,0.872
-0.2,2.0,-2.4,2.0,0.858
4.7,2.0,-1.6,2.0,0.315
4.0,2.0,-1.7,2.0,0.482
-0.7,2.0,-2.5,2.0,0.869
4.0,2.0,-3.5,2.0,0.482
3.5,2.0,-1.8,2.0,0.64
-2.5,2.0,-2.8,2.0,0.878
5.8,2.0,-3.2,2.0,0.208
2.9,2.0,-3.7,2.0,0.744
0.5,2.0,-2.3,2.0,0.863
2.9,2.0,-1.9,2.0,0.739
-3.1,2.0,-2.9,2.0,0.866
-0.1,2.0,-2.4,2.0,0.86
4.8,2.0,-1.6,2.0,0.318
-0.6,2.0,-2.5,2.0,0.862
4.1,2.0,-1.7,2.0,0.453
4.1,2.0,-3.5,2.0,0.478
3.6,2.0,-1.8,2.0,0.605
-2.4,2.0,-2.8,2.0,0.832
5.9,2.0,-3.2,2.0,0.212
3.0,2.0,-3.7,2.0,0.71
0.6,2.0,-2.3,2.0,0.836
3.0,2.0,-1.9,2.0,0.716
-3.0,2.0,-2.9,2.0,0.872
0.0,2.0,-2.4,2.0,0.872
-0.5,2.0,-2.5,2.0,0.871
4.9,2.0,-1.6,2.0,0.279
4.2,2.0,-1.7,2.0,0.431
4.2,2.0,-3.5,2.0,0.451
3.7,2.0,-1.8,2.0,0.582
-2.3,2.0,-2.8,2.0,0.858
6.0,2.0,-3.2,2.0,0.218
3.1,2.0,-3.7,2.0,0.706
0.7,2.0,-2.3,2.0,0.857
-2.9,2.0,-2.9,2.0,0.878
3.1,2.0,-1.9,2.0,0.713
0.1,2.0,-2.4,2.0,0.878
-0.4,2.0,-2.5,2.0,0.852
5.0,2.0,-1.6,2.0,0.267
4.3,2.0,-1.7,2.0,0.408
4.3,2.0,-3.5,2.0,0.382
3.8,2.0,-1.8,2.0,0.569
-2.2,2.0,-2.8,2.0,0.867
