$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
-4.0,2.0,-4.0,2.0,0.884
-3.7,2.0,-3.8,2.0,0.869
-3.6,2.0,-4.0,2.0,0.887
-3.8,2.0,-4.0,2.0,0.874
-4.0,2.0,-3.9,2.0,0.868
-3.6,2.0,-3.9,2.0,0.857
-4.0,2.0,-3.7,2.0,0.854
-3.7,2.0,-3.7,2.0,0.867
-3.9,2.0,-3.8,2.0,0.868
-4.0,2.0,-3.8,2.0,0.875
-3.6,2.0,-3.7,2.0,0.869
-3.6,2.0,-3.8,2.0,0.864
-3.6,2.0,-3.6,2.0,0.873
