$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
-4.0,2.0,-3.9,2.0,0.895
-3.8,2.0,-4.0,2.0,0.864
-3.8,2.0,-3.9,2.0,0.878
-3.7,2.0,-3.9,2.0,0.867
-3.6,2.0,-4.0,2.0,0.863
-3.6,2.0,-3.9,2.0,0.861
-3.8,2.0,-3.6,2.0,0.868
-3.9,2.0,-3.9,2.0,0.876
-3.7,2.0,-4.0,2.0,0.873
-4.0,2.0,-3.7,2.0,0.869
-4.0,2.0,-3.8,2.0,0.874
-3.9,2.0,-3.8,2.0,0.872
