$\mu_{x_1}$,$\mu_{x_2}$,$\mu_{h_1}$,$\mu_{h_2}$,success_rate
-3.8,2.0,-4.0,2.0,0.863
-3.6,2.0,-3.9,2.0,0.863
-3.6,2.0,-4.0,2.0,0.863
-3.7,2.0,-4.0,2.0,0.875
-3.6,2.0,-3.8,2.0,0.895
-3.8,2.0,-3.6,2.0,0.873
-4.0,2.0,-3.8,2.0,0.867
-3.9,2.0,-3.7,2.0,0.864
-3.8,2.0,-3.8,2.0,0.861
-4.0,2.0,-3.7,2.0,0.879
-3.9,2.0,-3.6,2.0,0.87
-3.8,2.0,-3.7,2.0,0.858
