$\mu_{h}$,$\mu_{x}$,success_rate
0.24,-1.2,0.901
0.24,-1.12,0.888
0.24,-1.04,0.885
0.24,-0.96,0.896
0.24,-0.88,0.9
0.24,-0.8,0.882
0.24,-0.72,0.897
0.24,-0.64,0.881
0.24,-0.56,0.897
0.24,-0.48,0.879
0.24,-0.4,0.871
0.24,-0.32,0.877
0.24,-0.24,0.882
0.24,-0.16,0.875
0.24,-0.08,0.872
0.24,0,0.87
0.24,0.08,0.864
0.24,0.16,0.872
0.24,0.24,0.856
0.24,0.32,0.858
0.24,0.4,0.852
0.24,0.48,0.826
0.24,0.56,0.836
0.24,0.64,0.803
0.24,0.72,0.786
0.24,0.8,0.787
0.24,0.88,0.786
0.24,0.96,0.775
0.24,1.04,0.749
0.24,1.12,0.721
0.24,1.2,0.693
0.24,1.28,0.685
0.24,1.36,0.669
0.24,1.44,0.641
0.24,1.52,0.635
0.24,1.6,0.611
0.24,1.68,0.548
0.24,1.76,0.528
0.24,1.84,0.491
0.24,1.92,0.462
0.24,2,0.477
0.24,2.08,0.424
0.24,2.16,0.375
0.24,2.24,0.343
0.24,2.32,0.295
0.24,2.4,0.32
0.24,2.48,0.297
0.24,2.56,0.275
0.24,2.64,0.258
0.24,2.72,0.222
0.24,2.8,0.207
0.24,2.88,0.205
0.24,2.96,0.193
0.24,3.04,0.169
0.24,3.12,0.151
0.24,3.2,0.155
0.24,3.28,0.161
0.24,3.36,0.15
0.24,3.44,0.134
0.24,3.52,0.161
0.24,3.6,0.132
0.24,3.68,0.137
0.24,3.76,0.141
0.24,3.84,0.127
0.24,3.92,0.109
0.24,4,0.126
0.32,-4,0.375
0.32,-3.92,0.419
0.32,-3.84,0.426
0.32,-3.76,0.449
0.32,-3.68,0.515
0.32,-3.6,0.531
0.32,-3.52,0.542
0.32,-3.44,0.591
0.32,-3.36,0.613
0.32,-3.28,0.653
0.32,-3.2,0.652
0.32,-3.12,0.678
0.32,-3.04,0.69
0.32,-2.96,0.719
0.32,-2.88,0.746
0.32,-2.8,0.786
0.32,-2.72,0.776
0.32,-2.64,0.808
0.32,-2.56,0.797
0.32,-2.48,0.812
0.32,-2.4,0.821
0.32,-2.32,0.839
0.32,-2.24,0.851
0.32,-2.16,0.852
0.32,-2.08,0.837
0.32,-2,0.843
0.32,-1.92,0.86
0.32,-1.84,0.854
0.32,-1.76,0.869
0.32,-1.68,0.876
0.32,-1.6,0.879
0.32,-1.52,0.87
0.32,-1.44,0.883
0.32,-1.36,0.89
0.32,-1.28,0.891
0.32,-1.2,0.88
0.32,-1.12,0.878
0.32,-1.04,0.879
0.32,-0.96,0.882
0.32,-0.88,0.884
0.32,-0.8,0.871
0.32,-0.72,0.894
0.32,-0.64,0.893
0.32,-0.56,0.904
0.32,-0.48,0.899
0.32,-0.4,0.881
0.32,-0.32,0.873
0.32,-0.24,0.896
0.32,-0.16,0.88
0.32,-0.08,0.889
0.32,0,0.88
0.32,0.08,0.852
0.32,0.16,0.863
0.32,0.24,0.857
0.32,0.32,0.859
0.32,0.4,0.856
0.32,0.48,0.837
0.32,0.56,0.84
0.32,0.64,0.829
0.32,0.72,0.826
0.32,0.8,0.83
0.32,0.88,0.801
0.32,0.96,0.797
0.32,1.04,0.779
0.32,1.12,0.737
0.32,1.2,0.749
0.32,1.28,0.734
0.32,1.36,0.715
0.32,1.44,0.67
0.32,1.52,0.663
0.32,1.6,0.601
0.32,1.68,0.607
0.32,1.76,0.573
0.32,1.84,0.545
0.32,1.92,0.535
0.32,2,0.476
0.32,2.08,0.45
0.32,2.16,0.425
0.32,2.24,0.369
0.32,2.32,0.343
0.32,2.4,0.352
0.32,2.48,0.29
0.32,2.56,0.27
0.32,2.64,0.244
0.32,2.72,0.252
0.32,2.8,0.228
0.32,2.88,0.217
0.32,2.96,0.194
0.32,3.04,0.17
0.32,3.12,0.159
0.32,3.2,0.161
0.32,3.28,0.162
0.32,3.36,0.156
0.32,3.44,0.124
0.32,3.52,0.161
0.32,3.6,0.119
0.32,3.68,0.137
0.32,3.76,0.122
0.32,3.84,0.101
0.32,3.92,0.131
0.32,4,0.121
0.4,-4,0.342
0.4,-3.92,0.352
0.4,-3.84,0.4
0.4,-3.76,0.427
0.4,-3.68,0.448
0.4,-3.6,0.484
0.4,-3.52,0.527
0.4,-3.44,0.555
0.4,-3.36,0.582
0.4,-3.28,0.603
0.4,-3.2,0.633
0.4,-3.12,0.674
0.4,-3.04,0.717
0.4,-2.96,0.697
0.4,-2.88,0.737
0.4,-2.8,0.716
0.4,-2.72,0.76
0.4,-2.64,0.76
0.4,-2.56,0.788
0.4,-2.48,0.797
0.4,-2.4,0.812
0.4,-2.32,0.799
0.4,-2.24,0.837
0.4,-2.16,0.822
0.4,-2.08,0.842
0.4,-2,0.848
0.4,-1.92,0.85
0.4,-1.84,0.856
0.4,-1.76,0.887
0.4,-1.68,0.871
0.4,-1.6,0.881
0.4,-1.52,0.875
0.4,-1.44,0.876
0.4,-1.36,0.87
0.4,-1.28,0.861
0.4,-1.2,0.866
0.4,-1.12,0.893
0.4,-1.04,0.894
0.4,-0.96,0.907
0.4,-0.88,0.897
0.4,-0.8,0.893
0.4,-0.72,0.886
0.4,-0.64,0.884
0.4,-0.56,0.892
0.4,-0.48,0.889
0.4,-0.4,0.878
0.4,-0.32,0.867
0.4,-0.24,0.884
0.4,-0.16,0.886
0.4,-0.08,0.857
0.4,0,0.87
0.4,0.08,0.86
0.4,0.16,0.879
0.4,0.24,0.855
0.4,0.32,0.863
0.4,0.4,0.863
0.4,0.48,0.849
0.4,0.56,0.856
0.4,0.64,0.836
0.4,0.72,0.855
0.4,0.8,0.829
0.4,0.88,0.812
0.4,0.96,0.814
0.4,1.04,0.779
0.4,1.12,0.774
0.4,1.2,0.763
0.4,1.28,0.719
0.4,1.36,0.737
0.4,1.44,0.682
0.4,1.52,0.661
0.4,1.6,0.642
0.4,1.68,0.634
0.4,1.76,0.565
0.4,1.84,0.55
0.4,1.92,0.549
0.4,2,0.498
0.4,2.08,0.453
0.4,2.16,0.443
0.4,2.24,0.408
0.4,2.32,0.372
0.4,2.4,0.378
0.4,2.48,0.349
0.4,2.56,0.32
0.4,2.64,0.276
0.4,2.72,0.28
0.4,2.8,0.248
0.4,2.88,0.247
0.4,2.96,0.223
0.4,3.04,0.192
0.4,3.12,0.188
0.4,3.2,0.184
0.4,3.28,0.149
0.4,3.36,0.151
0.4,3.44,0.17
0.4,3.52,0.154
0.4,3.6,0.138
0.4,3.68,0.118
0.4,3.76,0.12
0.4,3.84,0.132
0.4,3.92,0.111
0.4,4,0.141
0.48,-4,0.326
0.48,-3.92,0.356
0.48,-3.84,0.351
0.48,-3.76,0.415
0.48,-3.68,0.423
0.48,-3.6,0.435
0.48,-3.52,0.508
0.48,-3.44,0.531
0.48,-3.36,0.574
0.48,-3.28,0.594
0.48,-3.2,0.601
0.48,-3.12,0.613
0.48,-3.04,0.666
0.48,-2.96,0.666
0.48,-2.88,0.691
0.48,-2.8,0.686
0.48,-2.72,0.742
0.48,-2.64,0.753
0.48,-2.56,0.778
0.48,-2.48,0.811
0.48,-2.4,0.784
0.48,-2.32,0.816
0.48,-2.24,0.816
0.48,-2.16,0.829
0.48,-2.08,0.839
0.48,-2,0.84
0.48,-1.92,0.86
0.48,-1.84,0.862
0.48,-1.76,0.841
0.48,-1.68,0.877
0.48,-1.6,0.866
0.48,-1.52,0.877
0.48,-1.44,0.865
0.48,-1.36,0.883
0.48,-1.28,0.875
0.48,-1.2,0.881
0.48,-1.12,0.878
0.48,-1.04,0.898
0.48,-0.96,0.895
0.48,-0.88,0.887
0.48,-0.8,0.884
0.48,-0.72,0.892
0.48,-0.64,0.886
0.48,-0.56,0.901
0.48,-0.48,0.895
0.48,-0.4,0.885
0.48,-0.32,0.869
0.48,-0.24,0.881
0.48,-0.16,0.858
0.48,-0.08,0.882
0.48,0,0.886
0.48,0.08,0.872
0.48,0.16,0.88
0.48,0.24,0.852
0.48,0.32,0.853
0.48,0.4,0.868
0.48,0.48,0.878
0.48,0.56,0.859
0.48,0.64,0.846
0.48,0.72,0.823
0.48,0.8,0.841
0.48,0.88,0.819
0.48,0.96,0.827
0.48,1.04,0.803
0.48,1.12,0.798
0.48,1.2,0.768
0.48,1.28,0.741
0.48,1.36,0.739
0.48,1.44,0.74
0.48,1.52,0.712
0.48,1.6,0.67
0.48,1.68,0.64
0.48,1.76,0.617
0.48,1.84,0.582
0.48,1.92,0.571
0.48,2,0.559
0.48,2.08,0.483
0.48,2.16,0.449
0.48,2.24,0.419
0.48,2.32,0.407
0.48,2.4,0.396
0.48,2.48,0.381
0.48,2.56,0.334
0.48,2.64,0.297
0.48,2.72,0.31
0.48,2.8,0.255
0.48,2.88,0.247
0.48,2.96,0.249
0.48,3.04,0.205
0.48,3.12,0.218
0.48,3.2,0.201
0.48,3.28,0.19
0.48,3.36,0.174
0.48,3.44,0.174
0.48,3.52,0.15
0.48,3.6,0.149
0.48,3.68,0.134
0.48,3.76,0.15
0.48,3.84,0.117
0.48,3.92,0.108
0.48,4,0.117
0.56,-4,0.284
0.56,-3.92,0.329
0.56,-3.84,0.361
0.56,-3.76,0.38
0.56,-3.68,0.396
0.56,-3.6,0.399
0.56,-3.52,0.464
0.56,-3.44,0.502
0.56,-3.36,0.531
0.56,-3.28,0.57
0.56,-3.2,0.597
0.56,-3.12,0.614
0.56,-3.04,0.598
0.56,-2.96,0.669
0.56,-2.88,0.693
0.56,-2.8,0.682
0.56,-2.72,0.725
0.56,-2.64,0.748
0.56,-2.56,0.762
0.56,-2.48,0.785
0.56,-2.4,0.787
0.56,-2.32,0.808
0.56,-2.24,0.808
0.56,-2.16,0.802
0.56,-2.08,0.827
0.56,-2,0.834
0.56,-1.92,0.84
0.56,-1.84,0.846
0.56,-1.76,0.848
0.56,-1.68,0.858
0.56,-1.6,0.855
0.56,-1.52,0.864
0.56,-1.44,0.862
0.56,-1.36,0.877
0.56,-1.28,0.891
0.56,-1.2,0.871
0.56,-1.12,0.859
0.56,-1.04,0.916
0.56,-0.96,0.879
0.56,-0.88,0.882
0.56,-0.8,0.892
0.56,-0.72,0.896
0.56,-0.64,0.894
0.56,-0.56,0.893
0.56,-0.48,0.888
0.56,-0.4,0.903
0.56,-0.32,0.876
0.56,-0.24,0.891
0.56,-0.16,0.89
0.56,-0.08,0.89
0.56,0,0.888
0.56,0.08,0.883
0.56,0.16,0.867
0.56,0.24,0.864
0.56,0.32,0.883
0.56,0.4,0.868
0.56,0.48,0.866
0.56,0.56,0.876
0.56,0.64,0.855
0.56,0.72,0.833
0.56,0.8,0.817
0.56,0.88,0.836
0.56,0.96,0.831
0.56,1.04,0.797
0.56,1.12,0.815
0.56,1.2,0.796
0.56,1.28,0.788
0.56,1.36,0.755
0.56,1.44,0.725
0.56,1.52,0.685
0.56,1.6,0.714
0.56,1.68,0.692
0.56,1.76,0.665
0.56,1.84,0.618
0.56,1.92,0.584
0.56,2,0.561
0.56,2.08,0.557
0.56,2.16,0.505
0.56,2.24,0.486
0.56,2.32,0.459
0.56,2.4,0.446
0.56,2.48,0.36
0.56,2.56,0.34
0.56,2.64,0.32
0.56,2.72,0.289
0.56,2.8,0.282
0.56,2.88,0.257
0.56,2.96,0.238
0.56,3.04,0.244
0.56,3.12,0.233
0.56,3.2,0.17
0.56,3.28,0.187
0.56,3.36,0.153
0.56,3.44,0.182
0.56,3.52,0.166
0.56,3.6,0.165
0.56,3.68,0.146
0.56,3.76,0.147
0.56,3.84,0.14
0.56,3.92,0.11
0.56,4,0.122
0.64,-4,0.3
0.64,-3.92,0.294
0.64,-3.84,0.332
0.64,-3.76,0.333
0.64,-3.68,0.407
0.64,-3.6,0.401
0.64,-3.52,0.44
0.64,-3.44,0.458
0.64,-3.36,0.469
0.64,-3.28,0.537
0.64,-3.2,0.568
0.64,-3.12,0.616
0.64,-3.04,0.592
0.64,-2.96,0.675
0.64,-2.88,0.644
0.64,-2.8,0.685
0.64,-2.72,0.712
0.64,-2.64,0.73
0.64,-2.56,0.741
0.64,-2.48,0.763
0.64,-2.4,0.769
0.64,-2.32,0.771
0.64,-2.24,0.809
0.64,-2.16,0.822
0.64,-2.08,0.835
0.64,-2,0.832
0.64,-1.92,0.845
0.64,-1.84,0.851
0.64,-1.76,0.861
0.64,-1.68,0.878
0.64,-1.6,0.867
0.64,-1.52,0.86
0.64,-1.44,0.866
0.64,-1.36,0.86
0.64,-1.28,0.869
0.64,-1.2,0.874
0.64,-1.12,0.879
0.64,-1.04,0.9
0.64,-0.96,0.9
0.64,-0.88,0.895
0.64,-0.8,0.905
0.64,-0.72,0.875
0.64,-0.64,0.884
0.64,-0.56,0.903
0.64,-0.48,0.885
0.64,-0.4,0.866
0.64,-0.32,0.898
0.64,-0.24,0.877
0.64,-0.16,0.89
0.64,-0.08,0.898
0.64,0,0.895
0.64,0.08,0.908
0.64,0.16,0.869
0.64,0.24,0.852
0.64,0.32,0.894
0.64,0.4,0.885
0.64,0.48,0.862
0.64,0.56,0.865
0.64,0.64,0.862
0.64,0.72,0.852
0.64,0.8,0.85
0.64,0.88,0.829
0.64,0.96,0.812
0.64,1.04,0.81
0.64,1.12,0.807
0.64,1.2,0.787
0.64,1.28,0.784
0.64,1.36,0.771
0.64,1.44,0.762
0.64,1.52,0.721
0.64,1.6,0.724
0.64,1.68,0.7
0.64,1.76,0.649
0.64,1.84,0.647
0.64,1.92,0.637
0.64,2,0.612
0.64,2.08,0.57
0.64,2.16,0.532
0.64,2.24,0.545
0.64,2.32,0.468
0.64,2.4,0.434
0.64,2.48,0.402
0.64,2.56,0.393
0.64,2.64,0.356
0.64,2.72,0.301
0.64,2.8,0.33
0.64,2.88,0.274
0.64,2.96,0.268
0.64,3.04,0.233
0.64,3.12,0.239
0.64,3.2,0.195
0.64,3.28,0.201
0.64,3.36,0.191
0.64,3.44,0.196
0.64,3.52,0.193
0.64,3.6,0.15
0.64,3.68,0.173
0.64,3.76,0.139
0.64,3.84,0.136
0.64,3.92,0.149
0.64,4,0.141
0.72,-4,0.252
0.72,-3.92,0.283
0.72,-3.84,0.278
0.72,-3.76,0.287
0.72,-3.68,0.34
0.72,-3.6,0.388
0.72,-3.52,0.412
0.72,-3.44,0.416
0.72,-3.36,0.478
0.72,-3.28,0.471
0.72,-3.2,0.523
0.72,-3.12,0.573
0.72,-3.04,0.597
0.72,-2.96,0.622
0.72,-2.88,0.635
0.72,-2.8,0.613
0.72,-2.72,0.673
0.72,-2.64,0.694
0.72,-2.56,0.702
0.72,-2.48,0.745
0.72,-2.4,0.772
0.72,-2.32,0.775
0.72,-2.24,0.779
0.72,-2.16,0.799
0.72,-2.08,0.781
0.72,-2,0.828
0.72,-1.92,0.823
0.72,-1.84,0.813
0.72,-1.76,0.842
0.72,-1.68,0.84
0.72,-1.6,0.863
0.72,-1.52,0.873
0.72,-1.44,0.859
0.72,-1.36,0.87
0.72,-1.28,0.88
0.72,-1.2,0.866
0.72,-1.12,0.856
0.72,-1.04,0.884
0.72,-0.96,0.868
0.72,-0.88,0.87
0.72,-0.8,0.877
0.72,-0.72,0.877
0.72,-0.64,0.877
0.72,-0.56,0.886
0.72,-0.48,0.9
0.72,-0.4,0.883
0.72,-0.32,0.889
0.72,-0.24,0.871
0.72,-0.16,0.913
0.72,-0.08,0.878
0.72,0,0.877
0.72,0.08,0.889
0.72,0.16,0.899
0.72,0.24,0.856
0.72,0.32,0.887
0.72,0.4,0.876
0.72,0.48,0.869
0.72,0.56,0.878
0.72,0.64,0.868
0.72,0.72,0.845
0.72,0.8,0.858
0.72,0.88,0.86
0.72,0.96,0.842
0.72,1.04,0.827
0.72,1.12,0.798
0.72,1.2,0.789
0.72,1.28,0.788
0.72,1.36,0.791
0.72,1.44,0.768
0.72,1.52,0.743
0.72,1.6,0.725
0.72,1.68,0.714
0.72,1.76,0.697
0.72,1.84,0.659
0.72,1.92,0.648
0.72,2,0.606
0.72,2.08,0.572
0.72,2.16,0.545
0.72,2.24,0.575
0.72,2.32,0.537
0.72,2.4,0.465
0.72,2.48,0.44
0.72,2.56,0.403
0.72,2.64,0.403
0.72,2.72,0.357
0.72,2.8,0.342
0.72,2.88,0.323
0.72,2.96,0.276
0.72,3.04,0.252
0.72,3.12,0.237
0.72,3.2,0.219
0.72,3.28,0.205
0.72,3.36,0.193
0.72,3.44,0.206
0.72,3.52,0.179
0.72,3.6,0.189
0.72,3.68,0.152
0.72,3.76,0.134
0.72,3.84,0.147
0.72,3.92,0.129
0.72,4,0.149
0.8,-4,0.218
0.8,-3.92,0.216
0.8,-3.84,0.258
0.8,-3.76,0.281
0.8,-3.68,0.323
0.8,-3.6,0.347
0.8,-3.52,0.374
0.8,-3.44,0.404
0.8,-3.36,0.428
0.8,-3.28,0.458
0.8,-3.2,0.478
0.8,-3.12,0.514
0.8,-3.04,0.534
0.8,-2.96,0.598
0.8,-2.88,0.607
0.8,-2.8,0.662
0.8,-2.72,0.663
0.8,-2.64,0.686
0.8,-2.56,0.689
0.8,-2.48,0.733
0.8,-2.4,0.731
0.8,-2.32,0.769
0.8,-2.24,0.774
0.8,-2.16,0.77
0.8,-2.08,0.815
0.8,-2,0.808
0.8,-1.92,0.823
0.8,-1.84,0.836
0.8,-1.76,0.844
0.8,-1.68,0.836
0.8,-1.6,0.828
0.8,-1.52,0.864
0.8,-1.44,0.845
0.8,-1.36,0.858
0.8,-1.28,0.854
0.8,-1.2,0.861
0.8,-1.12,0.872
0.8,-1.04,0.885
0.8,-0.96,0.888
0.8,-0.88,0.893
0.8,-0.8,0.892
0.8,-0.72,0.88
0.8,-0.64,0.892
0.8,-0.56,0.886
0.8,-0.48,0.88
0.8,-0.4,0.901
0.8,-0.32,0.886
0.8,-0.24,0.89
0.8,-0.16,0.886
0.8,-0.08,0.896
0.8,0,0.886
0.8,0.08,0.886
0.8,0.16,0.888
0.8,0.24,0.872
0.8,0.32,0.877
0.8,0.4,0.889
0.8,0.48,0.875
0.8,0.56,0.862
0.8,0.64,0.88
0.8,0.72,0.855
0.8,0.8,0.864
0.8,0.88,0.856
0.8,0.96,0.847
0.8,1.04,0.843
0.8,1.12,0.813
0.8,1.2,0.82
0.8,1.28,0.804
0.8,1.36,0.789
0.8,1.44,0.809
0.8,1.52,0.752
0.8,1.6,0.74
0.8,1.68,0.743
0.8,1.76,0.72
0.8,1.84,0.675
0.8,1.92,0.666
0.8,2,0.661
0.8,2.08,0.632
0.8,2.16,0.578
0.8,2.24,0.546
0.8,2.32,0.545
0.8,2.4,0.522
0.8,2.48,0.44
0.8,2.56,0.477
0.8,2.64,0.429
0.8,2.72,0.379
0.8,2.8,0.352
0.8,2.88,0.33
0.8,2.96,0.288
0.8,3.04,0.281
0.8,3.12,0.26
0.8,3.2,0.254
0.8,3.28,0.221
0.8,3.36,0.211
0.8,3.44,0.174
0.8,3.52,0.213
0.8,3.6,0.185
0.8,3.68,0.168
0.8,3.76,0.153
0.8,3.84,0.146
0.8,3.92,0.146
0.8,4,0.135
0.88,-4,0.208
0.88,-3.92,0.241
0.88,-3.84,0.237
0.88,-3.76,0.275
0.88,-3.68,0.294
0.88,-3.6,0.321
0.88,-3.52,0.333
0.88,-3.44,0.376
0.88,-3.36,0.378
0.88,-3.28,0.427
0.88,-3.2,0.493
0.88,-3.12,0.515
0.88,-3.04,0.535
0.88,-2.96,0.551
0.88,-2.88,0.582
0.88,-2.8,0.599
0.88,-2.72,0.618
0.88,-2.64,0.657
0.88,-2.56,0.705
0.88,-2.48,0.693
0.88,-2.4,0.731
0.88,-2.32,0.748
0.88,-2.24,0.762
0.88,-2.16,0.773
0.88,-2.08,0.794
0.88,-2,0.795
0.88,-1.92,0.789
0.88,-1.84,0.816
0.88,-1.76,0.844
0.88,-1.68,0.839
0.88,-1.6,0.852
0.88,-1.52,0.855
0.88,-1.44,0.852
0.88,-1.36,0.879
0.88,-1.28,0.876
0.88,-1.2,0.886
0.88,-1.12,0.883
0.88,-1.04,0.869
0.88,-0.96,0.871
0.88,-0.88,0.886
0.88,-0.8,0.881
0.88,-0.72,0.883
0.88,-0.64,0.871
0.88,-0.56,0.893
0.88,-0.48,0.883
0.88,-0.4,0.894
0.88,-0.32,0.893
0.88,-0.24,0.878
0.88,-0.16,0.885
0.88,-0.08,0.887
0.88,0,0.883
0.88,0.08,0.896
0.88,0.16,0.889
0.88,0.24,0.89
0.88,0.32,0.911
0.88,0.4,0.901
0.88,0.48,0.866
0.88,0.56,0.872
0.88,0.64,0.875
0.88,0.72,0.873
0.88,0.8,0.866
0.88,0.88,0.877
0.88,0.96,0.85
0.88,1.04,0.843
0.88,1.12,0.837
0.88,1.2,0.838
0.88,1.28,0.834
0.88,1.36,0.805
0.88,1.44,0.805
0.88,1.52,0.799
0.88,1.6,0.777
0.88,1.68,0.752
0.88,1.76,0.742
0.88,1.84,0.731
0.88,1.92,0.703
0.88,2,0.667
0.88,2.08,0.648
0.88,2.16,0.614
0.88,2.24,0.599
0.88,2.32,0.557
0.88,2.4,0.555
0.88,2.48,0.5
0.88,2.56,0.462
0.88,2.64,0.451
0.88,2.72,0.409
0.88,2.8,0.393
0.88,2.88,0.34
0.88,2.96,0.323
0.88,3.04,0.285
0.88,3.12,0.29
0.88,3.2,0.257
0.88,3.28,0.253
0.88,3.36,0.215
0.88,3.44,0.218
0.88,3.52,0.194
0.88,3.6,0.185
0.88,3.68,0.187
0.88,3.76,0.175
0.88,3.84,0.178
0.88,3.92,0.153
0.88,4,0.142
0.96,-4,0.224
0.96,-3.92,0.226
0.96,-3.84,0.22
0.96,-3.76,0.245
0.96,-3.68,0.264
0.96,-3.6,0.268
0.96,-3.52,0.313
0.96,-3.44,0.353
0.96,-3.36,0.368
0.96,-3.28,0.389
0.96,-3.2,0.434
0.96,-3.12,0.47
0.96,-3.04,0.49
0.96,-2.96,0.551
0.96,-2.88,0.553
0.96,-2.8,0.581
0.96,-2.72,0.608
0.96,-2.64,0.624
0.96,-2.56,0.684
0.96,-2.48,0.709
0.96,-2.4,0.697
0.96,-2.32,0.707
0.96,-2.24,0.768
0.96,-2.16,0.762
0.96,-2.08,0.759
0.96,-2,0.785
0.96,-1.92,0.792
0.96,-1.84,0.807
0.96,-1.76,0.819
0.96,-1.68,0.847
0.96,-1.6,0.837
0.96,-1.52,0.825
0.96,-1.44,0.865
0.96,-1.36,0.864
0.96,-1.28,0.866
0.96,-1.2,0.857
0.96,-1.12,0.87
0.96,-1.04,0.88
0.96,-0.96,0.867
0.96,-0.88,0.881
0.96,-0.8,0.886
0.96,-0.72,0.883
0.96,-0.64,0.887
0.96,-0.56,0.893
0.96,-0.48,0.879
0.96,-0.4,0.904
0.96,-0.32,0.904
0.96,-0.24,0.911
0.96,-0.16,0.901
0.96,-0.08,0.893
0.96,0,0.899
0.96,0.08,0.9
0.96,0.16,0.904
0.96,0.24,0.884
0.96,0.32,0.88
0.96,0.4,0.877
0.96,0.48,0.879
0.96,0.56,0.878
0.96,0.64,0.898
0.96,0.72,0.857
0.96,0.8,0.855
0.96,0.88,0.873
0.96,0.96,0.845
0.96,1.04,0.867
0.96,1.12,0.865
0.96,1.2,0.805
0.96,1.28,0.837
0.96,1.36,0.79
0.96,1.44,0.819
0.96,1.52,0.778
0.96,1.6,0.791
0.96,1.68,0.784
0.96,1.76,0.773
0.96,1.84,0.724
0.96,1.92,0.722
0.96,2,0.689
0.96,2.08,0.67
0.96,2.16,0.638
0.96,2.24,0.626
0.96,2.32,0.572
0.96,2.4,0.574
0.96,2.48,0.542
0.96,2.56,0.494
0.96,2.64,0.49
0.96,2.72,0.451
0.96,2.8,0.426
0.96,2.88,0.359
0.96,2.96,0.392
0.96,3.04,0.317
0.96,3.12,0.315
0.96,3.2,0.275
0.96,3.28,0.249
0.96,3.36,0.237
0.96,3.44,0.237
0.96,3.52,0.216
0.96,3.6,0.185
0.96,3.68,0.172
0.96,3.76,0.171
0.96,3.84,0.16
0.96,3.92,0.162
0.96,4,0.141
1.04,-4,0.182
1.04,-3.92,0.204
1.04,-3.84,0.191
1.04,-3.76,0.227
1.04,-3.68,0.24
1.04,-3.6,0.28
1.04,-3.52,0.305
1.04,-3.44,0.31
1.04,-3.36,0.346
1.04,-3.28,0.408
1.04,-3.2,0.395
1.04,-3.12,0.412
1.04,-3.04,0.466
1.04,-2.96,0.481
1.04,-2.88,0.54
1.04,-2.8,0.55
1.04,-2.72,0.589
1.04,-2.64,0.603
1.04,-2.56,0.625
1.04,-2.48,0.652
1.04,-2.4,0.677
1.04,-2.32,0.689
1.04,-2.24,0.704
1.04,-2.16,0.762
1.04,-2.08,0.759
1.04,-2,0.786
1.04,-1.92,0.777
1.04,-1.84,0.79
1.04,-1.76,0.812
1.04,-1.68,0.82
1.04,-1.6,0.815
1.04,-1.52,0.838
1.04,-1.44,0.835
1.04,-1.36,0.847
1.04,-1.28,0.862
1.04,-1.2,0.859
1.04,-1.12,0.868
1.04,-1.04,0.868
1.04,-0.96,0.896
1.04,-0.88,0.865
1.04,-0.8,0.877
1.04,-0.72,0.874
1.04,-0.64,0.878
1.04,-0.56,0.897
1.04,-0.48,0.886
1.04,-0.4,0.896
1.04,-0.32,0.889
1.04,-0.24,0.888
1.04,-0.16,0.901
1.04,-0.08,0.898
1.04,0,0.898
1.04,0.08,0.89
1.04,0.16,0.889
1.04,0.24,0.902
1.04,0.32,0.888
1.04,0.4,0.888
1.04,0.48,0.883
1.04,0.56,0.874
1.04,0.64,0.892
1.04,0.72,0.859
1.04,0.8,0.863
1.04,0.88,0.862
1.04,0.96,0.873
1.04,1.04,0.849
1.04,1.12,0.856
1.04,1.2,0.852
1.04,1.28,0.836
1.04,1.36,0.851
1.04,1.44,0.821
1.04,1.52,0.801
1.04,1.6,0.821
1.04,1.68,0.787
1.04,1.76,0.754
1.04,1.84,0.78
1.04,1.92,0.731
1.04,2,0.711
1.04,2.08,0.672
1.04,2.16,0.671
1.04,2.24,0.625
1.04,2.32,0.586
1.04,2.4,0.61
1.04,2.48,0.594
1.04,2.56,0.554
1.04,2.64,0.509
1.04,2.72,0.478
1.04,2.8,0.443
1.04,2.88,0.411
1.04,2.96,0.404
1.04,3.04,0.335
1.04,3.12,0.328
1.04,3.2,0.304
1.04,3.28,0.285
1.04,3.36,0.253
1.04,3.44,0.26
1.04,3.52,0.231
1.04,3.6,0.22
1.04,3.68,0.197
1.04,3.76,0.193
1.04,3.84,0.178
1.04,3.92,0.154
1.04,4,0.159
1.12,-4,0.163
1.12,-3.92,0.169
1.12,-3.84,0.197
1.12,-3.76,0.212
1.12,-3.68,0.211
1.12,-3.6,0.247
1.12,-3.52,0.263
1.12,-3.44,0.289
1.12,-3.36,0.312
1.12,-3.28,0.343
1.12,-3.2,0.408
1.12,-3.12,0.423
1.12,-3.04,0.449
1.12,-2.96,0.462
1.12,-2.88,0.501
1.12,-2.8,0.51
1.12,-2.72,0.57
1.12,-2.64,0.575
1.12,-2.56,0.629
1.12,-2.48,0.65
1.12,-2.4,0.654
1.12,-2.32,0.674
1.12,-2.24,0.719
1.12,-2.16,0.743
1.12,-2.08,0.743
1.12,-2,0.78
1.12,-1.92,0.765
1.12,-1.84,0.776
1.12,-1.76,0.793
1.12,-1.68,0.801
1.12,-1.6,0.802
1.12,-1.52,0.835
1.12,-1.44,0.846
1.12,-1.36,0.83
1.12,-1.28,0.842
1.12,-1.2,0.862
1.12,-1.12,0.864
1.12,-1.04,0.87
1.12,-0.96,0.877
1.12,-0.88,0.88
1.12,-0.8,0.881
1.12,-0.72,0.874
1.12,-0.64,0.884
1.12,-0.56,0.892
1.12,-0.48,0.878
1.12,-0.4,0.899
1.12,-0.32,0.886
1.12,-0.24,0.879
1.12,-0.16,0.901
1.12,-0.08,0.884
